pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2001-09-29 01:11:02,AAAAAAAAAAAACCN,COMMON,ACTV,gAlGdceHMgHnCUMZOgSlPXwgUJiwF                                         ,PCX   ,347168383    ,19360816,19521127,        0.63,0000000174
2001-09-29 11:25:01,AAAAAAAAAAAABJZ,COMMON,ACTV,jDrkXRwKVuyEZuBInBwnIkxNMfKUVJdGfDKHWpcJxAsmBoVOlsXjSiOnwmNHhKk       ,PCX   ,942752623    ,18880322,19950201,        1.64,0000000478
2001-09-29 13:56:01,AAAAAAAAAAAACCM,COMMON,ACTV,cMhlkaDRNemkqKgWk TMRWNBMnFNIPLllEUFrlTCROINTiTMlqNFCOeYbTRHwyzgE     ,PCX   ,594343688    ,19190621,19110103,        1.89,oVQZHHoeJFAibcCaYAEJISAPBzZqljSYmfyIwwdpzDs                 
2001-09-29 19:44:01,AAAAAAAAAAAACCR,COMMON,ACTV,bad IlFxNmVciRtvXF RLtKTtAvxBDlUDsRjBKKDDmbjOTEUEEqulvAxjmdsKJQjrWiZk ,AMEX  ,571951089    ,18890419,19630520,        2.82,iAJNmDakgxlQcGOiloFqkXDmRxJezUSKSBPCvqFfSbAlV               
2001-09-29 23:50:05,AAAAAAAAAAAACCL,COMMON,ACTV,YoUvsUKJJUHJAGU XN                                                    ,NASDAQ,395628024    ,19511007,19051224,        1.85,EqcxkCmhGhWwJhpzvbKvsQTRGJozzaajILpcXAa                     
2001-09-30 00:36:00,AAAAAAAAAAAACCQ,COMMON,ACTV,VAxLAquojADIrOyFI                                                     ,AMEX  ,388670102    ,19710130,18780622,        1.75,0000000379
2001-09-30 06:28:02,AAAAAAAAAAAACCK,COMMON,ACTV,YUPaBAruFxICxgEzCDNgRGJeAmGDSGoS                                      ,PCX   ,349240646    ,19690513,19240716,        1.89,0000000620
2001-09-30 09:28:03,AAAAAAAAAAAACCP,PREF_A,ACTV,mwWnUoNLJUnQhRSwPTeD nBOBPzwKhLadRI AGLoSSAPCoNWbJCAYFRkVDfpJK        ,AMEX  ,797564031    ,19150927,18620216,        1.66,MzAGqAQHGdyShXHdOZbwyEeYPwdPyhyRoFXQmInjcPG                 
2001-09-30 16:14:02,AAAAAAAAAAAACCJ,PREF_A,ACTV,bqXKLiSpT QQhblGnCvehOndLJSzTPIbJHPtOaGHyLeKNg                        ,NASDAQ,477369951    ,18910817,18580307,        0.43,0000000589
2001-09-30 22:06:02,AAAAAAAAAAAACCO,COMMON,ACTV,urEaWnEcyXjBRGVbzXSpyZWWFQEPABLhFQvvGBXaoXMQTEOTLOuPwvEPLrjeLND       ,PCX   ,209689617    ,19950322,19650214,        1.59,LVHzeFQWSugGNgkKMEtPTIIgFiwdseCBRJeZhPSKJLIcdoCUcbsQ        
2001-09-30 23:59:05,AAAAAAAAAAAABVK,COMMON,INAC,xiOKjSMsYwLcnaTHuILy  YoSQ                                            ,NASDAQ,483927565    ,19410110,19920304,        1.51,YCmHMrlCgmfVKmzzPrAlepDA                                    
