pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
2000-01-01 05:08:01,2000,1,20000101,20000101,    6292352922.38,    3039537856.76,        3.60,        3.54,        0.48,     321096697.16,  713736468537.19,    4983996903.02,    844112022,    858941416,0000000580
2000-01-01 07:52:04,2000,1,20000101,20000101,     843249102.80,     356330161.25,        0.93,        0.79,        0.42,     247802156.17,  853108806864.77,    8681107226.02,    382929001,    452660653,0000000740
2000-01-01 07:58:05,2000,1,20000101,20000101,    3811564962.60,    1100246108.82,        1.72,        1.43,        0.29,     357793670.85,  870067985571.32,    6266013373.82,    640492201,    767379557,XXXKMFlBflOSPDNMOGcQiBEOcgTqRSnETOfsmwVPBWvsaIdZezM         
2000-01-01 12:03:05,2000,1,20000101,20000101,    5419253918.81,    3119179556.39,        3.72,        3.21,        0.58,     452064834.46,  211902335314.65,    6699640153.28,    837975289,    972577051,AymCgsDQrJQJukysPpRlqINZfVhBWIAaOxOSBNujK                   
2000-01-01 14:02:01,2000,1,20000101,20000101,    5742437776.71,    3757635010.71,        4.23,        3.98,        0.65,      18979323.97,  467086999538.33,    5753669856.81,    888253948,    944436166,dIUROFpdEPKnAvxuStaoNvigKwOuJxWBRxARLVKLRWwVcvaoYJo         
2000-01-01 20:51:04,2000,1,20000101,20000101,    8536828507.78,    4222489462.12,       11.93,       11.90,        0.49,     538173229.07,  948180154315.58,    7386128808.87,    353847105,    354972432,NPOjxRIUGRGmXqUlFhuPTrHndVfvciAinbVApzLYIelutAfQ            
2000-01-02 01:06:01,2000,1,20000101,20000102,    9914480403.55,    3267356093.50,      101.11,       94.81,        0.33,     221862199.66,   97272730830.53,    7525973748.71,     32313341,     34462577,0000000361
2000-01-02 07:05:01,2000,1,20000101,20000102,    9521295237.51,    4239509975.92,        4.46,        4.34,        0.45,     589661709.74,   89321104857.82,    6166190768.27,    950942232,    977515772,0000000548
2000-01-02 09:26:03,2000,1,20000101,20000102,    7912792859.18,    3979506040.09,        5.46,        5.32,        0.50,     260101278.69,  679036876882.28,    1586991311.49,    728646031,    747943587,oMMDVPuKyCUYQOXRjCWvyiBGLdPFmD                              
2000-01-02 12:40:00,2000,1,20000101,20000102,    1800602618.43,     577611322.45,        0.74,        0.70,        0.32,     141544091.65,  251304541139.09,    7192036282.13,    777804249,    830132240,vSHXKQlebfEDsXHbAX                                          
2000-01-02 18:00:02,2000,1,20000101,20000102,    9155309088.91,    3823565077.40,       44.99,       37.90,        0.42,     800153392.52,  884341266614.63,    4832620349.24,     84978661,    100893854,0000000685
2000-01-02 19:55:03,2000,1,20000101,20000102,    4189683250.07,     890340869.35,        2.15,        2.15,        0.21,     143651588.30,  942632949007.13,    1126753853.93,    413265524,    413369370,0000000427
2000-01-02 22:44:04,2000,1,20000101,20000102,    3645972686.66,    1718175937.09,        4.48,        3.82,        0.47,     863119109.71,   23829629402.27,    4891350812.54,    383635785,    450316346,0000000290
2000-01-03 05:06:02,2000,1,20000101,20000103,    2094738571.21,    1240274902.14,        5.64,        4.76,        0.59,     876787355.37,  872122019517.03,    5215587963.09,    220037392,    260678100,wUqsVTbOAHqQHWZR                                            
2000-01-03 06:10:04,2000,1,20000101,20000103,    1689030722.59,     318748189.21,        1.83,        1.70,        0.19,     697653619.07,  663505353060.17,    8561579729.91,    173926511,    187750396,LreMERHymPfIQMxBUNtnKpwGJnQngfSIhhbakWJHBmll                
