pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
2016-10-01 00:26:04,2016,4,20161001,20161001,    8199749570.26,    2739848965.36,       19.43,       16.45,        0.33,     395226903.73,  550020583752.53,      66680550.83,    141045212,    166571161,0000000675
2016-10-01 04:18:02,2016,4,20161001,20161001,    6335281180.13,    4247134211.30,        8.14,        6.87,        0.67,     166733256.30,  610192733531.22,    2625707418.28,    521702347,    617895086,eWFjEoJAZOrJGuIHFpAAfiYQPntYtvHfuAwHTMB                     
2016-10-01 08:12:01,2016,4,20161001,20161001,    6220750698.07,    1675843713.72,        7.05,        6.88,        0.27,     587707427.36,  426924225386.76,    9573942854.28,    237739419,    243512806,fGfKpAiiHZWWKMRhaKBFrBzCE                                   
2016-10-01 12:05:05,2016,4,20161001,20161001,    5187969827.57,    1820879750.72,        3.33,        3.07,        0.35,     993704689.15,  890858182152.12,    1454751229.05,    547356175,    593119585,kGuWhAbYouvlLoFfHlNgUXNtJZWPdDhhnaoxBVtvWWIYJTyOf           
2016-10-01 13:13:03,2016,4,20161001,20161001,    6871162600.66,    3375343805.91,       74.52,       68.87,        0.49,     286145487.14,  585557278787.48,    2182629286.93,     45292920,     49006913,tvSFcCQtEywTlgDTDcLJCLU                                     
2016-10-01 17:02:00,2016,4,20161001,20161001,    1587572721.31,    1081994341.74,        1.45,        1.28,        0.68,     602626076.15,  582457698133.91,    2632996046.58,    748011972,    846851438,0000000541
2016-10-01 17:09:04,2016,4,20161001,20161001,      71845365.82,      10753927.32,        0.14,        0.12,        0.15,     644621342.26,  649062909514.19,    8783823110.06,     78084173,     90449179,VQFAHXRhfARWVPGwIwYkWPJksjNoVubKF                           
2016-10-01 19:02:00,2016,4,20161001,20161001,    3387466889.00,     727196093.99,        0.83,        0.75,        0.21,     796077317.08,  299573031132.34,    9757590462.85,    873820202,    969912401,0000000479
2016-10-01 21:44:02,2016,4,20161001,20161001,     153064282.18,      90366343.22,        0.88,        0.79,        0.59,     427488475.33,  135111444491.67,    8245693383.76,    102549607,    113717583,IItXvJRdXHLVOiqVObBeFiJaRilrMHVEQcBDLVNFH                   
2016-10-02 02:49:04,2016,4,20161001,20161002,    8635256349.82,     312051046.37,        0.32,        0.28,        0.04,     267883928.73,  792795364836.31,    7969628434.02,    962525773,   1098716728,gDqcCBxupXLOeBnjyoDuJKKpXXazMTBejzLaoxVkzpfVHbeQYNnEL       
2016-10-02 04:59:00,2016,4,20161001,20161002,    8381282499.08,    5662679779.63,        6.25,        5.83,        0.68,     584889420.73,  797358836622.20,    7323168322.60,    906255070,    970969599,0000001061
2016-10-02 06:23:00,2016,4,20161001,20161002,    2574747188.58,    1581187303.15,        3.21,        3.14,        0.61,      75623136.59,  428905778207.16,    2935393725.87,    491828256,    503988346,BBTPLFzPqhOgnMOuPGHFoQRyQBjPlAMHNrpYFHJxyDXofNbYXEjOaUVK    
2016-10-02 07:42:04,2016,4,20161001,20161002,    8756417939.15,    1696551583.29,        1.91,        1.70,        0.19,     943609025.59,  693886740607.98,    1671661692.10,    887412963,    996350873,0000000777
2016-10-02 09:47:04,2016,4,20161001,20161002,    9007444843.74,    1614001719.57,       84.06,       75.86,        0.18,     520279807.56,  927863719611.04,    7599261110.92,     19200542,     21276268,pcOaNcTxznVrJRGPaCIQSVUCvIHNgtZNsWIjDccQpAEGqViSsISOulwKgO  
2016-10-02 13:21:02,2016,4,20161001,20161002,    9999233280.97,    4303343620.10,        9.58,        9.22,        0.43,     522857304.57,  469578628281.75,     537361428.64,    449034921,    466849103,PKoQbpXYaUpnSupspSsLCZsyfTaRykUwFQAWLvp                     
2016-10-02 15:46:05,2016,4,20161001,20161002,    1246058560.30,     495890706.49,        2.66,        2.32,        0.40,      57721903.63,   81465841359.78,    8569439618.62,    186394705,    213641842,0000000462
2016-10-02 19:41:01,2016,4,20161001,20161002,      55360210.94,      28978512.33,        0.04,        0.04,        0.52,     378954219.87,   55773211101.66,    1408229198.28,    663948430,    776191768,0000000787
2016-10-03 00:50:00,2016,4,20161001,20161003,    8943966529.78,    5846465135.35,       14.72,       12.30,        0.65,     459771241.09,  165705354952.15,    3739974406.31,    397074256,    475245076,0000000632
2016-10-03 04:29:05,2016,4,20161001,20161003,    7760000176.86,     763753390.77,        2.28,        2.18,        0.10,     380184002.12,  470045686398.11,    2685021957.52,    334641124,    350332232,0000000584
2016-10-03 05:05:01,2016,4,20161001,20161003,    1934065328.05,     651253945.75,        0.87,        0.74,        0.34,     252936742.70,  496215814307.96,    2349680276.52,    745162820,    877297835,sNGCoEAgKGjkTPbLHKuQBpOFPwitWZMe                            
2016-10-03 05:51:04,2016,4,20161001,20161003,    3843889743.36,    1658225999.89,        2.33,        2.03,        0.43,     983187172.99,  762492729923.72,    7929650432.56,    710263245,    816942273,LPbgOFQdYlcVuAEGUVjtRpSmXaZTBPWfOByrCbOlNuIdNyOIIbmNOBXa    
2016-10-03 07:14:00,2016,4,20161001,20161003,    7630497848.08,    3196557385.67,        6.52,        5.45,        0.42,     406215577.23,   53745286659.06,    8329396782.67,    490256315,    586465840,oMMDVPuKyCUYQOXRjCWvyiBGLdPFmD                              
2016-10-03 11:26:05,2016,4,20161001,20161003,    9179628257.25,    1817069731.40,        3.53,        3.44,        0.20,      14529199.91,  608495977657.15,    7873995052.95,    514465607,    528683378,0000000224
2016-10-03 14:54:04,2016,4,20161001,20161003,    1769964777.89,    1005985327.86,        1.31,        1.21,        0.57,     117578307.08,  369831125236.96,    1871747978.68,    768131466,    833265549,WHFYghmChGZswuqDYuIByXJFzcBBBjERqKNTxSqoYQSH                
2016-10-03 16:06:01,2016,4,20161001,20161003,    9253578088.77,    5668418237.40,        9.57,        9.06,        0.61,     920443176.78,  683878375683.05,    4811769775.03,    592306712,    625789389,0000000967
2016-10-03 21:19:03,2016,4,20161001,20161003,    5454319425.36,     353021211.73,        0.65,        0.63,        0.06,      18788510.98,  881272983954.89,    3889236143.62,    543883887,    557584495,swaSHRQuKBkOQzDSWqmePyUKrMSsbxr                             
2016-10-03 23:52:05,2016,4,20161001,20161003,    9908044615.09,    1498116262.33,        1.81,        1.51,        0.15,     826810612.23,  679419136519.04,    1428221809.41,    827098582,    989104586,0000000354
2016-10-04 02:24:04,2016,4,20161001,20161004,    7783538842.57,    4524078846.47,      105.11,       96.57,        0.58,     812233637.22,  881996602044.06,    9842013469.26,     43040334,     46847710,0000000724
2016-10-04 03:44:03,2016,4,20161001,20161004,    6894175346.09,     674117410.69,        0.82,        0.74,        0.10,     555029371.58,   20296894310.32,    8347373183.57,    821700127,    912230357,eAvcNghWbxMFSIipOrJmGUKwnSfdQghREvYSrDsHRPNEjTo             
2016-10-04 08:44:01,2016,4,20161001,20161004,    5854121468.69,     403028963.33,        9.78,        9.29,        0.07,     786914456.53,  278468846812.92,     769887285.32,     41202106,     43402359,0000000560
2016-10-04 13:45:05,2016,4,20161001,20161004,    8038670064.93,    2929998085.23,        3.02,        2.84,        0.36,     387414167.64,  422332705810.49,    1805808362.22,    970360303,   1030672764,rqMbvwSCBGYCGMEPKQeELcTKYUzuwRMWTqYPIirIgRbOCStxEXLeiAEZJCb 
2016-10-04 14:33:03,2016,4,20161001,20161004,    1496779623.40,     564391228.86,        0.90,        0.84,        0.38,     182766504.73,  799999689998.25,    3639866567.61,    629501645,    673918985,0000000360
2016-10-04 18:34:01,2016,4,20161001,20161004,     439439709.27,     225214569.38,        0.28,        0.26,        0.51,     862019761.14,  817487273375.95,    8875585108.50,    817015781,    873608290,kkhSvCsfgbDUvsiZWtPQwjkYPwKrfTUFMGMCWCBXBcOcTkaLSudO        
2016-10-04 20:48:05,2016,4,20161001,20161004,    1789646388.73,    1172646127.94,        4.05,        3.80,        0.66,     157492902.96,  222772203793.50,    8859777504.75,    289465543,    308812168,0000000748
2016-10-04 23:37:00,2016,4,20161001,20161004,    1500763153.09,     596881920.02,        0.66,        0.56,        0.40,     862068952.75,  734196099897.76,    5535405299.50,    899624925,   1072028316,0000000781
2016-10-05 03:50:00,2016,4,20161001,20161005,    6980310939.96,    4403496708.73,       11.17,        9.34,        0.63,     355500687.15,   28760480904.86,    7902252953.50,    394323185,    471232171,NNXONOPVJOkPGSIJWnZllRAmIYEVKbHKFTLequPRXrGTfhAV            
2016-10-05 07:25:01,2016,4,20161001,20161005,    6978373462.33,     140278930.81,        0.22,        0.19,        0.02,     305336435.90,   14022086748.28,    3502576195.70,    651599114,    729447583,0000000066
2016-10-05 08:51:02,2016,4,20161001,20161005,    8023145023.37,    1472901375.33,        9.28,        7.98,        0.18,     127731401.49,  730677783790.03,    7886373881.95,    158771985,    184625189,0000000464
2016-10-05 13:03:01,2016,4,20161001,20161005,    4495915746.48,     497579797.92,        0.52,        0.49,        0.11,     924600248.83,  440064581972.16,    7930466252.22,    954581828,   1020872547,0000000925
2016-10-05 15:44:03,2016,4,20161001,20161005,    4866462127.31,    2040989487.00,        3.02,        2.94,        0.42,     755568815.52,  782033853941.20,    3118555327.39,    676840752,    693534616,NWUenJzoJWGTuxgBvcKktJKcGwZzTfRWwVEfQKWnLcytWnAxTDSAD       
2016-10-05 20:37:02,2016,4,20161001,20161005,    9703871070.84,    3283931862.17,        7.30,        6.99,        0.34,     176221753.52,  154385890905.88,    3124013248.22,    450066696,    469848398,PozAgYtmghzwqacMhOFSFF                                      
2016-10-05 23:48:01,2016,4,20161001,20161005,    6282266426.96,    2656442714.45,        2.78,        2.71,        0.42,     614063229.12,   23004809219.48,    6800573367.59,    954736973,    979460521,YvuLQGaAEUJrgLINfzmiDrEoWTcImvDFGQRScVJDYkSZJNKWHPTQzPtpxXO 
2016-10-06 00:02:03,2016,4,20161001,20161006,    3375169590.05,    1274369237.52,       13.84,       13.37,        0.38,     970796004.06,   76427856548.59,    6728397818.22,     92073632,     95328692,0000000195
2016-10-06 05:15:03,2016,4,20161001,20161006,    2235204395.02,    1068415327.08,        1.41,        1.38,        0.48,     459766825.12,  787861796857.04,    2088012398.24,    756839148,    772728888,qXKloGCuxUlrkddUbxkCuKDaeKVMXLF                             
2016-10-06 07:25:02,2016,4,20161001,20161006,     418556897.48,     161366778.95,        7.48,        6.73,        0.39,      51801963.21,  299747946479.47,    3260448442.63,     21562341,     23970065,ixUgDbJbTttWsAnQaqyyC                                       
2016-10-06 11:15:03,2016,4,20161001,20161006,    1828023313.00,      39230269.09,        0.05,        0.05,        0.02,     908766303.39,  552971996682.72,    1721829230.21,    735380924,    802602034,0000000980
2016-10-06 11:18:00,2016,4,20161001,20161006,    8967943925.63,    5028079532.63,       51.43,       44.73,        0.56,       8785200.20,  364928465690.23,    1874643405.03,     97767878,    112407868,mKTpQzNXCOHNmWPm                                            
2016-10-06 13:47:01,2016,4,20161001,20161006,    6229443884.86,     763926808.85,        0.92,        0.86,        0.12,     584985713.99,  110700770087.94,    9116027608.94,    831345193,    883829147,euTVhhDavLSOQtpIHXRGCMsTMFAZPwVEeixoBYeccHrTJvz             
2016-10-06 14:25:00,2016,4,20161001,20161006,    6408750191.39,    3152311115.05,        8.40,        8.16,        0.49,      92903099.12,  915025585982.25,    4319579528.82,    375222268,    386116680,0000000014
2016-10-06 14:56:00,2016,4,20161001,20161006,    4927466645.68,    1506439921.35,        2.69,        2.63,        0.31,     380415312.71,  297076036897.69,    3775859350.09,    560156356,    572977825,GzvqfgULmOyNoKwGjeLGRJASRWtJkigtgFgsdrvxiQlQdjBzlooeMSkr    
2016-10-06 16:38:05,2016,4,20161001,20161006,    4971780270.39,    2944108615.50,        5.93,        5.60,        0.59,     618786539.87,  918133293958.62,    8830640676.99,    496549976,    525985621,RBxJOirKQAeXbPHIMVZJlLpMKPYfJZkrXSOwjHJFW                   
2016-10-06 21:46:01,2016,4,20161001,20161006,     101491873.52,      20057611.99,        0.03,        0.03,        0.20,     272917153.53,  122229831173.56,    3751984178.62,    705826844,    788655515,KQxSeQfSvnGUphUIUZFtmTLMdmCVTZeIORRBROhwQOmIbzriUd          
2016-10-06 22:58:02,2016,4,20161001,20161006,    3195637892.74,     752308780.22,        0.87,        0.74,        0.24,     453352420.41,  898164125080.55,    5318133904.48,    861533101,   1018316887,0000000076
2016-10-07 01:20:04,2016,4,20161001,20161007,    3253291824.42,     330060273.19,        2.81,        2.66,        0.10,      39832245.70,  468659135112.26,    5369710714.38,    117583820,    124184368,WRWDtKKtqdQOoNBZLOMfWTzNGUoTVEDfDRIXDhRud                   
2016-10-07 04:44:04,2016,4,20161001,20161007,     983208869.58,     211715299.13,        0.97,        0.84,        0.22,     349985053.61,  454446262171.25,    1257268784.61,    217355201,    253047339,0000000308
2016-10-07 06:12:03,2016,4,20161001,20161007,    3095397650.58,    1514185232.05,        2.26,        2.11,        0.49,     815950689.55,  515888577658.56,    6377254854.24,    669893960,    719043202,YCmHMrlCgmfVKmzzPrAlepDA                                    
2016-10-07 10:57:04,2016,4,20161001,20161007,    2891501764.30,    1048084116.22,        9.21,        8.47,        0.36,     492408670.55,  739705522527.20,    9392004404.24,    113744326,    123794228,0000000133
2016-10-07 11:39:00,2016,4,20161001,20161007,    7401172271.13,    4324691467.27,      452.73,      400.51,        0.58,     594925132.98,  888472952566.58,    1049178315.88,      9552441,     10797958,0000000293
2016-10-07 16:00:03,2016,4,20161001,20161007,    3206245015.74,    1737832785.67,        2.58,        2.44,        0.54,     760789720.88,  496120035685.44,     631522275.31,    674457423,    711600951,SCKflVMoFROgxAMPDhqZWAffiyIgzpuDqs                          
2016-10-07 20:44:03,2016,4,20161001,20161007,    8724209977.43,    2324869145.69,        9.37,        8.97,        0.27,     772721212.78,  714782775964.64,    4821417806.29,    247999700,    259293150,0000000157
2016-10-08 00:34:00,2016,4,20161001,20161008,    7491410363.24,    3798331129.29,        4.38,        4.08,        0.51,     411527961.25,  287387359800.40,    5855542535.46,    868061405,    930170137,tzytoApwJlPQKJNbXkGoSZfmGBIrdUpRCIjkmS                      
2016-10-08 05:14:05,2016,4,20161001,20161008,     467413112.44,       4679795.18,        0.01,        0.01,        0.01,     221080352.05,  666150504573.96,    7517629488.16,    660131752,    785471303,0000001064
2016-10-08 05:27:04,2016,4,20161001,20161008,    9102810201.13,    3445221304.83,       10.61,        9.07,        0.38,     570969486.97,  415586501219.77,    4993731700.23,    324752220,    379922683,0000000828
2016-10-08 06:17:03,2016,4,20161001,20161008,    8434546530.79,    3529119296.98,       31.72,       31.26,        0.42,     256138551.66,  820195783372.02,    9205329254.37,    111255213,    112885706,STRsoFYgQPNjHds                                             
2016-10-08 09:07:01,2016,4,20161001,20161008,     504708877.30,     140749929.49,        1.59,        1.48,        0.28,      45786021.05,  254350490381.47,    5636668008.79,     88440680,     95364758,MeBrscyIWSJmfpAWPIFOxMNIJUduDrCUaWAJamKU                    
2016-10-08 12:11:05,2016,4,20161001,20161008,    8269509161.25,    3873341235.26,        6.51,        5.99,        0.47,     656028481.06,  728899395253.50,    4793843904.81,    595278099,    646405647,0000000384
2016-10-08 13:02:02,2016,4,20161001,20161008,    5287964984.42,    1407739220.46,       12.81,       12.30,        0.27,     721745315.47,  344213026270.34,    8736572715.16,    109853420,    114483472,HwQOCBYPGIOmXFUfXRMEbGkVPtXzrmxPtxawhcSLEVMcOiOTuWrt        
2016-10-08 18:04:04,2016,4,20161001,20161008,    9248159253.13,      93164427.37,        1.20,        1.12,        0.01,     993820124.89,  541362010715.79,    8867669248.71,     77913070,     83448575,FVOrUHffvqAGgtyexHslNcmNkMVeuJAELmriAAtkyPXM                
2016-10-08 21:30:03,2016,4,20161001,20161008,    9309318832.65,     239233639.73,        0.53,        0.50,        0.03,     140775666.60,  898322599011.60,    5062950814.89,    451802226,    475592388,cFPplJziymREBNfKeIIfZNSXTZyAlOzvHQdtNVFWhIOxAf              
2016-10-09 00:53:02,2016,4,20161001,20161009,    9885337777.47,    5792189651.97,       10.03,        9.87,        0.59,     327212469.81,  842705567725.33,    2198416259.55,    577592854,    587098417,PAwrrhSTiSkgXtZAMxzNRAxBEaCBRLlPwKUDxNCMDcUBJlTd            
2016-10-09 04:17:01,2016,4,20161001,20161009,    6229349904.62,     316310838.81,        0.48,        0.42,        0.05,     786900184.06,  470939382063.15,    9066178570.27,    659814442,    744960180,0000000534
2016-10-09 07:32:03,2016,4,20161001,20161009,    8125771167.53,     888991915.26,        0.93,        0.91,        0.11,     851360501.64,  576041556403.47,    9397477317.01,    960522459,    979740712,IcHAiBbZmWpDVrP                                             
2016-10-09 09:29:04,2016,4,20161001,20161009,    9129282517.77,    2886306004.97,        3.73,        3.54,        0.32,      56314590.29,  691254634331.26,    3480679491.73,    773083768,    816283832,0000000637
2016-10-09 10:27:01,2016,4,20161001,20161009,    4428390520.68,    2170460108.21,        2.52,        2.32,        0.49,     225673116.48,  741969448630.99,    5243563839.00,    860920072,    936772389,GyKtuhzFTMMIXeyVAcJdEvzsUBKLexCZByBVWKDPhzkuTgBJaRTSWac     
2016-10-09 11:12:00,2016,4,20161001,20161009,    2170805524.53,    1097430274.99,        2.85,        2.78,        0.51,     759029708.73,  612040378481.66,    6234408826.00,    385117149,    394955293,0000000514
2016-10-09 12:34:04,2016,4,20161001,20161009,    5243637172.81,    1938654649.27,        8.56,        7.59,        0.37,     814606034.24,  545666474122.25,    2022450632.71,    226385036,    255454952,0000000485
2016-10-09 16:20:02,2016,4,20161001,20161009,    5342369046.27,    3131828861.48,        9.67,        8.25,        0.59,     230103770.20,  836113991841.56,    8210921718.98,    323921674,    379582683,WXsSwwVpVCWkpBgDWtNEVKGLRKWnOgONshJFXFK                     
2016-10-09 19:37:01,2016,4,20161001,20161009,    2266196118.55,     961740785.42,        9.52,        9.14,        0.42,     224846486.00,  831433736329.35,    2830154657.28,    101049207,    105207974,0000000394
2016-10-09 21:23:01,2016,4,20161001,20161009,    7407265854.53,    5096355308.60,        5.71,        5.61,        0.69,     148546019.92,   91998495727.16,    8790263707.99,    891789546,    908713159,0000000250
2016-10-09 22:57:04,2016,4,20161001,20161009,    9184987095.48,    5489286021.25,       15.51,       13.46,        0.60,     142198344.32,  339919351468.10,    9102913978.37,    353947183,    407850883,0000000636
2016-10-10 03:43:03,2016,4,20161001,20161010,    3980297078.45,     622322363.13,        0.86,        0.74,        0.16,     925080156.23,  692910648175.94,    5054647450.59,    723008992,    840492149,KnKJhYTwqzICHjtlNvMgt                                       
2016-10-10 08:10:03,2016,4,20161001,20161010,    3977509128.85,    1839509168.82,        2.07,        1.77,        0.46,     395030215.18,  544482507121.39,    6608424088.77,    889645936,   1041997467,XtppFKMsxQSJqexrOWEPpUPuHDIQharHNPsOWHQWNjH                 
2016-10-10 09:45:00,2016,4,20161001,20161010,    2294449127.90,     399058724.69,        3.54,        3.26,        0.17,     498137475.74,  457861147585.90,    7173842302.97,    112684678,    122563626,0000000857
