pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1998-09-29 03:37:01,AAAAAAAAAAAABYN,COMMON,ACTV,xdjHmznRRNbfMpDE                                                      ,PCX   ,863138505    ,18630122,19110525,        0.19,0000000025
1998-09-29 03:42:02,AAAAAAAAAAAABYH,COMMON,ACTV,ToxJPpSLjZtTRMmZVsHwfEGN                                              ,NYSE  ,105446889    ,19521225,18620123,        2.63,0000000434
1998-09-29 07:15:05,AAAAAAAAAAAABYM,PREF_A,ACTV,dRoGOEPekeCUzLwSSNwQdjDYrWloqh                                        ,AMEX  ,962850430    ,19650610,19080625,        2.05,STyDQLTBedJYbMVBQdlEpCrORTjPJJOUEQumBNpJBmQg                
1998-09-29 14:27:01,AAAAAAAAAAAABYG,COMMON,ACTV,BODsDZFofUkHqRZBcVfIuXYLYPPnvFAAcABMM                                 ,NYSE  ,130606613    ,19061027,18890130,        0.40,VIJNpBbHeDOOCVazAyUFSaGezZJtLRTuLEIzkO                      
1998-09-29 18:06:00,AAAAAAAAAAAABYL,COMMON,ACTV,hXgIXcgPFYNPpFyIgpYKWJchRRwZTNfASKvQHgCUSFtkBHNXTmmQicofSLTJvFT       ,NYSE  ,377340949    ,19141027,18991026,        2.95,0000000195
1998-09-29 22:36:00,AAAAAAAAAAAABYF,COMMON,ACTV,VvSfmdArrGiqwCWiRduiQSxDutCcOiAMjtPhxrKFetSYdK                        ,AMEX  ,492452667    ,19880528,19000813,        2.29,0000000331
1998-09-30 04:49:05,AAAAAAAAAAAABYK,COMMON,ACTV,PZSeHhkZoVVHYQhLyNBLkbnAWWYRKmNDbrDGdxGrNaRKVAZUqKMAj                 ,PCX   ,70655724     ,18930921,19411124,        1.67,QvHyCLASGznHXEBUJdKwVOkSF                                   
1998-09-30 05:07:03,AAAAAAAAAAAAAJK,PREF_D,INAC,daWkQfpBHjFkEbBFURNSpRNICT LrklMEAUrsvl                               ,NASDAQ,932754759    ,19591114,18831112,        1.14,yRflLhHvroMJBNHcMIDiQuHspAHUTFVE                            
1998-09-30 06:55:01,AAAAAAAAAAAABYJ,COMMON,ACTV,DMLyrYTGCIpBVUioPQBrAABqIGN                                           ,AMEX  ,944089549    ,19121210,19510623,        0.81,0000000357
1998-09-30 11:13:03,AAAAAAAAAAAAAEC,COMMON,ACTV,iOZrwFQJvibxSJbynHSemVvtsVtlWRHJHFiWWykACRCCsLeOIKHvIxo               ,NYSE  ,920029705    ,19300606,18720419,        2.00,0000000432
1998-09-30 23:59:05,AAAAAAAAAAAABYI,COMMON,ACTV,ohmWJMvAIO OjQqhZ R YTOFFgfHWORNbdbBtdyJFVXUHR                        ,NYSE  ,671139907    ,19880804,18740101,        0.01,txCMrNCUvqFOpEXXHDHWlhojNXVVZdRlpX                          
