pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1971-07-01 03:59:05,1971,3,19710701,19710701,    2753777778.18,    1196166481.75,        1.66,        1.44,        0.43,     954017963.45,  816437029390.42,    9700745447.25,    722374711,    831238978,TnPMmqcoMKrBqUTeZoJVRjSkgpexMUwNdREkBnO                     
1971-07-02 02:28:05,1971,3,19710701,19710702,    4497561033.74,    2157646458.85,        3.19,        2.71,        0.48,     882829775.79,  692008481095.84,    5483178192.17,    676269108,    796042827,kkhSvCsfgbDUvsiZWtPQwjkYPwKrfTUFMGMCWCBXBcOcTkaLSudO        
1971-07-02 08:48:02,1971,3,19710701,19710702,    6042313501.77,     314199790.41,        0.48,        0.45,        0.05,     356243463.61,  871966877860.96,    2685494170.95,    655430752,    690830689,0000000049
1971-07-02 21:48:00,1971,3,19710701,19710702,    5919042589.64,    2337610281.47,        5.52,        5.42,        0.39,     874739062.75,  947875541167.26,    7996664227.00,    423197047,    431083131,TzOOKJSXlzetRDAZNOaBGRiAoYkrPjDLzvR                         
1971-07-03 12:17:05,1971,3,19710701,19710703,    1750299729.70,     651412413.81,        1.49,        1.35,        0.37,     885613941.14,  137587596771.62,     198393173.60,    436179550,    481030981,0000000071
1971-07-04 04:28:05,1971,3,19710701,19710704,    7435609341.98,    2693666866.32,        5.13,        4.58,        0.36,     372977018.58,  885909690517.29,    7154677960.48,    525112682,    588218011,0000000058
1971-07-04 09:56:00,1971,3,19710701,19710704,    4613616247.29,     467347506.23,        0.75,        0.73,        0.10,      41054005.54,  907673479696.54,    9086067666.08,    626826772,    640721463,xBfwEYOdOFAcXvJFTRoxqeNagtacjnEftDQZvqDIe                   
1971-07-05 10:38:04,1971,3,19710701,19710705,    3297641275.95,    1770672115.80,        5.30,        5.13,        0.54,     506704540.08,  832345849547.42,    2822591513.43,    334327539,    345247735,0000000155
1971-07-05 18:52:02,1971,3,19710701,19710705,    4391729316.75,    1559493112.79,        2.20,        2.13,        0.36,     558018877.65,  658691748639.63,    7441578216.66,    709087228,    732052891,KJhQqvrlpQBidNaiKSbeNNikTGFNyqfAokZNpWiMnQ                  
1971-07-05 22:09:04,1971,3,19710701,19710705,    8196993935.59,     628323276.65,        0.90,        0.77,        0.08,     626813655.96,  262361549362.75,    3496348809.66,    696116021,    813844129,0000000139
1971-07-06 09:26:00,1971,3,19710701,19710706,    9422833821.60,    6201716551.15,       17.89,       15.03,        0.66,     692196405.29,  855941019361.99,     630185592.29,    346651854,    412743989,0000000009
1971-07-06 23:34:02,1971,3,19710701,19710706,    5467787764.14,    3227536723.22,        6.46,        5.56,        0.59,     717491644.98,  986099085879.56,    2105235846.59,    499701793,    580076666,0000000104
1971-07-07 15:45:02,1971,3,19710701,19710707,    5903220190.21,     376374717.06,        0.46,        0.40,        0.06,     176826347.55,   43259207599.10,     813910882.59,    825431902,    948699156,jmClCXBcZwINVyetRxHbWYRbsYBIFkuIGtecXWIN                    
1971-07-07 18:21:05,1971,3,19710701,19710707,    9707579991.84,    2914920468.60,       16.18,       13.62,        0.30,      54430919.07,  709772630873.12,      70830345.48,    180147976,    214092844,LoSyvUwXvGnKexKhSbbtArGnpUcArarLDzSDOEMMZBwKPwRuADFxSFJ     
1971-07-08 10:50:01,1971,3,19710701,19710708,    3689878630.86,     694400678.03,        1.51,        1.41,        0.19,     975599855.54,  166062905004.41,     243730368.69,    461112471,    493010332,BCRRYMzpoAimKRITzLWLsoomeKjnZvguJDE                         
1971-07-09 01:17:00,1971,3,19710701,19710709,    2043925365.18,     638985864.51,       16.04,       14.17,        0.31,     879078830.68,  886429818115.06,    5273332214.31,     39824901,     45100240,hUAyAuPbTqDYKLMtyUtVl                                       
1971-07-09 17:18:03,1971,3,19710701,19710709,    6583435092.73,     579233039.20,        0.68,        0.57,        0.09,     515271626.37,  636082301770.19,    5470591447.67,    855127157,   1021864737,0000000033
1971-07-10 14:46:00,1971,3,19710701,19710710,    6714035010.41,    1288917588.81,        1.64,        1.53,        0.19,     573524714.70,  488101723893.99,    4191382022.55,    784380938,    843145540,gIOONPxnQUwBdFNEMLBUXdUbFPDWDVOVnWIIMRpOMbaMGipmCAICpjncsHs 
1971-07-11 12:54:05,1971,3,19710701,19710711,     407224422.35,      12204037.34,        0.02,        0.02,        0.03,     822861026.83,  668146083973.53,    9869648871.43,    651559348,    765717550,OBWjCTLirMOaFnMGgDcFs                                       
1971-07-12 06:00:02,1971,3,19710701,19710712,    9841546275.56,    4975246398.74,        8.97,        8.64,        0.51,     233070444.93,  560160892505.39,    9003878229.56,    554727548,    575571994,jaaLOswAWNHAAHrSJdoSSzDViOJjUjQtYhYJQkHMYPSJxGEVzPMFi       
1971-07-13 06:11:05,1971,3,19710701,19710713,    6320937265.85,    2701722958.16,        4.06,        3.92,        0.43,     706295376.78,  777362385984.55,     887680790.44,    665739343,    689354801,WDgzUZNxEQmyFsHDoROopKTxXNMJTbWgGi                          
1971-07-14 01:44:03,1971,3,19710701,19710714,    1012038559.54,     382547207.11,        0.39,        0.38,        0.38,     168732523.80,  274739103650.40,    2301159548.01,    992522594,    995091145,WFYoXJTwetIPrSRgPIQQFQDWIJGHMRnFFxMqbJlSjGJyqINQxxHNlwcS    
1971-07-14 20:17:02,1971,3,19710701,19710714,    4322814094.54,    2999301675.59,        4.83,        4.30,        0.69,     328645190.51,  803644709397.92,    4667928512.75,    621050946,    696819949,VGhBMeHkpGZBxnGhQhTaecpCsRiIBJyRKuIUKNESBTXO                
1971-07-15 16:47:00,1971,3,19710701,19710715,    1875975917.43,     692302774.41,        0.81,        0.74,        0.37,     865497037.07,  478846489251.03,    7476513420.26,    855499841,    932466234,0000000169
1971-07-16 09:49:01,1971,3,19710701,19710716,     491338623.05,      87005984.52,        0.48,        0.45,        0.18,     684943761.33,  386332508272.24,    4327882205.23,    180324272,    194389631,ELRDIvILDRFhUOPlOdBNRoJISmXZkKmyFIXaoT                      
1971-07-16 11:15:03,1971,3,19710701,19710716,     829932123.25,     357993674.69,        0.80,        0.79,        0.43,     561174592.74,  513137246535.12,    6348723240.39,    445936867,    455606322,0000000123
1971-07-17 04:24:02,1971,3,19710701,19710717,    8763130877.05,    4050390408.24,        7.37,        7.05,        0.46,     947541733.60,  992778906170.14,    7266828256.59,    549911684,    574179103,0000000107
1971-07-17 20:46:01,1971,3,19710701,19710717,    5261998074.75,     287400478.00,        0.36,        0.33,        0.05,     687542955.54,  962926502309.18,     251620522.11,    804418434,    866737234,0000000038
1971-07-18 04:27:03,1971,3,19710701,19710718,    2156950549.34,     630578699.15,        1.28,        1.19,        0.29,     479510629.54,  789075681458.33,    2709596546.09,    492929566,    530709196,DvbOuQtQhhIpCgicNoNmJJmIISOzXrHUBciK                        
1971-07-18 11:15:02,1971,3,19710701,19710718,     704872500.43,     424132745.41,        0.57,        0.51,        0.60,     143036550.61,  299859004049.53,    6113723161.32,    738361550,    832851724,0000000153
1971-07-19 02:40:04,1971,3,19710701,19710719,    6217879872.84,    1451696192.15,        3.48,        2.91,        0.23,     678540583.17,  339353531018.44,    5344453158.35,    416623420,    499678586,YCmHMrlCgmfVKmzzPrAlepDA                                    
1971-07-20 01:39:04,1971,3,19710701,19710720,       9739813.83,       1363817.02,        0.00,        0.00,        0.14,     423676976.47,  814802906767.46,    4465809225.22,    880624502,   1029408984,0000000161
1971-07-20 06:43:03,1971,3,19710701,19710720,    3739898862.24,    2033772068.39,        2.47,        2.39,        0.54,     934656189.74,  784656788971.26,    4564490265.67,    825051814,    852678645,LawPVRQMaKJxZlvIWZkIUpFJdEJZVBFJMqsfXESdjgxXNcRr            
1971-07-20 19:28:01,1971,3,19710701,19710720,    7637600800.82,    2679693540.01,        2.79,        2.41,        0.35,     354359673.57,  888537093362.16,    9876200234.54,    959790044,   1114117566,WKHSDaFEDSYXOynePKHWBGLeJ                                   
1971-07-20 23:53:03,1971,3,19710701,19710720,     901860945.46,     599443988.10,        1.64,        1.60,        0.66,     565639910.63,  697665570138.23,    3940535899.83,    365292054,    375398574,0000000005
1971-07-21 19:01:01,1971,3,19710701,19710721,    6360982880.12,    4364040501.80,        9.98,        8.64,        0.69,     552755425.95,  109784235385.30,    8030960968.95,    437415735,    504964807,tVwRqtyZnGGmzjRUwFjQ                                        
1971-07-22 10:47:01,1971,3,19710701,19710722,    2686382675.94,    1386745767.56,        1.72,        1.59,        0.52,     607888962.66,  829849205321.46,    1132596706.87,    805312047,    869723285,0000000079
1971-07-22 21:05:05,1971,3,19710701,19710722,    9561132693.90,      32799267.68,        0.04,        0.04,        0.00,     307940997.38,  131083842644.96,    4839225509.58,    791878447,    859663001,ddSCazOpdJvGoBAzkC                                          
1971-07-23 18:41:02,1971,3,19710701,19710723,    7785177335.05,    4423384243.91,        4.61,        4.45,        0.57,      82917206.71,  762034987707.24,    5389967782.58,    960074484,    994190766,lRFFxbuSdaaOoGESnCUfCnNBiAPfzULXLkvvOKypCeBBGHyQXbghJLPQpGBX
1971-07-23 23:47:04,1971,3,19710701,19710723,    4913797215.27,     783488850.29,        1.64,        1.62,        0.16,      83682113.55,  349832005316.32,    2623157080.62,    477879472,    482277039,XiKcfZmoGQnBHAdYEzmdTwSdbIDPEXDvLJbgRSdkrsLGrsJIESgMl       
1971-07-24 19:51:05,1971,3,19710701,19710724,    7886771495.46,     146008570.62,        0.52,        0.47,        0.02,     382939365.77,  834638273370.00,     165870229.32,    282050033,    310161122,0000000162
1971-07-25 07:30:01,1971,3,19710701,19710725,     677689107.94,      50542438.99,        0.22,        0.19,        0.07,     839483451.67,    6896198832.27,    8699054555.85,    234363077,    260241693,0000000020
