pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
2007-07-01 02:26:01,2007,3,20070701,20070701,    2888043125.52,     986386184.09,        1.85,        1.73,        0.34,     936949260.70,  341044589401.47,     798450443.48,    533692034,    570752924,0000000564
2007-07-01 06:45:02,2007,3,20070701,20070701,    8117692768.02,    1504441673.33,       10.21,        8.78,        0.19,     884750583.10,  132972147352.31,    9866293895.54,    147302732,    171391493,RTkbIeEjNeLUvDnKoIVxpIigeDqZAcColVJDfiMAs                   
2007-07-01 08:35:05,2007,3,20070701,20070701,    4032927946.29,     426700252.55,        0.59,        0.59,        0.11,     814105794.24,  868786812888.13,      34616677.28,    720195493,    723384882,0000000390
2007-07-01 13:28:00,2007,3,20070701,20070701,    2670604662.57,       3696257.44,        0.01,        0.01,        0.00,     267425477.96,  537147113271.41,    9774177839.13,    285061661,    331852903,enCRVuWRunxhyAQvlSeWNgoGAMLPIEzOHuURVT                      
2007-07-01 18:05:01,2007,3,20070701,20070701,    3754532637.36,    1807643941.29,        2.32,        2.31,        0.48,     213944984.84,   18502555337.29,    8017222571.05,    779540338,    782725812,JEhkWdGJIlVWovGVNCLRsWvHsUiE                                
2007-07-01 20:04:01,2007,3,20070701,20070701,      72184904.21,       2527382.85,        0.00,        0.00,        0.04,     146730350.45,  866602629668.46,    9818611751.16,    988465092,   1043303372,LRYKYZXBcxmTSSowQAFUfTJRSoIvPgvimQgPedHDROTgzAImiQMWqxVFPKu 
2007-07-01 23:41:05,2007,3,20070701,20070701,     235931290.68,      28961459.35,        0.05,        0.04,        0.12,     191233003.40,  760965591215.08,    3055572624.24,    572512704,    678741409,FoROyYSOMjMuJSGjWPAQHvitjLVMHGEiD                           
2007-07-02 00:04:03,2007,3,20070701,20070702,    2013031758.17,    1053680705.94,        1.64,        1.37,        0.52,     508093732.64,  491107464739.26,    7705604428.55,    642154272,    768281931,JeYOKqGDbNZmIVBoQQb                                         
2007-07-02 04:46:00,2007,3,20070701,20070702,    6093751015.34,     555393929.93,        1.75,        1.60,        0.09,     107614474.62,  257395936888.35,    8826954868.49,    316528264,    346558750,0000000805
2007-07-02 06:04:00,2007,3,20070701,20070702,    5048992796.65,     179098334.13,        0.20,        0.18,        0.04,     173377092.47,  430716632925.53,    5654719057.68,    899593546,    969993117,0000000743
2007-07-02 07:08:04,2007,3,20070701,20070702,    8805134525.86,    2178282273.39,        2.55,        2.25,        0.25,     523217974.06,  881413282534.41,    6175341063.85,    854194996,    968716200,aoTgMQQOVPapOXWxUW                                          
2007-07-02 09:06:00,2007,3,20070701,20070702,    7515667576.41,    1360126326.07,        3.01,        2.77,        0.18,     672033714.12,  593422417262.47,    6457264073.60,    451543288,    490770767,HFpTioFQqGgHVSSBfNWxLZKkENyaRjjN                            
2007-07-02 09:20:00,2007,3,20070701,20070702,    2228057165.36,    1047984047.38,        6.27,        5.40,        0.47,     296980512.88,  615850921553.49,    3919442820.83,    167072750,    194197540,SPMKLfwtUdDRhLwaRRH                                         
2007-07-02 10:48:03,2007,3,20070701,20070702,    7721061364.09,    1435215323.34,        1.70,        1.65,        0.19,      30977444.11,  804468264451.46,    5135313795.57,    845984094,    868381168,0000000103
2007-07-02 14:46:02,2007,3,20070701,20070702,    6953239658.64,    1598495634.62,        8.14,        6.95,        0.23,     697628121.73,  405334423251.10,    2410830586.04,    196341567,    230127587,0000000421
2007-07-02 15:35:05,2007,3,20070701,20070702,    5453917431.22,    1765229793.09,        2.47,        2.26,        0.32,     839558239.79,  111225783806.42,    5578728006.57,    713320297,    780796679,sMOmWTSKlOUdNcKGmHAHuPIAEFzD                                
2007-07-02 16:38:02,2007,3,20070701,20070702,     945770528.00,     413438951.38,        1.35,        1.34,        0.44,     991246143.49,  296349276694.26,    3865837112.31,    305610528,    307819305,0000000095
2007-07-02 18:02:03,2007,3,20070701,20070702,    7989140759.08,    4858437613.73,        5.45,        5.34,        0.61,     404152631.23,  198095001671.63,    5740971816.62,    891494120,    909280165,0000000648
2007-07-02 21:55:00,2007,3,20070701,20070702,    1260068124.92,     775975738.32,        7.72,        7.46,        0.62,     641801721.64,  761676270184.17,    2428298101.37,    100503523,    104063700,0000000673
2007-07-03 01:04:00,2007,3,20070701,20070703,    2700676540.02,     718395501.02,        5.42,        5.29,        0.27,     620724757.01,  951848077918.89,    4453717980.71,    132517345,    135824742,0000000585
2007-07-03 06:18:04,2007,3,20070701,20070703,    5721993388.91,    2714136229.05,        5.91,        4.95,        0.47,     186606032.45,   46272012279.14,    1399580317.53,    459262632,    548231492,0000000287
2007-07-03 09:14:01,2007,3,20070701,20070703,      36065359.34,       7748625.74,        0.01,        0.01,        0.21,     365213188.17,   75774069276.57,    1257671447.16,    674889179,    707553533,0000000516
2007-07-03 09:15:05,2007,3,20070701,20070703,     702601361.47,     306930491.63,        0.35,        0.30,        0.44,       2077885.18,  519876344593.25,    3304878946.17,    881977660,   1036757584,0000000281
2007-07-03 10:54:04,2007,3,20070701,20070703,     566238866.50,     305556419.82,        0.56,        0.51,        0.54,     322502399.42,  557329449392.24,    2909743782.29,    547081194,    604337993,0000000551
2007-07-03 15:49:04,2007,3,20070701,20070703,    4896106755.64,     664313896.79,        2.06,        1.98,        0.14,     703043344.32,  447375873203.49,    3992647086.68,    322315619,    335970191,YPkKYEzVJfFqJrxgHWSZaJRFJNPEsESAXXyMnIMOYGboKtISDsK         
2007-07-03 17:15:04,2007,3,20070701,20070703,    2342428871.92,     245508484.29,        0.30,        0.30,        0.10,     412168435.56,  117330857754.23,    7340233444.11,    808258830,    823019565,dIUROFpdEPKnAvxuStaoNvigKwOuJxWBRxARLVKLRWwVcvaoYJo         
2007-07-03 21:59:04,2007,3,20070701,20070703,    3101554042.93,     441475214.37,        0.46,        0.39,        0.14,     464888983.27,  318490617774.41,    5570462072.68,    960488705,   1128288567,kpZThzGHPbywXhJvxbNX                                        
2007-07-03 23:20:03,2007,3,20070701,20070703,    5783181978.92,    1518527186.45,        2.49,        2.20,        0.26,     182472028.72,  694311674216.49,    7446690832.06,    608976129,    688807614,0000000376
2007-07-04 01:15:01,2007,3,20070701,20070704,    6229266634.65,    2358742422.14,       14.37,       13.59,        0.38,     576372974.56,  156195677145.66,    4361806720.71,    164135087,    173614216,0000000263
2007-07-04 02:22:05,2007,3,20070701,20070704,    4478119825.99,    1099917911.37,        1.92,        1.92,        0.25,     755843785.10,    2812428715.01,    7769055738.19,    571908382,    573036571,EeOmQQYnqhyyWrzBHMkHIv                                      
2007-07-04 02:55:00,2007,3,20070701,20070704,    3939136619.57,    1322301131.59,        1.44,        1.39,        0.34,     190900838.86,  600700740890.83,     383772017.55,    918650076,    950163001,GPPgQnYKzLNbJtmVUUImJmtxbXoek                               
2007-07-04 06:47:04,2007,3,20070701,20070704,    6794028719.65,     424298602.86,        5.80,        5.71,        0.06,     247550783.74,   63464787496.14,    7581199011.56,     73206930,     74333531,eyGBByYTpoRbgjJdHtPbQdJTXrTbcWTJkSHlPvDAkK                  
2007-07-04 11:07:03,2007,3,20070701,20070704,     470284613.88,     317068041.02,        0.99,        0.95,        0.67,     561165019.93,  875679152076.53,    5116509951.97,    321754126,    332424527,0000000352
2007-07-04 16:15:04,2007,3,20070701,20070704,    8019115343.17,    4245394024.00,        8.86,        7.90,        0.53,     140348889.71,  335401038519.69,    5776319673.88,    479041910,    537496824,CooBXRyCUNbWyuKOFG                                          
