pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1991-06-28 02:44:03,AAAAAAAAAAAABOH,COMMON,ACTV,SEjkKYVRPtGtjaDKODDwNSpYqMI                                           ,NASDAQ,996761287    ,19150926,18811211,        2.94,UYPksfvvLGxGXaw                                             
1991-06-28 11:31:00,AAAAAAAAAAAABOE,COMMON,ACTV,GGPUblStSNiHihERGvp                                                   ,AMEX  ,340982847    ,19180730,18600530,        2.69,LMktzXgdurfauyKikioJYWWvsPBPvMvGtgqDvBAVEoeWsENCss          
1991-06-28 12:18:03,AAAAAAAAAAAABOM,COMMON,ACTV, FkmsXyGUGZQKhhoCHIUfQsUDVP aKei                                      ,NASDAQ,256548572    ,19470828,19120904,        2.42,IItXvJRdXHLVOiqVObBeFiJaRilrMHVEQcBDLVNFH                   
1991-06-28 14:45:02,AAAAAAAAAAAABOJ,COMMON,ACTV,PVOOpjloKtuljHr FvvOgLkMSoeAlvpERxJKRswiTZfxIMFmfQAPLLBLKsdVo         ,NYSE  ,766022752    ,18910206,18580116,        2.03,0000000202
1991-06-28 20:45:04,AAAAAAAAAAAABOG,COMMON,ACTV,FvzRNe iqDlcQhaC DFZC Ahi                                             ,NYSE  ,112777163    ,19770223,18890809,        1.12,TEPNWCLVJRBtJGZTZQOFNGhlwOEEGTfzEt                          
1991-06-29 00:10:03,AAAAAAAAAAAAACW,COMMON,INAC,HuVFGJNUGrmMkgzHAHgPjfuLXSHPapdlIVDabNocQQBYH CjPcnpHaPHMZKGYFVyXDrTgI,NYSE  ,681233900    ,19450318,19530303,        1.98,0000000020
1991-06-29 13:41:05,AAAAAAAAAAAABOL,COMMON,ACTV,zMJonWORVvKtKMspbSEbsEMn                                              ,NYSE  ,953693813    ,19340603,19640211,        0.53,0000000488
1991-06-29 18:52:02,AAAAAAAAAAAABOI,COMMON,ACTV,JcUbbWLMWyWqoRNrEtYVWALgKOEdoDDvqNQxeNGwOctCLvNV fnoQUhKGuwQ          ,NYSE  ,14895719     ,19380605,18941208,        1.94,0000000518
1991-06-30 00:26:01,AAAAAAAAAAAABOF,COMMON,ACTV,RQLBCkUImBeZGSGHfBKtlCpRPCTfcBYHioRCkeLKsggeFpuBJJSNDIQGwXCvGQevaPnrUW,AMEX  ,139318556    ,18671124,18650421,        2.11,0000000044
1991-06-30 10:40:01,AAAAAAAAAAAAAKG,COMMON,ACTV,igvLxpkVSxZUxnWxoLwylHTF                                              ,NASDAQ,758987143    ,18790716,19670925,        0.70,HazyHEGpqPzkHcpBCxMMwTVGPFbRDOSnOtBTjfhQueGMPBWoQJZucV      
1991-06-30 23:59:05,AAAAAAAAAAAABOK,COMMON,ACTV,EWIsnyoUSXWHunHBqCRzABWlNWnff                                         ,NYSE  ,595588289    ,19630722,19101221,        1.78,0000000191
