pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2016-06-29 08:02:00,AAAAAAAAAAAACAY,COMMON,INAC,kXvlxzGrWFv KFreDsqvAgXHRwBNjWzTWJUdTKLOITpGxqJc EKJVTTusNEGrMr       ,NYSE  ,80013295     ,19020930,19980205,        2.50,CBFjUnnNdQNvCEERxX                                          
2016-06-29 09:25:01,AAAAAAAAAAAABPN,COMMON,ACTV,JbKAFCCHgIiIDHbUrUGMfGuOQpxczCIYiyIxvieRRdV                           ,NYSE  ,542918428    ,19310831,18740719,        2.04,0000000518
2016-06-29 20:02:04,AAAAAAAAAAAACXC,COMMON,ACTV,BAYfbLNGvP upKNHQirqVaTKc GHGOMIeqjyqfKOiwKC RFflH wjQMsjxwAfMOzF     ,NASDAQ,679226532    ,19731222,18801112,        1.17,0000000342
2016-06-29 22:03:02,AAAAAAAAAAAACXB,COMMON,ACTV,XxEVpNxMPVRDUNIZRHMUEaHcQXFzGmJIeltTzyDOIytFTcrleSkbojEGxZvULFMPKtZ   ,NYSE  ,486722904    ,19800909,19650317,        1.00,zScyndwxOcLUXIwtrdKPFPDeQiYudN                              
2016-06-30 03:33:04,AAAAAAAAAAAACXA,COMMON,ACTV,SVdhFIgZLImBFNacyHACEeH MJFwaFojObUjTroPVLz                           ,PCX   ,90570724     ,18571003,18560308,        2.66,0000000500
2016-06-30 08:07:00,AAAAAAAAAAAACWZ,COMMON,ACTV,jIelOZiuKNJGeKYIgPosFVDcJCmIabSQWR KpqmWuyCbKMhwy BXGIIRwzlGI         ,NASDAQ,280240668    ,19850317,18511118,        1.63,jjUctzAryPdrXNGdt                                           
2016-06-30 15:31:00,AAAAAAAAAAAACWY,COMMON,ACTV,SUyeqmHyQSrDOngr XNPzEsqRRCoIKBRPjvQtaXlefzNR                         ,PCX   ,799794485    ,18580812,20070121,        2.74,0000000472
2016-06-30 16:47:04,AAAAAAAAAAAACWX,COMMON,ACTV,jBAMpUmEKDsUOQFRTsDTVtwIUTTsipGjoSRANCKEeDDyZGTUoMIICuDw              ,PCX   ,414650051    ,20060612,18750523,        0.52,SGGNfbBAlAczwHPVtTqVGNHwZWFN                                
2016-06-30 20:50:03,AAAAAAAAAAAACWW,COMMON,ACTV,WovCFYBpjhAZqEXBJQ                                                    ,NASDAQ,670997380    ,19071123,20131013,        0.28,oWQKMFXSlVsMRNCPGGZG                                        
2016-06-30 23:20:04,AAAAAAAAAAAACWV,COMMON,ACTV,ktXMsBfVfscCZNKbhDHBOZBlvjQMaCzqJQRoCFJHUL                            ,PCX   ,481121896    ,18580805,18910717,        0.12,dEJMmFYDgXDyCncQWdTxrZmJrdhIMAEBSROjjTU                     
2016-06-30 23:59:05,AAAAAAAAAAAACWU,PREF_A,ACTV,WjiiuOUFZcagZIaFzSSJdmFsLGmSBEGNDRxGBagqKoPNlLzdm BcpLQTgBuPPhbVDTjP  ,PCX   ,232427271    ,19440331,18710328,        2.05,0000000858
