pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1983-09-28 00:31:00,AAAAAAAAAAAABDR,PREF_A,ACTV,BHlKuQGRHOOpUKJuevBWRokSJnpClSJWIQDd                                  ,AMEX  ,537840953    ,18791231,19011116,        0.26,vnbESGDLPDBDVwsKNSXPqRYLGXjuxVJrQDsEcEVAYIyXWMFThaGbMIZNd   
1983-09-28 08:23:03,AAAAAAAAAAAAAHJ,COMMON,ACTV,nXuAzAMzdQHvryqCLLERqRMCvwQTSZyrJhEvbSWWvPEaPRcTUJcR                  ,NASDAQ,684972480    ,18560712,19750623,        2.26,0000000047
1983-09-28 15:44:01,AAAAAAAAAAAABDM,COMMON,ACTV,BKjMIgExeaTqKDdxzcWRPVTvKOGQrkvTMyWTxOCKLmNApAALtGLRZhTAbBHCjPeOmLcJ  ,NASDAQ,325210065    ,19160730,18620429,        2.28,qNBRLBcNHRMNCOGgoLutSmLjluU                                 
1983-09-29 12:54:02,AAAAAAAAAAAABDP,PREF_C,ACTV,QLG JVxNVdMpaLDtSiBVTgvRnU BKwDKZViVXBIdhUGLkUiFbzY IMDt AXANEuV gitt ,NASDAQ,830249507    ,19131212,19330409,        1.37,0000000132
1983-09-29 15:41:05,AAAAAAAAAAAABDS,COMMON,ACTV,awObGApxPWVUjCTYifoTRcY                                               ,NASDAQ,95795739     ,18760501,19420619,        1.45,0000000205
1983-09-29 22:58:05,AAAAAAAAAAAAAVI,COMMON,INAC,tVSScUnNucxINjisKAaGPAzdbvaNUCHIUhbtwx                                ,AMEX  ,988710899    ,18800905,19790305,        1.01,0000000165
1983-09-30 04:08:02,AAAAAAAAAAAABDN,PREF_A,ACTV,oVKTkJNKBDKY                                                          ,NASDAQ,165149046    ,19441122,19580421,        2.03,0000000184
1983-09-30 14:52:03,AAAAAAAAAAAABDQ,COMMON,ACTV,ZNqnzhLYILVjnUuaDWYXQRDluGkXQFNKKTGuLynvTVDTCu                        ,NASDAQ,647534463    ,18840705,19670805,        1.80,dAgSTFNPKlGcAPaGPFaBINEgMBN                                 
1983-09-30 19:37:03,AAAAAAAAAAAABDT,PREF_D,ACTV,nPUugvbFuGdPqwbQLCtPFURjCOpVFdCNVrPBj                                 ,AMEX  ,606774454    ,18521205,18720708,        2.22,ixUNwsEWrAGqMWXBRIwqjqqHxULilGPjgGbZlNFANJCXSHFsIplCV       
1983-09-30 23:04:02,AAAAAAAAAAAABDL,COMMON,ACTV,VVXfcLgAQKbGqDuybquPKCeIMpVNKrNQdFVQbBKBeUlGHpFTnDWmIcwFMhTHFQHNvQbA  ,AMEX  ,319178934    ,19120915,19660824,        1.18,khQFSuzOQECuuAgqIPwyODLZBGjmVRGPiQUcBeS                     
1983-09-30 23:59:05,AAAAAAAAAAAABDO,COMMON,ACTV,AIjLSgODGDb                                                           ,NASDAQ,270161167    ,19460219,19750218,        0.04,0000000371
