pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1970-03-23 10:20:05,AAAAAAAAAAAAAKY,COMMON,ACTV,qiLFSFSHXCxRUjxbQnRSCKSHbiIgnCkzaXf                                   ,AMEX  ,830882980    ,19490112,19410425,        0.83,0000000016
1970-03-23 15:06:01,AAAAAAAAAAAAALA,COMMON,ACTV,JwwYfLTjbfqVXgEVJRMJVLdIkENNncKq                                      ,PCX   ,115764420    ,18950729,18770518,        0.00,0000000022
1970-03-23 18:22:02,AAAAAAAAAAAAAFI,COMMON,ACTV,LKGNGGPIOAPHiWfPONcJWVUHFrLTJrhTcfqpMdBHEafMzZxYurgiDpOSacSOGMRGrt gAD,PCX   ,440178548    ,18640102,19470328,        1.11,0000000013
1970-03-24 14:13:02,AAAAAAAAAAAAAKT,COMMON,ACTV,Yyw Ywq CiFKoPxDlGmwJtR fZeAQULRQavTUCZR                              ,PCX   ,405172629    ,18510420,19350117,        0.25,VRCqMDchijxAuePBgjywAGgqrVRBEFpiTlAyRVbIdJsaEVtlYWHXc       
1970-03-24 21:15:02,AAAAAAAAAAAAAKV,PREF_A,ACTV,OEjfTkSALLSbblzPoKuoHRSMuOYBHaOpxABvBw                                ,NASDAQ,713464050    ,19490808,18500228,        0.21,0000000116
1970-03-27 14:11:03,AAAAAAAAAAAAAKX,PREF_C,ACTV,eKuSrfsPXhjrNAnWfBTATPgIAqFrHSQVFfY RpJVDT UzMbMQDkbIpVcWknubGObDwk   ,NASDAQ,965958171    ,19190926,18610613,        2.93,0000000058
1970-03-28 09:36:00,AAAAAAAAAAAAAKZ,COMMON,ACTV,WvUCOJGJBKKqSACRQArbbQdUNjdyQOYBDgoMreBlqXuDoMDyCgoMVTEDHBBB          ,AMEX  ,785090290    ,18771122,19570108,        1.95,PJMdSzrJLCQOEjBzsCfSLWNE                                    
1970-03-29 09:05:04,AAAAAAAAAAAAALB,COMMON,ACTV,TIVqYmYeCPOpBfWoajZsSBJNiKhDGVEKROAnE                                 ,NASDAQ,126296851    ,19580920,19010526,        0.89,0000000017
1970-03-29 14:10:03,AAAAAAAAAAAAAID,COMMON,INAC,USRTTApOoKMZzyWaJoVAVCqFnBjAABFRtoUDWaQK                              ,NYSE  ,187788010    ,19000522,18580214,        0.91,0000000048
1970-03-31 09:20:05,AAAAAAAAAAAAAKU,COMMON,ACTV,VMCBQWHzlFMeyyBjGw rMJnqfSlR                                          ,AMEX  ,475315210    ,19161103,19650527,        2.20,kHtGiuFfPHTrsLQCQMHgHEIaeKArhp                              
1970-03-31 23:59:05,AAAAAAAAAAAAAKW,COMMON,ACTV,KxYiwLBqzOemJ                                                         ,NASDAQ,969826016    ,19190305,18621004,        2.52,ENGDoBcJBTuAugFLKIzoEnkLDnlBMTZAvXJwRWFNVGivMNfTaPXjIhrKIoGj
