pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2011-03-30 00:34:03,AAAAAAAAAAAACPO,COMMON,ACTV,AcDtpQBuLptm jSGH                                                     ,NASDAQ,567465649    ,19270225,19261209,        1.92,UUzTfpeLkPPQFGbwTPggEzOTznODkSjdwpuCbWRqGKT                 
2011-03-30 02:58:04,AAAAAAAAAAAAADO,COMMON,INAC,QGAMZngQJGWQFDBUBRicc                                                 ,NYSE  ,730071543    ,20070910,19180626,        0.73,0000000063
2011-03-30 05:06:00,AAAAAAAAAAAACPV,COMMON,ACTV,ZnAnVQfzdqoRzEyRYUYsNLEcryPPKuprGW IGnPghH                            ,AMEX  ,858073160    ,19230327,19630610,        0.65,mPMQctNfdlYBGEJcUJMKsAYRADEUETYwjTnFsJLBCbNRKrGOaMiTuCx     
2011-03-30 07:49:04,AAAAAAAAAAAACPT,COMMON,ACTV,VDjBfSIAJuA MMEapjBFLLYJrGFkXCiRYlsMcHoRKKMYNcyQCBAbyCBE              ,PCX   ,593792731    ,18650213,18940408,        1.88,0000000536
2011-03-30 09:21:00,AAAAAAAAAAAACPR,COMMON,ACTV,STOABzAbfTmOKIKVMYLgjCWTMiVZPeTnpDSQG                                 ,AMEX  ,43234194     ,19640723,20010927,        1.06,YYMERGvnDBMHWeKUDupOQPmZKOKRLjFNAMUMESQJnKWtEMXNjwcWnCS     
2011-03-30 13:59:01,AAAAAAAAAAAACPP,COMMON,ACTV,iitQVuXhZMzJPoSmrfxeCKuFeBiIeTTkIm MYDzGm RW xjSV                     ,NASDAQ,560110285    ,19570609,18800426,        0.33,fqGKcEPVbRKsHFtvtbRUU                                       
2011-03-31 00:29:01,AAAAAAAAAAAACPN,COMMON,ACTV,dIGAPcvQwmY ZbqWJjLLxHOVqMYBi                                         ,AMEX  ,278753648    ,20010822,19740330,        0.78,tJIxHMQkRyrLqBNBOTILkbjOVZVUMaICCZHnBLQJHoJTeUsdsRtdSeeL    
2011-03-31 02:47:00,AAAAAAAAAAAABMD,PREF_B,ACTV,JAVPHjgDCLDWLvEOMPTzg                                                 ,PCX   ,761179067    ,18540319,18610118,        1.70,cFPplJziymREBNfKeIIfZNSXTZyAlOzvHQdtNVFWhIOxAf              
2011-03-31 08:30:03,AAAAAAAAAAAACPU,PREF_A,ACTV,yGAAbNGcLhfUbRKrNPcCijJnRfGVgQjpiNIxIeCxKAuGHWFSpGj                   ,NYSE  ,915944937    ,19371126,19730303,        2.43,0000000263
2011-03-31 18:48:04,AAAAAAAAAAAACPS,PREF_A,ACTV,fVXONLhBjFHsIoOAZKLEDmTJIMFOcrRvBVoFdEGkvLCErGHhIFGZQR CZHamwgLmmoNX  ,NYSE  ,663393688    ,19520910,19230806,        0.94,ezmNzxWFtlcupUKqpNDqedVxTLunvW                              
2011-03-31 23:59:05,AAAAAAAAAAAACPQ,COMMON,ACTV,GbCrEuxrvoXLgrLVWSuFqABJ                                              ,PCX   ,312886912    ,19911101,19440125,        0.78,0000000702
