pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2011-06-28 19:55:00,AAAAAAAAAAAACPW,COMMON,ACTV,fxULGBZVMQMGqTmViUSyAHXLbvIDHOaGhNqEBCivvLoTFXcNlPKkqjH               ,NASDAQ,487237198    ,20080320,19220915,        1.89,0000000898
2011-06-28 21:04:03,AAAAAAAAAAAAAXB,COMMON,ACTV,VXJDbRWVtqISxXCjTPDrFGOLwjySAZPRJzIavPjQ                              ,NYSE  ,396785425    ,18500404,18791205,        0.88,0000000816
2011-06-29 00:18:04,AAAAAAAAAAAACQD,COMMON,ACTV,qJ ISvJjNJteSTMKvSEO                                                  ,NYSE  ,746436130    ,18500906,19120515,        0.95,0000000916
2011-06-29 04:34:02,AAAAAAAAAAAACQB,COMMON,ACTV,DOBxBiDaYPvSFtFtEzAGBFUNaQyUrcPBWaKBHuNjHLMjVxgBYBITFEvkql            ,NASDAQ,110577593    ,19711122,19410304,        2.67,ixUgDbJbTttWsAnQaqyyC                                       
2011-06-29 13:08:02,AAAAAAAAAAAACPZ,COMMON,ACTV,jHHgBSWFeXOIzQTQvUPVTMVKVDSdhKzSo                                     ,NASDAQ,487036079    ,20041202,18970202,        2.52,VKlFVflqvUNrdKNrIoOVxVCiqTGSlegXZeTCViATHLVV                
2011-06-29 15:32:02,AAAAAAAAAAAACPX,COMMON,ACTV,JgnGSSVZJFRiGXGRwNnxoLAzoObYvDYKSELwcQWBWFxAXWMlRT                    ,NYSE  ,265580105    ,18500115,19650702,        0.38,zjLGtFTCPPZNKuiSbpGAtSHReKZqN                               
2011-06-29 16:50:01,AAAAAAAAAAAACJE,COMMON,INAC,MVHtaUZTxYBS gEXCnK                                                   ,PCX   ,792691386    ,19890720,19210714,        1.32,0000000576
2011-06-30 00:15:05,AAAAAAAAAAAACQE,COMMON,ACTV,dhAMEBRrPJGGvydCLlgRxcPivTrLgJOoIQh                                   ,AMEX  ,775671403    ,19540225,19350419,        2.23,BlzKUNpcdbxQGHwUAaQlIXGgyZmHnyRREOKBwpXvXwwWEOWiNJVMXWALS   
2011-06-30 03:42:00,AAAAAAAAAAAACQC,COMMON,ACTV,koASxmAPpBZWnbhONFeBTyVGDtFuDF YYVIVhVsqFKj                           ,PCX   ,705277445    ,18790731,19580930,        1.12,eTTydbLcAjZCOWWbBKegOKvE                                    
2011-06-30 11:51:05,AAAAAAAAAAAACQA,PREF_A,ACTV,bekEgJDSqMAEkrGDPAMBZazUFKWUSHWMdOKKonHIJaX                           ,AMEX  ,678083621    ,20051101,19731122,        0.43,IwwElnMXKeJrBPEGugLDPCdDERLoZVEMwyDWDQFBZxKYVq              
2011-06-30 18:57:03,AAAAAAAAAAAACPY,COMMON,ACTV,xnOgEKVRLhrL tbAnFLmqjiTHJzOVtxGzPZejfiRqDO                           ,NYSE  ,159264118    ,20000728,19220630,        1.56,SxjMAiyMVcVFIsdEEqXfehfHRZXPzEIaAcTFQzcPHWgMJwHQRXvFq       
