pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2000-12-29 01:38:05,AAAAAAAAAAAACBK,COMMON,ACTV,XIQg oMQrkOX ORqmAADKFIWJYNHuuIZKskVBTLMgBFIuyMdNgufEyiQzvSMjZ        ,NYSE  ,291824966    ,18970619,19510213,        1.88,0000000634
2000-12-29 04:17:03,AAAAAAAAAAAACBQ,PREF_C,ACTV,LwrDBMx BKRUCmnDdYXVYeNDRQC                                           ,PCX   ,289996350    ,18520707,19520412,        2.27,HVDCtRSJWaZLgcdjeYWUMxXFLLVwjqUVaAYxBNTOWCwKnsUCMwMw        
2000-12-29 08:18:00,AAAAAAAAAAAACBL,PREF_A,ACTV,aNycKtyMboptJoKvuQEGSUGZ qDaGqRzfkGbFeBYJSmGLSFLeeHwubzTAXFKEDUBZQB   ,NASDAQ,197370814    ,19751010,19901031,        1.82,0000000103
2000-12-29 15:13:02,AAAAAAAAAAAABCJ,COMMON,ACTV,diSkJwasWhKvGFVqCRoVqbNeVNwFrJiBhkJ                                   ,NASDAQ,511788271    ,19770824,18860812,        1.93,0000000172
2000-12-29 18:13:04,AAAAAAAAAAAACBM,PREF_A,ACTV,mh ZihQWycljAirLURpobTBEPproBsHCEByMMgHAcMCKNnrYPaUNThDrsrIP          ,NYSE  ,380316763    ,18670724,19810112,        0.59,EqVOckXbWHRVWKT                                             
2000-12-29 22:31:01,AAAAAAAAAAAABCV,COMMON,INAC,LsgMaE EwAcJuwjdqgVawlE TyPBgeB                                       ,NYSE  ,633524062    ,19980924,19180131,        2.35,0000000484
2000-12-30 09:41:05,AAAAAAAAAAAACBN,COMMON,ACTV,svmZGJODUpCOTEMkBuSZAICF                                              ,AMEX  ,307387483    ,19870913,19310703,        0.61,0000000592
2000-12-30 11:05:00,AAAAAAAAAAAACBI,COMMON,ACTV,fgelqGnDb QKLyCQ                                                      ,NASDAQ,531765445    ,19070409,19300521,        0.19,0000000439
2000-12-31 02:16:00,AAAAAAAAAAAACBO,PREF_A,ACTV,CzKRzBgzKoJrNv AG JzMdYEFYxCMncHJhQCEhirRGAhxffbtK DyKhIAHwo          ,NASDAQ,349556537    ,19301026,18740726,        1.05,0000000434
2000-12-31 08:26:01,AAAAAAAAAAAACBJ,COMMON,ACTV,qaRiCJAA FyvVlAilqBAUedMZEmr                                          ,AMEX  ,631891104    ,19631015,19770703,        1.61,0000000682
2000-12-31 11:41:01,AAAAAAAAAAAACBP,COMMON,ACTV,HACTSiSFeSlAkhgSAgnTixcLyvsQnnouLqtMRQzmtsGI DUAIaKdef HqyrsPDBigO    ,NYSE  ,577338513    ,19110225,18660204,        1.34,whOJbSWAVgSKFSagITxNTGeTKRETrj                              
