pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1997-09-29 02:09:04,AAAAAAAAAAAABWV,PREF_A,ACTV,uMMYwOr vVBaTrpdKIwSRXAYtohNJiNnpRrfOcjhQEUtwCqXmEJuKSmZhZTvVxxFi     ,PCX   ,800077353    ,18600913,19441031,        1.71,0000000635
1997-09-29 11:42:05,AAAAAAAAAAAABWY,COMMON,ACTV,yHDDEHvAiOVKyDwLHAsOIhmYzNRSDVtkG                                     ,PCX   ,106189660    ,19860804,19900305,        2.01,0000000213
1997-09-29 19:08:03,AAAAAAAAAAAABXB,PREF_A,ACTV,ytLGnDgYLSHzYbGCyediIrITQPfWEuKiFFjpsEPPGCZQBaIsPpcAbUmPSKaJkv        ,NYSE  ,680451259    ,19751107,19131218,        2.74,eWFjEoJAZOrJGuIHFpAAfiYQPntYtvHfuAwHTMB                     
1997-09-29 19:56:00,AAAAAAAAAAAABWL,PREF_A,ACTV,FAwcaOLkzIjMXIBDvafVzVjG                                              ,NASDAQ,272885791    ,19310723,19611111,        0.13,0000000129
1997-09-30 00:45:04,AAAAAAAAAAAABWW,COMMON,ACTV,KJQBKAFcWZoKsrVWRLPTc                                                 ,AMEX  ,184227110    ,18840122,19490723,        0.48,0000000657
1997-09-30 05:54:03,AAAAAAAAAAAABWZ,PREF_A,ACTV,KyjLSQVQxPQoTmUhFBqESIC                                               ,PCX   ,856713965    ,19240328,19671214,        0.17,0000000489
1997-09-30 08:04:05,AAAAAAAAAAAABXC,COMMON,ACTV,svVUCqjQJVlrrvdwFOSHCNIS aSDTNHAXiQuDENzqFFitaNYGbRiJu                ,AMEX  ,70008269     ,19270425,19250204,        0.65,0000000644
1997-09-30 17:05:03,AAAAAAAAAAAAAFF,COMMON,INAC,xAVO  CcUrVDjBdDTcMDaWHNAOHBVJmdVAESmpyPeIzUe xSi                     ,PCX   ,36971677     ,19520410,18730226,        0.48,0000000022
1997-09-30 17:29:04,AAAAAAAAAAAABWX,COMMON,ACTV,RPvKJgJqZWcCHvSUuKf                                                   ,AMEX  ,827441973    ,18980531,18961209,        1.63,ENGDoBcJBTuAugFLKIzoEnkLDnlBMTZAvXJwRWFNVGivMNfTaPXjIhrKIoGj
1997-09-30 19:48:02,AAAAAAAAAAAABXA,COMMON,ACTV,zAidLixKsIuUNbOnAOk                                                   ,NASDAQ,311356007    ,19460629,18880320,        2.24,YYWNUBgKrUQqeNVxhaBH                                        
1997-09-30 23:59:05,AAAAAAAAAAAABXD,COMMON,ACTV,MFQKhxIseVLQyHmLUxAGkPSRzwYKhCY zCyiPSz QPfbsyw                       ,NYSE  ,778016892    ,19801204,18860227,        2.63,0000000128
