pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1973-06-26 05:56:03,AAAAAAAAAAAAAPG,COMMON,ACTV,EbSyZktAgTGDWBhPxKUUQSzEFSmBezKWynjHDGs gBHUVUvQJMUKhQLebsUGi         ,PCX   ,296044937    ,19010405,19061129,        1.26,0000000131
1973-06-26 13:23:01,AAAAAAAAAAAAAPM,COMMON,ACTV,mxuwjUDFdlQiXPXEyBTTxmbdMUDrYvxkZdCWnxIdDKFaL jqeEkxgB                ,PCX   ,792039934    ,19710615,19161019,        1.72,PqHHQPtFmLMYtaQZeCPyWOpeDGcHWjGJJWGnpUVWYUbRjsNExvioDRDUsgU 
1973-06-26 18:40:04,AAAAAAAAAAAAAPH,COMMON,ACTV,LwUTTdsUOIecIcJOnOHALCHMnByDIsVgsnXJbkVoUUtJbFiFlcFByxUBatHHEHUc      ,NYSE  ,781714860    ,19220420,18920829,        1.06,GQgODZYcTEajaEMYDrWGoMdiJOENBaMGcnwYwuNTRPoOXXVjWD          
1973-06-27 10:12:03,AAAAAAAAAAAAAPN,COMMON,ACTV,SYRSXb HqLQrFZDgIErctUTFTVbcAmgMNDTmnNSkeE                            ,PCX   ,86370963     ,19440727,18990217,        1.28,0000000045
1973-06-28 04:40:03,AAAAAAAAAAAAAPI,COMMON,ACTV,nfDFijSDwFJjnwjQyWcAIRjpBMUDABPTOFvyWLdNNSxhYyUEAPsONAo               ,PCX   ,582722946    ,18621217,18720527,        1.48,AChNrBRFTkjZjDXSGVlG                                        
1973-06-28 12:30:02,AAAAAAAAAAAAAPO,COMMON,ACTV,pxnoKekCtbjjelAnbSICRiBUP D                                           ,AMEX  ,111853271    ,19320307,19230717,        1.33,BlzKUNpcdbxQGHwUAaQlIXGgyZmHnyRREOKBwpXvXwwWEOWiNJVMXWALS   
1973-06-28 16:33:03,AAAAAAAAAAAAAPJ,PREF_B,ACTV,NGlFPyhtcCQ oiooET vMMPrQqYaRVH SRMHsOearIMcL                         ,NYSE  ,886721626    ,19600218,18781215,        0.28,0000000155
1973-06-29 05:03:00,AAAAAAAAAAAAAJZ,PREF_A,ACTV,OKhiGlzpsxNG yWvFwNEUdLHtXYFhEprXew                                   ,NYSE  ,353995159    ,19590402,19540511,        2.23,jlkBZXPcVEbEkvquHcRWHHHVGNQxJWnBWpCCCKENWGMjHFABR           
1973-06-29 19:52:01,AAAAAAAAAAAAAPK,COMMON,ACTV,eBuWqGopeNLrRDTZPDJHUdvGMwFYoFknytrZjTldCT                            ,PCX   ,949021469    ,19680411,18600331,        1.36,CgViFZKPpZNMSWtbMiQVZMgDztWsdGDaGJryXETM                    
1973-06-30 08:17:02,AAAAAAAAAAAAACH,COMMON,INAC,yVhDMAeVbLfLNuDCREhhnLV GcmYBAIQmiYDmxWNYbByqP                        ,AMEX  ,180250065    ,19021101,19540306,        0.27,jaaLOswAWNHAAHrSJdoSSzDViOJjUjQtYhYJQkHMYPSJxGEVzPMFi       
1973-06-30 23:56:04,AAAAAAAAAAAAAPL,COMMON,ACTV,DKFfRmCyUsDcLGaCJXKTNgNVGiBXDiuHgQ VTTrUIOVJdrBqY                     ,NYSE  ,879796398    ,18860706,19100510,        2.23,VGhBMeHkpGZBxnGhQhTaecpCsRiIBJyRKuIUKNESBTXO                
