pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1988-12-29 14:24:05,AAAAAAAAAAAABKW,COMMON,ACTV,bPjMncJfqLzsRjCEiPYoJadRNYXARMyXDBC                                   ,AMEX  ,702716602    ,19510609,19520510,        2.40,0000000424
1988-12-29 16:40:01,AAAAAAAAAAAABKT,COMMON,ACTV,XsFLJULNjZsINIldQdSXyaHw                                              ,NYSE  ,273542345    ,19500828,19170419,        0.95,0000000059
1988-12-29 18:26:02,AAAAAAAAAAAABCS,COMMON,ACTV,IAfqKcWymWHBNBOjhMufvpkSZyTGGTLqVXuKxVDyNATzCO                        ,NASDAQ,618480531    ,19471223,18670119,        2.67,urePkBKfRCIwIhIGikYaEdbleXzyeAkVMErHIBqEjMbYZbxLh           
1988-12-29 20:27:02,AAAAAAAAAAAABKY,COMMON,ACTV,YgIvRVQOGSQRXGGhJPbvVRzBZKzFuGmORZQfCBKQvgGsybZYjBsSh                 ,PCX   ,524137595    ,18590828,19280810,        1.25,0000000129
1988-12-30 05:01:03,AAAAAAAAAAAABKV,COMMON,ACTV,HoFEKEeUNgiE fTXHAEMCTOuIkIFMQvdbWhJhXCWFnTHCQyFIlSZqmOwst            ,PCX   ,406923681    ,18590614,19660123,        1.33,0000000188
1988-12-30 09:47:05,AAAAAAAAAAAABKS,COMMON,ACTV,vkySoFCwEmWZKbEwPznKMbsaGvtWM                                         ,NASDAQ,943398507    ,19840823,19601028,        1.97,0000000342
1988-12-30 21:54:03,AAAAAAAAAAAABLA,COMMON,ACTV,oQfVWbOiNqsEFMjgYEcMFTCUswEVKvPNRgLkNb                                ,NASDAQ,263535660    ,18590525,19061029,        1.52,0000000269
1988-12-31 03:44:03,AAAAAAAAAAAABKX,COMMON,ACTV,OQrPAnpxZkiJlCH CsfkkVtoLmHzlBtGC                                     ,AMEX  ,899468066    ,19640214,19430403,        2.19,iLRgsRKORjPEuGBYgmdeGGaIPIxIKBVoZOoLfVbbtoy                 
1988-12-31 12:23:03,AAAAAAAAAAAABKU,COMMON,ACTV,UZHEuCEtx JTJODcDkCLOghdCFAaCUpjkMuuOJAIzRSHPOLOlrmYxyuxGOhWSB        ,AMEX  ,584832273    ,19600419,19250226,        1.59,GMVyPigMjOGOWoPxdDwGgnRvywGWpPLZbDNkZTnfnknyKnRjBNz         
1988-12-31 16:57:02,AAAAAAAAAAAAAGA,PREF_A,INAC,SEMGUBQNLKhL oACFNGLujZTlACOPo                                        ,PCX   ,780786072    ,19840326,18880321,        1.24,VRCqMDchijxAuePBgjywAGgqrVRBEFpiTlAyRVbIdJsaEVtlYWHXc       
1988-12-31 23:59:05,AAAAAAAAAAAABKZ,PREF_C,ACTV,PvJEBadrPASOcSKCdGkyZTODPjCaVYpIbVJOHihYLbKRGmaqEeAwfgTWjMEqK         ,NASDAQ,654093765    ,19030607,18701107,        2.29,YlpflHftvhFRyvQtIBh                                         
