pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1988-03-28 16:39:02,AAAAAAAAAAAABJR,COMMON,ACTV,hGYgZSoFpriaZkWRGLYFFNZJLxjGo QdqGFfLZFILFBfDTMjdsPGM uWVfVyAASETP    ,NYSE  ,406414830    ,18731205,18830525,        1.74,QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO                        
1988-03-28 22:31:00,AAAAAAAAAAAABJU,COMMON,ACTV,KjiUiYPtngDQuOzTNXlDVRANVPBgVZRTasizmiNoYqbVGfLFZIabNhDhxoAXcmy       ,PCX   ,112141848    ,18870721,19080911,        2.29,lRFFxbuSdaaOoGESnCUfCnNBiAPfzULXLkvvOKypCeBBGHyQXbghJLPQpGBX
1988-03-29 03:27:00,AAAAAAAAAAAABJX,COMMON,ACTV,MKBbFBXtFTUuffQjIrTAfPQyysSYFfMwOtLIEhyDSclVbIeFxDzy rTbL             ,PCX   ,367126816    ,19331101,18700319,        2.06,eWFjEoJAZOrJGuIHFpAAfiYQPntYtvHfuAwHTMB                     
1988-03-29 08:32:04,AAAAAAAAAAAABFY,COMMON,ACTV,CFHIFbLSgcSUflCUyqkelMfDxyJWzkuPGBlh                                  ,PCX   ,48571461     ,18570708,19090719,        1.11,0000000187
1988-03-29 14:03:03,AAAAAAAAAAAABJS,COMMON,ACTV,QQzXfgBmNKylOEawEpZGRpMDiLBPRharF GcMROQgTJrpKTgzTkJTrTXAnJS          ,NASDAQ,151381616    ,19170830,19560117,        1.64,0000000206
1988-03-29 18:53:02,AAAAAAAAAAAABJV,COMMON,ACTV,DRRQUNINnvVmKMVJrepUDUWqJzJegwSQFLLRqRNmwqgiWnUCCzjKb                 ,NASDAQ,285626000    ,18940131,19391031,        2.52,aCQQNXPURIMGBUmnCLKhOHTvAAG                                 
1988-03-29 22:59:05,AAAAAAAAAAAABJY,PREF_B,ACTV,vnlpESJNDmTU                                                          ,AMEX  ,751209881    ,18970125,19530629,        1.57,jkQNtijTUPWIyACEHUwYDWHiAhSGWAQDZRfpau                      
1988-03-30 07:43:00,AAAAAAAAAAAAAGU,COMMON,INAC,ioYURGgyCqfGDosrYIIOMeMUgxYHXisdVaWbIIVIyTELkC                        ,NYSE  ,760996957    ,18800604,18560503,        1.07,YGODXTYUYQHKSUzVdmTrHaaZEgiuZLXAwzvjFZMnWXdUSECjfiOJYU      
1988-03-30 22:59:01,AAAAAAAAAAAABJT,PREF_B,ACTV,xvCXYLLMGAezVAEDDlBhyaiAcbQKxSuuqtWDjQTtEFRAnOvOUXLQYnMIVGR           ,NASDAQ,545450851    ,19630710,19490829,        1.72,BuLgEnqMomFAsMVCmPuZdFUpyQDosfuojsunoeeEGzIQTA              
1988-03-31 20:22:04,AAAAAAAAAAAABJW,COMMON,ACTV,yQugXiLAkIakHSUPAPzMHuXKGGbQzQHyCQeFGoHskrtEHoJSPItVula               ,AMEX  ,84140040     ,19201119,19511018,        1.02,0000000306
1988-03-31 20:30:04,AAAAAAAAAAAABJZ,COMMON,ACTV,YZPXHABdRrWRCduOWpxbLPEUF                                             ,PCX   ,367505978    ,18671018,19010106,        1.45,iIVeWHTlSjWLMJKqGP                                          
