pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1995-04-01 01:53:04,1995,2,19950401,19950401,    4278464589.52,    1038139969.80,        1.08,        0.96,        0.24,     984742928.44,  766840872599.29,    1091228761.68,    960979760,   1078455765,LVHzeFQWSugGNgkKMEtPTIIgFiwdseCBRJeZhPSKJLIcdoCUcbsQ        
1995-04-01 08:54:02,1995,2,19950401,19950401,    5394054985.91,    2029463709.14,        5.11,        4.51,        0.38,      31924081.78,  208245575195.32,    3711931321.58,    397249709,    449918630,OHVEIyLIBbNCBVcfuHJYdKTuTZOyJyPMgKxAONK                     
1995-04-01 15:18:05,1995,2,19950401,19950401,    6226176001.42,     766874579.16,        8.71,        7.57,        0.12,     707557815.56,   28740426912.50,     345309169.51,     88006905,    101335925,XYreLZjfxjBvJEfNhCshSXODGqAEflcAGWqaGNKjBdRnGBML            
1995-04-01 19:56:02,1995,2,19950401,19950401,     818962495.54,      50968374.10,        0.08,        0.06,        0.06,     929986844.67,  300438861733.87,     608951986.04,    677745023,    794156839,auAIvxNBCkKETPMxvWAWwGHGonWkJlXVPYKLzM                      
1995-04-01 23:26:03,1995,2,19950401,19950401,    9564005846.82,    5192521640.06,       11.45,       11.19,        0.54,     878515318.19,  395061004523.86,    5217239864.64,    453407360,    464132720,0000000208
1995-04-02 02:07:02,1995,2,19950401,19950402,    6583878997.11,    3100546908.66,       49.78,       48.50,        0.47,     148432281.61,  480298754481.33,    4429512094.93,     62287808,     63926489,0000000475
1995-04-02 05:58:04,1995,2,19950401,19950402,    5930489191.88,     108069349.26,        0.23,        0.20,        0.02,     157401898.40,  513608928985.82,    2222058647.22,    466553440,    534572568,AoyBPrcHSuNJDgXH                                            
1995-04-02 10:59:00,1995,2,19950401,19950402,    3100293875.18,    1605206761.97,        4.27,        3.66,        0.52,      50103320.57,  561969525471.50,    6882289840.79,    375669399,    438877757,vkThCiGCDWxzSOELuwFOHqffmyIkXCZi                            
1995-04-02 18:39:01,1995,2,19950401,19950402,    8063582133.34,    4966985572.72,        6.00,        5.25,        0.62,     767032275.49,  395912932897.97,    3406945382.12,    827286493,    946607043,CaxEsCBcVbQxZWdPFfoBoIrGhPyOhtaVLPefoMOOvAnVbrwqUKtASAV     
1995-04-02 21:45:05,1995,2,19950401,19950402,     286606432.61,     100995237.97,        0.76,        0.75,        0.35,     662810612.06,  864077134063.03,    6033839217.87,    132800420,    134688344,0000000050
1995-04-03 04:39:00,1995,2,19950401,19950403,    1888777599.93,      89716320.75,        0.13,        0.13,        0.05,     331207708.14,  417321783041.29,    1721419756.83,    711906850,    713435113,0000000569
1995-04-03 09:03:05,1995,2,19950401,19950403,    2815749660.36,    1682651819.81,        1.78,        1.54,        0.60,     958546020.52,  775985664962.63,    9009170259.06,    944934862,   1095674921,0000000325
1995-04-03 16:20:05,1995,2,19950401,19950403,    8058428346.35,      97535327.69,        1.66,        1.43,        0.01,     371922754.59,  495732437736.03,    8630999161.81,     58806516,     68092836,0000000464
1995-04-03 23:31:00,1995,2,19950401,19950403,    5796158971.64,    3424608481.17,       11.52,       10.81,        0.59,     960844494.30,   97569156395.47,    4563022221.15,    297219719,    316826552,0000000153
1995-04-04 02:48:02,1995,2,19950401,19950404,    2755905609.27,    1149261074.38,        1.28,        1.22,        0.42,     165854035.63,  445182416090.75,    8397484911.14,    896507861,    943244062,0000000605
1995-04-04 10:12:04,1995,2,19950401,19950404,    7920996428.20,    2527934511.82,        4.81,        4.05,        0.32,     696326306.71,  763553359105.20,    3966880064.68,    525662033,    624001221,AlsjdyBBsgGUwetTlIiZTSPCmPyqOqtQaKJPzJMVjnITZOIdEQUtpHQGNPD 
1995-04-04 16:44:02,1995,2,19950401,19950404,    8172097240.47,    1688567254.57,       11.60,       10.23,        0.21,     449210743.62,  583119784175.65,    9622395761.29,    145591888,    165002892,0000000454
1995-04-04 20:11:00,1995,2,19950401,19950404,    1854403582.84,     979775334.62,        1.26,        1.19,        0.53,     726684305.53,  915206420308.34,     653659367.62,    778948368,    826567290,NPOjxRIUGRGmXqUlFhuPTrHndVfvciAinbVApzLYIelutAfQ            
1995-04-05 02:30:05,1995,2,19950401,19950405,    8726971912.04,    2774992046.70,        9.30,        9.00,        0.32,     302053051.30,  517711912397.18,    9161668940.25,    298471231,    308252074,yQsPFJhAinkFwgNuj                                           
1995-04-05 05:35:01,1995,2,19950401,19950405,    9824196766.72,    3395445577.66,       12.31,       11.47,        0.35,     506829966.78,  219989067917.86,    6142941999.55,    275725510,    295951607,OHhWNmQTAsaNmWdMvEIHLiSNxRZaZmKVACOMv                       
1995-04-05 13:03:01,1995,2,19950401,19950405,    4035051124.55,     776195464.08,        1.57,        1.45,        0.19,     288529454.33,  135726471210.57,      36765254.53,    495553800,    535232254,0000000492
1995-04-05 17:20:03,1995,2,19950401,19950405,     533163069.72,     113124986.82,        1.04,        1.04,        0.21,     258535028.84,  624804883221.64,    4479333063.30,    109113676,    109212013,BDSDBoxaHCGNSVaUyqrjtnVvlAzYpIvVCPGFbOYRKDeXM               
1995-04-05 22:26:03,1995,2,19950401,19950405,    8407091468.03,    3542400530.76,        5.75,        5.24,        0.42,     889719012.76,  567745013512.97,    8961855483.04,    615844649,    675735207,0000000226
