pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1969-07-01 00:07:02,1969,3,19690701,19690701,    5715076154.61,     668383786.18,        1.63,        1.47,        0.12,     814566502.18,  358946371142.47,    9074222353.36,    410895249,    454855543,0000000068
1969-07-01 17:39:01,1969,3,19690701,19690701,    9916840150.34,     196608235.07,        1.08,        0.94,        0.02,      80841788.11,  992388692124.20,    5438141485.87,    181743389,    209026910,0000000005
1969-07-02 13:22:04,1969,3,19690701,19690702,    5442727642.93,     435214423.89,        0.77,        0.67,        0.08,     659214166.39,  374202821023.08,    1275963730.59,    566681176,    645746908,0000000030
1969-07-02 21:08:04,1969,3,19690701,19690702,    9446174417.12,    1240145147.77,        1.78,        1.52,        0.13,     235555940.54,  756338321547.68,    1419632262.08,    694886469,    814464559,0000000063
1969-07-04 02:46:02,1969,3,19690701,19690704,    6729100489.57,    2035965268.97,        9.45,        7.95,        0.30,     930546387.54,    3055272107.75,    5815136449.21,    215389445,    256206457,cvHBmTLiIdhwlKKOspBGxcApOPHHmtlSdIFfVGeaM                   
1969-07-04 09:28:05,1969,3,19690701,19690704,       6951746.33,       4212177.46,        0.01,        0.01,        0.61,     870341028.48,  467605274949.71,    4636289961.54,    700663714,    715931332,0000000097
1969-07-05 04:16:00,1969,3,19690701,19690705,    1927421017.11,     671074893.12,        1.11,        1.03,        0.35,     351436696.59,  375074369534.44,    7560038134.52,    604425317,    652622441,0000000050
1969-07-05 06:19:04,1969,3,19690701,19690705,    1565712016.18,     507528448.80,        0.79,        0.71,        0.32,     561251705.44,  538024146989.12,    4714468000.97,    645837662,    712528045,HlQpDmkZOggAglCWGRqFOTNSSGgWMLcHRffCrHPSwEYItP              
1969-07-05 12:46:00,1969,3,19690701,19690705,    7492743100.53,    3922655313.86,       39.46,       37.85,        0.52,     777422457.88,  487141442735.00,    5274897884.61,     99416565,    103624987,0000000116
1969-07-05 16:03:04,1969,3,19690701,19690705,    5518959390.70,    2383332058.04,       28.27,       27.18,        0.43,     124488949.77,  343090789522.77,    1022080372.11,     84295318,     87686261,zZCyFkqieiPsUGvBJwvhXNW                                     
1969-07-06 14:02:05,1969,3,19690701,19690706,    1290940249.32,     599402941.64,       27.40,       25.71,        0.46,       7651901.64,  411698418725.67,    2970531855.24,     21879032,     23314970,0000000096
1969-07-07 10:44:02,1969,3,19690701,19690707,    4126632416.79,    1602477821.15,        2.90,        2.74,        0.39,     875946363.33,  396620975633.77,    8684506593.38,    551982229,    584759210,0000000128
1969-07-08 15:20:05,1969,3,19690701,19690708,    6455368437.46,    2982599814.25,        3.91,        3.88,        0.46,     717409660.92,  395527470884.43,    6758330720.63,    761934887,    767781311,SqCUkYbSlmUBVEeHQcYWlEhwLjOKBYzdJQXvcxaOioFLRqACxzvRPPNtjbD 
1969-07-09 03:30:02,1969,3,19690701,19690709,    1715838929.59,     408921564.56,        3.64,        3.46,        0.24,     420014960.19,  925680115813.85,    2761897124.11,    112310201,    118192633,0000000035
1969-07-10 02:26:04,1969,3,19690701,19690710,     182531298.71,      65519211.74,        0.11,        0.09,        0.36,     889348610.93,   42534206397.25,    4870549041.04,    619186745,    715222284,NkpmsBILljFbVIAskKSudkLAIHYbeCnBzSVbIcIypZcePYIXqxdlNs      
1969-07-10 10:21:04,1969,3,19690701,19690710,    3401316558.99,    2202931084.86,        4.50,        4.11,        0.65,     639777825.69,  795151638444.25,     303307857.34,    489102402,    535922016,aHUGIHZFBLPMqxMvKLQZvDGAkHnUMtHIYMGULLkMrvMvSyCmX           
1969-07-11 15:43:05,1969,3,19690701,19690711,    9785731187.26,    2456127283.93,        2.73,        2.61,        0.25,     775484893.98,  816145037340.33,     123885528.06,    898432642,    940129823,0000000020
1969-07-12 21:30:02,1969,3,19690701,19690712,    6518128556.39,    2940499507.59,        4.40,        3.89,        0.45,     655476178.43,  607300980952.50,    6030918948.72,    668912765,    755305468,0000000061
1969-07-14 03:14:04,1969,3,19690701,19690714,    6519681749.35,    3584893307.58,       15.08,       14.14,        0.55,     877317745.63,  764411605928.59,    5519296563.16,    237702025,    253525848,0000000080
