pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1982-03-27 01:07:00,AAAAAAAAAAAABBR,COMMON,ACTV,ifRTGCuKJLjtPOOVJQOxioSLNEzcBHYUPrpPnYmEhOzTEE                        ,NYSE  ,508795840    ,19181015,18810417,        1.99,SBFKXVFUmdJrWYcDBlFiDanSgUiUEfNxPNhcZmJDqCljhfSQqjGiwCO     
1982-03-27 12:40:05,AAAAAAAAAAAABBN,PREF_A,ACTV,zcCdcIdWDs mCeRFP KLLXikwKMGVuoM WQBDtOgIGhhkALHJCkiOxJhsce           ,NASDAQ,855865350    ,19440501,18890406,        1.37,iAJNmDakgxlQcGOiloFqkXDmRxJezUSKSBPCvqFfSbAlV               
1982-03-27 17:27:03,AAAAAAAAAAAABBJ,COMMON,ACTV,fMcyTFWfQkjFHjHuFGFzDnYnPFeFKXhVPO                                    ,NASDAQ,381831727    ,19351014,18850522,        1.16,oKkAATNokXjrQLRWAROnOxvqDGAXvlC                             
1982-03-28 06:39:00,AAAAAAAAAAAABBQ,COMMON,ACTV,TmwsUhzMwkXyXbFOTPzBSpgoiCFCHpCYUQpGHhnLKITibkVfRCTJzP                ,NYSE  ,616673701    ,18680909,18660807,        0.90,0000000299
1982-03-28 22:12:04,AAAAAAAAAAAABBM,COMMON,ACTV,aocqKtQBZhXrHAwOWTHGzTX uHPJxaSxVX clbdDbBSJRcJgolBRAqyYfVX           ,PCX   ,161401042    ,19660617,19530425,        0.49,0000000179
1982-03-28 23:01:00,AAAAAAAAAAAAAYA,COMMON,INAC,MhtJgTKsG TrENVqddopPNbVyFAQGbUePhbCXbL MziZkCDYvyOZC IrTJzUEmw       ,NYSE  ,636745020    ,19641105,18660102,        1.66,eZlLWpFaTkvIFsSXlAj                                         
1982-03-29 03:55:03,AAAAAAAAAAAABBP,COMMON,ACTV,aTiPCfcBAplOOgpvNoneqhvHd                                             ,NYSE  ,141288412    ,18851213,19530821,        2.16,RXmCNOHZxFLcHcPYDuVVwjXACtmEiTThodMFFoxqXGRHs               
1982-03-31 08:11:02,AAAAAAAAAAAABBL,PREF_B,ACTV,mivETfFlBAOHNhmKXfffDsLEKpmykVmGHjSHRM EFBTLDAfycdBeLQ eBDD           ,NASDAQ,590141306    ,19530913,19680810,        1.91,SGWqSybFZTGlnKCJOHffHLXNReuSiWajMQl                         
1982-03-31 19:21:01,AAAAAAAAAAAAATT,COMMON,ACTV,OMQtYSrJOTtDcQ                                                        ,AMEX  ,562259497    ,19691016,18521027,        1.80,FXXFFyLYBSCOYFGdYBtGPVlkDpAXSQEO                            
1982-03-31 22:46:04,AAAAAAAAAAAABBO,COMMON,ACTV,tDTGqUCWJJgHTVTeguILAMGsGjNQfFZwMUjNjErdalHsMGowmK                    ,NYSE  ,198534121    ,19091225,18930726,        0.96,0000000038
1982-03-31 23:59:05,AAAAAAAAAAAABBK,PREF_A,ACTV,fDHHMBZEgNiXdH                                                        ,PCX   ,402359310    ,19440120,19710616,        0.07,0000000375
