pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1991-04-01 07:46:02,1991,2,19910401,19910401,    1869712619.15,     844256365.04,        1.53,        1.31,        0.45,     387305842.40,  445608372745.54,    6650114112.79,    551669738,    644997938,aCQQNXPURIMGBUmnCLKhOHTvAAG                                 
1991-04-01 12:56:04,1991,2,19910401,19910401,    3659014131.95,     567394033.51,        2.33,        2.21,        0.16,     680906675.76,  591870373876.45,     655397709.40,    243994624,    257050057,0000000110
1991-04-01 13:57:00,1991,2,19910401,19910401,    1529977969.33,     753969927.10,        0.83,        0.75,        0.49,     456917337.41,  109097877719.12,    8318525236.57,    905929792,   1004568379,EtWBAuPfhBKTPaqXGIkOKFHSTvJjH                               
1991-04-01 15:29:05,1991,2,19910401,19910401,    6149181468.88,    1724334157.87,       24.30,       22.84,        0.28,     460265676.00,  797078449061.48,    8149940685.41,     70947545,     75483089,0000000447
1991-04-01 20:33:05,1991,2,19910401,19910401,    8705344278.15,    2998774495.69,       47.76,       46.56,        0.34,     710495841.87,  268425247767.13,    3848377468.60,     62787998,     64413187,euTVhhDavLSOQtpIHXRGCMsTMFAZPwVEeixoBYeccHrTJvz             
1991-04-02 02:25:00,1991,2,19910401,19910402,    8190672347.43,    1676887839.14,        7.66,        7.03,        0.20,     951034965.24,   25007407784.65,    5581573176.68,    218995222,    238366969,PmtODMpCJcBNaSVJNhhBL                                       
1991-04-02 02:57:02,1991,2,19910401,19910402,    5630920154.91,     369883763.19,        0.42,        0.40,        0.07,     759221630.21,  518603657263.20,    3978034522.47,    881370901,    934673590,LixzYGqwjcAVAXDfPHhgDTSqsrDQMWGnaWo                         
1991-04-02 11:08:00,1991,2,19910401,19910402,    1093023377.35,     522544868.97,        1.30,        1.22,        0.48,     630417974.24,  979913292041.46,    2081361987.09,    401424735,    428013506,kkhSvCsfgbDUvsiZWtPQwjkYPwKrfTUFMGMCWCBXBcOcTkaLSudO        
1991-04-02 17:15:01,1991,2,19910401,19910402,    2902734207.58,    1272383662.18,       11.27,       10.35,        0.44,     982584221.21,  701551743071.40,    2730186710.00,    112863228,    122949486,0000000007
1991-04-02 21:23:04,1991,2,19910401,19910402,    1221120666.62,     344880340.85,        2.32,        2.07,        0.28,     370095179.54,  501459643955.97,    5769142341.16,    148899413,    166686895,bDehSFMUUzvBayHEfHPXduNBnPkf                                
1991-04-03 03:40:04,1991,2,19910401,19910403,    8541654748.65,     647263609.81,        0.77,        0.76,        0.08,     574671977.00,  780084911407.42,    5721649850.55,    837147511,    847016400,0000000114
1991-04-03 07:13:02,1991,2,19910401,19910403,    8924703419.07,    4928533365.39,        9.35,        8.08,        0.55,     577689636.71,  842815953438.33,    9651115693.08,    527337917,    609817054,RtYhTNuAWQnCLSVfVKqPJlpCKMETs                               
1991-04-03 07:38:04,1991,2,19910401,19910403,    8047024365.26,    5582201467.82,       13.10,       11.75,        0.69,     142761943.01,  864079462622.33,    1356934274.49,    426154101,    475171818,0000000376
1991-04-03 10:03:03,1991,2,19910401,19910403,    8080828306.78,     278553456.27,        0.47,        0.44,        0.03,     266676033.43,  100946700195.33,    1348354682.41,    595994266,    631963519,diqlqOsDpYaNQhSPBbXhMXocCDXEfNMfLDMDHOdpovsklTN             
1991-04-03 17:40:03,1991,2,19910401,19910403,    5669353319.48,    3881891531.48,       11.36,       10.58,        0.68,     271513092.78,  560945313556.31,    3361303835.92,    341644402,    367060726,jACSOfFCZDlTWAuiNvQDIYVLDEoMIcvaTOJXSSlTwvMKnoBhDrctarVBTh  
1991-04-04 00:15:05,1991,2,19910401,19910404,    9199557050.32,     478442048.53,        0.62,        0.56,        0.05,     790902157.15,  184067249662.83,    9067011249.20,    773307612,    848695334,0000000052
1991-04-04 07:26:01,1991,2,19910401,19910404,    3274685374.09,    1200727708.09,       10.06,        8.98,        0.37,     441242191.47,  744007376699.36,    1885497067.66,    119342716,    133689843,qzuJbEnLbLOlOtyvsWNfYJGAxriKRxn                             
1991-04-04 11:15:04,1991,2,19910401,19910404,    9435897944.47,    3188684095.53,        5.56,        5.12,        0.34,     439731813.02,  254388385161.74,    4410035143.56,    573729185,    622286741,0000000050
1991-04-04 17:01:00,1991,2,19910401,19910404,    2359165834.54,     874682548.88,        1.26,        1.15,        0.37,     286552252.34,  747894903002.32,    2928863475.94,    696389706,    761127523,sywKYoBrHXXpAryQGPvlNiaGZOoSUSFPVyRJCvtVoPAHi               
1991-04-04 17:09:04,1991,2,19910401,19910404,    7944295692.26,    1986797888.21,        2.02,        1.99,        0.25,     790484452.16,   42165859059.81,    2486700250.67,    982526392,    996324191,0000000303
1991-04-04 17:19:03,1991,2,19910401,19910404,     115290584.86,      15805824.95,        0.07,        0.07,        0.14,     753580929.16,  785841853876.82,    4493951280.82,    227734981,    236561132,mpCtHGHMzRmRSOWhCSWIitSDekVuZAVlHmMDCcBYd                   
1991-04-05 01:48:02,1991,2,19910401,19910405,    8825410893.81,    1142246043.30,        3.06,        3.02,        0.13,     642346230.57,   63053902778.37,    7030760304.27,    373429322,    378022237,PXnQrBoBIAwBnkhy                                            
1991-04-05 08:58:01,1991,2,19910401,19910405,    7287890000.19,    2186596477.13,        2.82,        2.70,        0.30,     305016751.93,  389277783040.33,    6570891142.71,    776253697,    811024379,0000000157
1991-04-05 09:02:04,1991,2,19910401,19910405,    6749964340.41,     938265718.36,        4.45,        4.10,        0.14,      58666826.25,  891867081193.27,    1937705080.57,    210683048,    228613248,nneaJPGBPvMNCuNsGYaQYZYjdKe                                 
1991-04-05 16:31:01,1991,2,19910401,19910405,    1692243463.61,     940030842.31,        1.22,        1.22,        0.56,     134718424.43,  230560311432.37,    7453912611.22,    772144965,    772685689,0000000399
1991-04-05 22:28:02,1991,2,19910401,19910405,    7194706237.33,     187505944.10,        0.27,        0.23,        0.03,     542228006.49,  166595491311.96,     862724960.54,    704569335,    827701757,gvzOOFIxvAZVNbSQBOYoeUsTAJUkTzOmWVjxTWFlFCvSWVOCNBecHvb     
1991-04-06 06:42:02,1991,2,19910401,19910406,    7192285386.07,    2764345968.54,      136.61,      114.87,        0.38,     621191648.57,  436492422810.98,    3331102938.11,     20234885,     24065720,sTdJGeQLaNrQXhiEAUyBAqBdLMGCWnHbTfyLjHHJGbmR                
1991-04-06 09:41:02,1991,2,19910401,19910406,    5958067952.14,    4057321312.62,       18.57,       18.06,        0.68,     665602006.95,   32578436910.02,    2732814415.01,    218465977,    224615194,HwQOCBYPGIOmXFUfXRMEbGkVPtXzrmxPtxawhcSLEVMcOiOTuWrt        
1991-04-06 16:31:03,1991,2,19910401,19910406,    1093952677.18,      24977493.35,        0.03,        0.02,        0.02,     426991686.90,  363734847931.36,    8207710993.88,    958595101,   1038244804,WDgzUZNxEQmyFsHDoROopKTxXNMJTbWgGi                          
1991-04-06 18:11:01,1991,2,19910401,19910406,    3412561933.01,     847210331.93,        5.15,        4.31,        0.25,     880433075.10,  885227524694.09,    1536610142.34,    164653017,    196416454,0000000461
1991-04-07 02:52:05,1991,2,19910401,19910407,    9882363628.05,    4874196951.93,       12.63,       11.63,        0.49,      35872415.93,  331881964231.94,    1025419890.05,    385822870,    419251613,OCSmeMcZnwYFCQhAomWNQruAvEKYEtREwXPuP                       
1991-04-07 03:39:05,1991,2,19910401,19910407,    1664565704.43,     994610744.78,        1.15,        1.15,        0.60,     122868931.98,  538982457645.43,     480390050.70,    863048215,    865882975,0000000364
1991-04-07 11:52:00,1991,2,19910401,19910407,     569378738.77,      20945058.93,        0.04,        0.03,        0.04,      31192810.57,  794010296952.94,    9876137492.00,    581363950,    674751432,0000000286
1991-04-07 15:03:00,1991,2,19910401,19910407,    7551362592.89,    4528098827.99,       31.15,       26.11,        0.60,     816477745.71,  454816321158.29,    3651886867.46,    145377172,    173413327,0000000550
1991-04-07 15:13:04,1991,2,19910401,19910407,    9598531028.43,    4642399168.23,        5.94,        5.50,        0.48,     325899193.03,  932727788133.32,    1484185703.23,    782177710,    843409813,0000000196
1991-04-07 20:45:00,1991,2,19910401,19910407,    1071663658.40,      91038146.06,        0.52,        0.47,        0.08,     643360949.84,  802846773703.38,    7452092542.56,    174473487,    193265035,pfBlSmrRcOcFybUXuUBtJsRqzlboKGww                            
1991-04-08 04:41:04,1991,2,19910401,19910408,     485807455.25,     310750305.45,        0.57,        0.48,        0.64,      38311150.30,  216474925167.14,    3707646469.62,    546867803,    650922432,0000000077
1991-04-08 05:43:02,1991,2,19910401,19910408,    5678786850.08,    3335574318.14,        3.93,        3.67,        0.59,     609537478.72,  654635031185.39,    9967936566.92,    848940589,    909246700,YwfZSzCHnIqSMrTYCCEtVKrNxTKQsq                              
1991-04-08 09:17:05,1991,2,19910401,19910408,    3632976435.29,     246715337.56,        0.38,        0.36,        0.07,     950183965.55,  123571954559.13,    7454763135.73,    642824743,    676773242,VIJNpBbHeDOOCVazAyUFSaGezZJtLRTuLEIzkO                      
1991-04-08 13:32:01,1991,2,19910401,19910408,    4066129322.26,    1495636814.12,        2.45,        2.40,        0.37,     797999703.01,  128890512025.45,    7720034869.81,    611519809,    621913609,0000000121
1991-04-08 17:18:00,1991,2,19910401,19910408,    9864233915.16,    1732176250.67,        2.62,        2.50,        0.18,     649854416.27,  110268637597.32,    3863881067.85,    660624036,    692452211,HazyHEGpqPzkHcpBCxMMwTVGPFbRDOSnOtBTjfhQueGMPBWoQJZucV      
1991-04-08 22:49:04,1991,2,19910401,19910408,      36654970.37,      13154079.77,        0.02,        0.02,        0.36,     438581895.38,  878485159324.59,     742113671.50,    669778014,    698427365,0000000327
1991-04-09 02:55:00,1991,2,19910401,19910409,    1492290036.45,     853704104.69,        1.89,        1.65,        0.57,     903579543.21,  792161277196.23,    3777464893.09,    450933393,    516920800,0000000011
1991-04-09 07:26:00,1991,2,19910401,19910409,    9255832780.11,     684600606.52,        0.82,        0.77,        0.07,     290218501.48,  496212978370.62,    7960189191.40,    837419991,    884667896,0000000463
1991-04-09 10:27:03,1991,2,19910401,19910409,    7624915538.06,    1183336842.97,        2.38,        2.12,        0.16,     902072075.11,  940573051435.52,    5187073347.42,    497543632,    558135101,0000000407
