pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1972-12-24 19:27:02,AAAAAAAAAAAAAOV,COMMON,ACTV,rJHneUpXUStEMCdUdfWVYEGdgxOUQESAHJLypIfeTsUKQSIAhMVW                  ,NASDAQ,150023313    ,18720504,18521030,        0.83,0000000014
1972-12-25 02:45:05,AAAAAAAAAAAAAOT,COMMON,ACTV,kuMDekrUREcLWXfhpasNcnwASdlBcrRk gZvNghbxGBXD                         ,PCX   ,293098693    ,18710612,19020626,        0.91,0000000036
1972-12-26 07:42:03,AAAAAAAAAAAAAOR,COMMON,ACTV,dMqEFcDcQIE DEa                                                       ,NYSE  ,753824943    ,18720812,19350809,        2.41,dIUROFpdEPKnAvxuStaoNvigKwOuJxWBRxARLVKLRWwVcvaoYJo         
1972-12-27 02:53:02,AAAAAAAAAAAAAOP,COMMON,ACTV,EkTSMNbMWYwGYYoXBIkIRLrMWRKNPLmfSAPxruqOEHmC                          ,NYSE  ,380633192    ,18920110,19521121,        1.40,CdtNrECbrbQbgppWLEleQUUZbpBxiUWdwXOgIVdSVAEJKMMFSKMVKUMRs   
1972-12-27 19:45:02,AAAAAAAAAAAAAKH,COMMON,INAC,macoVFrHnRXMnafbfEqSUItJwPnFFooWjqIrufYpDs                            ,AMEX  ,208749343    ,18720802,19620101,        2.79,lRFFxbuSdaaOoGESnCUfCnNBiAPfzULXLkvvOKypCeBBGHyQXbghJLPQpGBX
1972-12-28 16:39:01,AAAAAAAAAAAAAOW,COMMON,ACTV,OnfJfmX XqJVgKbuO JMrjFRV                                             ,NYSE  ,725260105    ,18501004,19091016,        1.35,0000000109
1972-12-30 01:06:00,AAAAAAAAAAAAAOU,PREF_A,ACTV,vHfWHZaPgbKLAyRHEtDImEERMRYiktNbKleSzOXY PizsMTyXPLTLMnCpUGSFYJ       ,NYSE  ,822908746    ,18830616,18850308,        2.55,QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO                        
1972-12-30 12:12:02,AAAAAAAAAAAAAOS,PREF_A,ACTV,PtDccYUDDbJN                                                          ,NYSE  ,34837401     ,18720509,18701030,        0.64,0000000116
1972-12-31 12:58:02,AAAAAAAAAAAAAOQ,COMMON,ACTV,BPkHckjXFqUQcxlPqEjlmlQUdJJxAakJGKRNTexdCQvrfF                        ,NYSE  ,380552791    ,19710511,19490303,        2.51,0000000022
1972-12-31 21:23:03,AAAAAAAAAAAAAOO,COMMON,ACTV,PlElrMNNCqElbtF B AIWhEEBetLVRELIgEZiBmQcEFQwcahzeERAdqUaNpIGpOQ      ,NASDAQ,225055713    ,18531111,18990126,        2.41,0000000015
1972-12-31 23:59:05,AAAAAAAAAAAAAFI,COMMON,ACTV, OkSmAwFP xhKwAuzUzegwPTVHrgPMAeImybUxgrVvRHcYAS                      ,NYSE  ,90435831     ,19261014,18971130,        0.48,0000000049
