pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1990-06-28 09:06:05,AAAAAAAAAAAAANM,COMMON,INAC,hfWNeRBCGxbzujUSHgUINyDDHTYCZOBGFjoRsdbHJFhPIGuPZXwcGXCt jLPnTqsL     ,NASDAQ,28070279     ,19830112,18771211,        2.69,0000000079
1990-06-28 15:07:05,AAAAAAAAAAAABMU,COMMON,ACTV,GGzrLIBRuhIIBxbeFYgTONeoUmXBESSnCqLOfBktLEgHbVOPDGURRLpEKJJk          ,NYSE  ,505543892    ,19480715,18881217,        1.44,0000000191
1990-06-28 16:48:05,AAAAAAAAAAAABMV,COMMON,ACTV,EDRlDJO AwJxFmWdkSLQe                                                 ,NYSE  ,91770553     ,18961210,19300428,        0.19,0000000518
1990-06-29 02:55:03,AAAAAAAAAAAABMW,COMMON,ACTV,GmymhFmXMBtOjsYDvkV                                                   ,PCX   ,165627219    ,19031123,19421010,        1.76,0000000454
1990-06-29 09:42:05,AAAAAAAAAAAABMX,COMMON,ACTV,REvSQcp ASxyPAzKTdXIwKXMnLVU TTwbnfjqgBmPRMG s                        ,AMEX  ,602287660    ,19510204,19030606,        0.01,0000000446
1990-06-29 11:04:03,AAAAAAAAAAAABMY,COMMON,ACTV,HvqeICSHTyOvVjSAMbyHRsHvZREEAIgEN                                     ,NASDAQ,300935979    ,19300502,19310111,        0.13,0000000076
1990-06-29 17:55:02,AAAAAAAAAAAABMZ,COMMON,ACTV,IKeBtFAWJAZIzFMQMFfNzfAWUQEwIFXEPCLJqRBRzFwIHZCR                      ,NYSE  ,219942717    ,19450709,19090406,        0.96,0000000124
1990-06-30 01:46:03,AAAAAAAAAAAABNA,COMMON,ACTV, nVDGyhLqTHDUGJDjMBkubRUNKHhCTJtTMG                                   ,AMEX  ,340445136    ,19600404,19700406,        1.74,KOoRBLuVJAmbedckFhAQyRqTdgMMbJwtQJUMWiUWf                   
1990-06-30 07:53:03,AAAAAAAAAAAABNB,COMMON,ACTV,yESEaIIkwtClsefjuLEgcKEDTSEqzlFAERyaHTtCLbQmgksotrrm                  ,PCX   ,547566157    ,19720526,19031215,        0.34,0000000508
1990-06-30 18:44:01,AAAAAAAAAAAABNC,COMMON,ACTV,IUgsrqSHzKYeJwHHl PliFkluxEaJZDppvDViNJTfUTNKPjEC                     ,AMEX  ,460185870    ,19280323,18561017,        1.19,0000000362
1990-06-30 23:59:05,AAAAAAAAAAAAAMA,COMMON,ACTV,hNwIyJSMDNKPlOmkJR                                                    ,AMEX  ,74668402     ,19850505,19270419,        1.89,0000000054
