pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1987-04-01 06:28:05,1987,2,19870401,19870401,    8972596793.93,    2118066523.58,        3.46,        3.08,        0.24,     185249594.41,  979940421338.56,    2507699671.72,    611828873,    688459186,sTdJGeQLaNrQXhiEAUyBAqBdLMGCWnHbTfyLjHHJGbmR                
1987-04-01 08:15:04,1987,2,19870401,19870401,    2866344596.67,     815049666.31,        0.87,        0.74,        0.28,     722362658.46,   42877056286.12,    7370106822.05,    939610648,   1102396244,0000000091
1987-04-01 17:27:04,1987,2,19870401,19870401,    3272951439.80,    1176850360.74,        1.20,        1.08,        0.36,     264314781.24,  546221172464.45,     860336559.58,    981997017,   1087366952,0000000353
1987-04-02 00:53:00,1987,2,19870401,19870402,    5558531700.62,    2735484930.33,        6.31,        5.93,        0.49,     609688268.88,   22610695000.47,    4109246684.06,    433276839,    461600512,zBUzAyFllGKhcOOcMdlgDgorbtDj                                
1987-04-02 02:53:02,1987,2,19870401,19870402,    3461384472.48,    2068051541.54,        3.70,        3.45,        0.60,     920574139.97,  941353118092.45,    2547814129.48,    558981811,    599730547,0000000144
1987-04-02 07:19:05,1987,2,19870401,19870402,    9085953199.99,    2081545364.46,        4.38,        3.85,        0.23,     543044819.55,  632800804006.48,    6226195956.65,    475006104,    540333442,IaIJkJbThYSCqPmZqGFESRtOvhVxcLlZsBRXICTFtkvM                
1987-04-02 15:40:05,1987,2,19870401,19870402,    8851029532.42,     589181437.39,        0.73,        0.65,        0.07,     792570477.38,  583931529376.14,    7222063085.43,    805507239,    902323646,ptRAWAGuRNpHXjnNGCWlmdda                                    
1987-04-02 19:16:05,1987,2,19870401,19870402,    6083843846.38,    3906999673.38,       34.36,       31.25,        0.64,     222913895.65,  907736544470.00,    8111168779.33,    113692901,    125039470,0000000445
1987-04-02 19:34:01,1987,2,19870401,19870402,    6323562173.46,    3273487994.71,        9.87,        8.84,        0.52,      92581092.91,  352055040863.63,    6248564900.88,    331660874,    370323556,JVTDCQPqORmzXRXVPyuHaxPpUBqZbpXWKaFfMeSveGysyRqgPMdFMWp     
1987-04-02 21:44:00,1987,2,19870401,19870402,    9117655950.92,     910648966.61,        2.07,        1.91,        0.10,     569905479.79,  517852468408.49,    2122086835.51,    440055519,    477539345,xorOqoimeVGhfEcDQZ                                          
1987-04-02 21:53:05,1987,2,19870401,19870402,    1109479678.88,     187451031.94,        0.23,        0.22,        0.17,     323523129.15,  374916963185.32,    1319730327.06,    817254972,    850898924,YNouztDEEgVJnWzrV                                           
1987-04-03 05:54:04,1987,2,19870401,19870403,    6214991908.48,    3353012711.98,        8.08,        7.93,        0.54,      65182782.94,  945105994685.66,    3817114251.87,    414772228,    422923891,BUJliDksNtDYNWtXQNvxDqRcgLvBFezlasHGMAKJNGW                 
1987-04-03 11:04:05,1987,2,19870401,19870403,    8366012477.18,    3686051086.84,       14.08,       11.75,        0.44,     671187358.62,  775623175611.66,    7917607019.73,    261731781,    313805874,0000000302
1987-04-03 13:13:04,1987,2,19870401,19870403,    4145337119.01,     608496033.62,        1.09,        1.00,        0.15,     191414054.14,  563587103421.86,    9403518594.83,    560431708,    609354384,tzytoApwJlPQKJNbXkGoSZfmGBIrdUpRCIjkmS                      
1987-04-03 13:23:05,1987,2,19870401,19870403,    2344139342.66,    1287011157.16,        1.43,        1.28,        0.55,     968319713.36,   55451527059.53,     910821381.34,    901179411,   1001980758,0000000436
