pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2013-12-30 08:15:02,AAAAAAAAAAAACTI,COMMON,ACTV,ZRRiRmKaVbWU OMxJUDMABKSC RRMHJJDJNCDMAy                              ,AMEX  ,433902711    ,19431011,19360706,        1.38,0000000535
2013-12-30 12:08:05,AAAAAAAAAAAABFZ,COMMON,INAC,lYVcuCWQjsfaqoS                                                       ,NASDAQ,358060804    ,18690104,19441007,        1.48,0000000280
2013-12-30 13:59:01,AAAAAAAAAAAACNF,PREF_A,ACTV,YaQqdjRlAMTmSahsWEDMLnuRQcbAHosxwp                                    ,NYSE  ,352110114    ,18880310,19920416,        1.77,IMkIDtIdUCiUMXsqTZ                                          
2013-12-30 18:25:00,AAAAAAAAAAAACTQ,COMMON,ACTV,LybZkeJYCqbLNDQrLpNrWCdGlvUDETWJMLYUfPzqQJTFUDhTswIoDjkmh             ,AMEX  ,652161148    ,19241228,18920220,        2.83,0000000013
2013-12-30 21:18:02,AAAAAAAAAAAACTP,COMMON,ACTV,QYirWzVwrPrxFTQpKt                                                    ,PCX   ,123221640    ,18910112,19011214,        0.43,JXLbGZVFLpXuemjUXZVvmZHPgQpRqHK                             
2013-12-31 01:50:03,AAAAAAAAAAAACTO,COMMON,ACTV,ofnIHjiNGTRjCkReTuKZIaPUpVupZJEVoHnkVThCvNqAGfpzLcFewFESaNLGTaSWQPJ   ,NASDAQ,295540549    ,18961020,19880801,        2.80,0000000442
2013-12-31 04:54:00,AAAAAAAAAAAACTN,COMMON,ACTV,XclPyFjVa DFSDmkWHRsUUsKorsseq kISUHWF waZZwAhT                       ,NASDAQ,626121825    ,19051117,19281122,        1.12,0000000463
2013-12-31 07:47:04,AAAAAAAAAAAACTM,COMMON,ACTV, gOTKwmpqFFHoMx                                                       ,NASDAQ,532787708    ,18910111,19000409,        0.33,0000000829
2013-12-31 09:35:03,AAAAAAAAAAAACTL,PREF_A,ACTV,NGrGSMrPzceOHGFIGUTGWgGTivLrQqBSNlxCCtSCdjS XTmMRqffCVhHTqyHOBr       ,AMEX  ,100716347    ,18791219,20010720,        1.95,0000000785
2013-12-31 18:28:02,AAAAAAAAAAAACTK,COMMON,ACTV,pZMJIMjUudKzGcilaDuZaVbdSW                                            ,AMEX  ,285161285    ,19090614,18820510,        0.55,lRFFxbuSdaaOoGESnCUfCnNBiAPfzULXLkvvOKypCeBBGHyQXbghJLPQpGBX
2013-12-31 19:24:03,AAAAAAAAAAAACTJ,COMMON,ACTV,DQmHNWJOFRtEQTOCnYTDFqIH ahUyAmOKrSYQGhBRXYfIePIHxMD                  ,AMEX  ,445454387    ,19650516,20050902,        2.05,0000000711
