pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1970-09-21 22:30:01,AAAAAAAAAAAAALR,COMMON,ACTV,SVExVLdCQavHImQNXLHzMOzTJNkXPpQHONXsjYcICTFwnqNeQs                    ,AMEX  ,3502055      ,18630116,18910504,        2.54,0000000133
1970-09-23 01:42:01,AAAAAAAAAAAAALT,COMMON,ACTV,glhNzApC fmkTPDjAyrvVWiKRHINlXAiSJcKLRAWthcVjb                        ,AMEX  ,839840561    ,19280504,18910125,        2.19,NkpmsBILljFbVIAskKSudkLAIHYbeCnBzSVbIcIypZcePYIXqxdlNs      
1970-09-23 18:07:03,AAAAAAAAAAAAAJA,COMMON,INAC,CIz GTPPCrlhTZJAzeIHV oesgSPgEQTyEHFOpmxI                             ,AMEX  ,154002494    ,19630626,19620604,        2.90,0000000013
1970-09-25 20:41:03,AAAAAAAAAAAAALM,COMMON,ACTV,KRJRINESFJOyjfMfysISNTMDokYHynQEDxcAOBhGLlkoISovUMjEBd                ,NASDAQ,15625326     ,19610110,19560125,        1.16,CVRXvUkWOxdMcWRMhABiVpiKwSnFEzHzbbeQ                        
1970-09-26 22:25:03,AAAAAAAAAAAAALO,COMMON,ACTV,UmSowHqUIsLPLZTLKknPBIgQW pEEVSeVNDTimcuTUFUAUCOEk iKTRVlfLdKzTEItx   ,NYSE  ,937918245    ,19460617,19131011,        2.32,ENGDoBcJBTuAugFLKIzoEnkLDnlBMTZAvXJwRWFNVGivMNfTaPXjIhrKIoGj
1970-09-28 05:19:04,AAAAAAAAAAAAALQ,COMMON,ACTV,LyuaJcdHhAKOre                                                        ,NYSE  ,312909560    ,19290521,18740704,        0.72,0000000073
1970-09-28 09:16:03,AAAAAAAAAAAAALS,COMMON,ACTV,HwXoJFsIHidFUFwFzULPyEFAP oKLCyEDFqGTVcBNMZGCLrhf                     ,PCX   ,514255672    ,18900722,18630109,        0.89,0000000105
1970-09-28 10:28:02,AAAAAAAAAAAAAKT,PREF_A,ACTV,boTXASRSkbGfbOREGSrHRfOFDM                                            ,PCX   ,196775425    ,18570709,18630405,        0.43,mPMQctNfdlYBGEJcUJMKsAYRADEUETYwjTnFsJLBCbNRKrGOaMiTuCx     
1970-09-29 05:55:01,AAAAAAAAAAAAALL,PREF_C,ACTV,rAhSxVGCNUEnQEbnfRogRJNiagvVKNsSgkjKnwqgGqkWIgSEhEeAUHkhUuFOjjtvsvhvdo,AMEX  ,939383565    ,18771208,19020409,        2.44,0000000033
1970-09-29 23:22:05,AAAAAAAAAAAAALN,COMMON,ACTV,OLQafHEVBtKG VlKZYrOiEaORGiAg                                         ,NASDAQ,587427250    ,19220122,18910503,        1.90,0000000018
1970-09-30 23:59:05,AAAAAAAAAAAAALP,COMMON,ACTV,DAOebNAppTpqajwCASlLKViIUPVfMkFXNAmZIPbaxOgBmmQLOYBQSJFGseXuFhTtw     ,NYSE  ,876614120    ,19420429,19101012,        2.13,HEEdQmAOtAKZHpIQIKHhILSOXfXLIJGxIPEV                        
