pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2009-03-30 11:08:01,AAAAAAAAAAAACNB,COMMON,ACTV,RGhAfzThJXtsRTEHJFsQfBSGBoRIIfGaQJRhRUeTLqTWafRpQNfQiF                ,AMEX  ,741638570    ,19750821,19440406,        1.75,0000000421
2009-03-30 15:49:05,AAAAAAAAAAAACMY,PREF_A,ACTV,JaRXdnWqbiBnZyEwriNkCUeLnHVoSOuONwqkbcO                               ,NYSE  ,441997262    ,18980401,18640811,        0.81,0000000575
2009-03-30 22:46:04,AAAAAAAAAAAACMV,PREF_A,ACTV,VKZvxQJNlzdelGEWVaFV                                                  ,AMEX  ,157291375    ,18830818,20000502,        0.94,UXdbFfGONxFQaJWKidnPyrFyxiJWxQqdiZGTDCBBLWJOaRrnziABDP      
2009-03-31 00:45:03,AAAAAAAAAAAAAWB,COMMON,INAC,uhZIPTuCPNxsjCHOnBWBFCzkEWIqBRfKAgpxAGNAXSNGT a                       ,NYSE  ,998729229    ,18501022,19590422,        2.46,CfpSJqNzKQKIOUAIXOeRB                                       
2009-03-31 01:20:04,AAAAAAAAAAAACNA,COMMON,ACTV,IDsuNkQYVwFYFjceVfBgSeSPIn                                            ,AMEX  ,854451178    ,18730710,18750705,        0.73,XYreLZjfxjBvJEfNhCshSXODGqAEflcAGWqaGNKjBdRnGBML            
2009-03-31 02:37:04,AAAAAAAAAAAACMX,COMMON,ACTV,ZDAGwmzEgeYoEhVReNTsLIrlcSgcmSntsCIVtCWZFOBGXr jCJSxRnKkYghVxHHqQPH   ,NASDAQ,795293444    ,19550903,19121214,        2.68,idgkJqUHedAOjNwGHoWCCcQIOWqUUlxNHICrGykAEaUiSNDZFB          
2009-03-31 06:44:02,AAAAAAAAAAAACMU,PREF_B,ACTV,eMWLwOFlssRvqTyahlFb vDkHmYtsGxOunHgvEDUuVJ                           ,NYSE  ,694312698    ,19870903,19270821,        2.62,0000000104
2009-03-31 11:47:04,AAAAAAAAAAAABFU,COMMON,ACTV,MpwHsgdguYHHgKIwGeKTbxrdEHXBkJIKlPtxEhOrgjGsUJVoJJGQN UmqtvJKoPQStG   ,NYSE  ,120001308    ,19891108,19760511,        2.22,AlsjdyBBsgGUwetTlIiZTSPCmPyqOqtQaKJPzJMVjnITZOIdEQUtpHQGNPD 
2009-03-31 16:31:00,AAAAAAAAAAAACMZ,PREF_A,ACTV,UNHPoSKcYSNZtEqFwhWMDgQiqJOmgdhhFQdLVmceEvZ                           ,PCX   ,954350558    ,18760617,20030302,        2.51,0000000275
2009-03-31 21:28:03,AAAAAAAAAAAACMW,COMMON,ACTV,ZSuMvUVkVcCKquYxfumIBSkV                                              ,NASDAQ,208345824    ,19951006,19230408,        1.13,0000000496
2009-03-31 23:59:05,AAAAAAAAAAAACMT,COMMON,ACTV,GOCAEBLlJhYcy                                                         ,PCX   ,435524646    ,18630511,18620105,        0.34,FcFSjWWeWAUuyJLbFlmqxrVzykmKAiBNOXcUUMDgklDQRDhKbayGR       
