pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2003-09-28 22:34:01,AAAAAAAAAAAACFE,COMMON,ACTV,bmfSXCMkSZkphoTHGNBm JxQBTnmjAYqQtETsqNjYZhKufBQhr fm                 ,AMEX  ,946857752    ,19690929,19251029,        1.27,JVTDCQPqORmzXRXVPyuHaxPpUBqZbpXWKaFfMeSveGysyRqgPMdFMWp     
2003-09-29 01:02:04,AAAAAAAAAAAACFL,COMMON,ACTV,lJimBuPCnRilRQUHlMmNw qOeiSAPlXV                                      ,AMEX  ,316436885    ,19161120,19680119,        2.16,0000000219
2003-09-29 05:37:05,AAAAAAAAAAAACFH,COMMON,ACTV,GNVeLT pcQTpPjiuqXocWeysSBmAkTGhtLLTPpEaLFTtEGB                       ,AMEX  ,705427337    ,19840629,19881217,        2.48,0000000692
2003-09-30 00:13:02,AAAAAAAAAAAACFD,COMMON,ACTV,JAmHUVZNbXMOdpHRqZKP                                                  ,PCX   ,609399027    ,18741025,19220723,        1.63,0000000615
2003-09-30 02:31:04,AAAAAAAAAAAACFK,COMMON,ACTV,BciUBE LpMDqqKiuIkUs                                                  ,NYSE  ,354906384    ,18960829,19441015,        1.71,bCkuFaeJpNEMGBQXOWBtresYVDuTqVPhgtCtBzDkjCwU                
2003-09-30 03:16:02,AAAAAAAAAAAACFG,COMMON,ACTV,QwrVZQEmKEURKqGcgZhPURRzHxcjEJgArIWFdMBDahhyhk fMf                    ,NASDAQ,170917738    ,19960918,19560528,        2.18,IIrJWUJdHVEVnFSrngp                                         
2003-09-30 09:35:03,AAAAAAAAAAAABWY,COMMON,INAC,yHDDEHvAiOVKyDwLHAsOIhmYzNRSDVtkG                                     ,PCX   ,106189660    ,19920305,19951128,        2.01,0000000213
2003-09-30 11:25:00,AAAAAAAAAAAACFJ,COMMON,ACTV,rJQHiuYQMEzwyofQJicypPUHcPfhD                                         ,NYSE  ,286889872    ,18960927,20020220,        0.29,aJpDhrkJNjyUuzhSCshNHHcqIiNTqUULLupPObSFfqUEilbKIVjLHFfzJg  
2003-09-30 12:58:02,AAAAAAAAAAAACFF,COMMON,ACTV,YvQNAkZMOFgIlXYrxqDfotmlLBQoNhKNMsbbwHLACMsICtfEQOzYFrfBofqAyvWCOH    ,AMEX  ,940292327    ,19361026,18870124,        1.94,0000000285
2003-09-30 17:55:01,AAAAAAAAAAAAAHJ,COMMON,ACTV,jpIdJpUWcYpGTgqNHFIJxyAMWXaiibFENKMECnOUkyagMdUMpbPgIDFWTBEVRwIga     ,AMEX  ,39993673     ,19150801,19380630,        0.24,0000000101
2003-09-30 23:59:05,AAAAAAAAAAAACFI,COMMON,ACTV,RVXbRpKLWJwRqgJnSUNJxRCUckjEPMFdOn vvrDG                              ,NYSE  ,404114352    ,18750402,19320802,        0.32,zjLGtFTCPPZNKuiSbpGAtSHReKZqN                               
