pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1983-03-27 17:55:05,AAAAAAAAAAAABCX,COMMON,ACTV,PFKAGXBWboUeE                                                         ,NYSE  ,571897561    ,18600725,18590212,        2.18,0000000264
1983-03-29 04:13:05,AAAAAAAAAAAABCW,COMMON,ACTV,pwKvQpKIPEdGQUBTANVHcDgKgkgvCOHBLqsJnRNsRDDhJxzvDltka                 ,AMEX  ,149864690    ,18610508,19600917,        2.90,GMMVEDTptKeuKPLmwqtGMoENLIQVRRdqUWPfm                       
1983-03-29 14:41:04,AAAAAAAAAAAABCV,COMMON,ACTV,RCwJszlzHNGIkhKKRdFiHSPITCOtSbIUZieZQTQlLBKRBRJv                      ,PCX   ,691528740    ,19781217,19500731,        2.24,0000000337
1983-03-29 22:47:05,AAAAAAAAAAAABCU,COMMON,ACTV,ANsHfdVwmjZQdTQiTUCEDxvKcbKOhPZDbEBBsSQMjGtJstDwIBiyOYqkCUIZURG       ,NYSE  ,440422218    ,19100829,19470722,        2.34,0000000180
1983-03-30 00:44:01,AAAAAAAAAAAABCT,COMMON,ACTV,fkJFtOWGQIcRsP HABwTUZdXBUbAOuDkqFMR                                  ,NYSE  ,137890418    ,19190405,19561105,        2.43,NvHUUJTtNxXqpHHCqLTGiSBMwSQ                                 
1983-03-30 08:41:05,AAAAAAAAAAAAAVQ,COMMON,INAC,cLsDSOVHvDHvKmyNuJUDMHRHpNLBPGCiLSN GT wNxiKkpY                       ,NASDAQ,323281704    ,19660328,18900329,        2.42,rMYOCCfxrxbXUzjoaqDGpXIEVWhiwMGOoMPICzcJfaiGilyTiF          
1983-03-30 11:06:05,AAAAAAAAAAAAANA,PREF_C,ACTV,ZYIaIdOsOHB YSiigzCMqVMNtWbUPLnGaACXRquzTDSQIOSbTZzlrGmF              ,PCX   ,978337217    ,19200907,19440206,        0.78,OdWLUpEGMNVEcbxCgwGraGKVcSMjQJGGBXKbeyxBqHPPOGUtDbFWaaoL    
1983-03-30 20:42:00,AAAAAAAAAAAABDB,PREF_B,ACTV,qScPTVBxlERQPEFFPXFVVIDpASyOVamjAeRCCjOgBi                            ,AMEX  ,351775859    ,19470921,19190915,        0.71,SEILRxjOMkIqVKzJMpyPc                                       
1983-03-31 10:10:02,AAAAAAAAAAAABDA,COMMON,ACTV,WbnFUnSHYIyVCJBvPxhgRfPeNS                                            ,PCX   ,13296928     ,19100422,18840621,        0.51,0000000298
1983-03-31 17:57:01,AAAAAAAAAAAABCZ,PREF_A,ACTV,YNAVkrUbWoeKOEGjVAqzebsCGSOOIvQAuAccHuJiTRAjTQqVKPqUEZTgnAcp          ,PCX   ,729828395    ,19331003,19140429,        1.33,NCagiwwwgLbKUGJnDXPlFVVlKLdiMGGxNxCFEAnCZXYAyG              
1983-03-31 23:59:05,AAAAAAAAAAAABCY,PREF_A,ACTV,LkIfVSTEBCghfGwEHQCDVniEBDIawgQILKQvittS                              ,NYSE  ,564872319    ,19041104,19750108,        2.25,HFpTioFQqGgHVSSBfNWxLZKkENyaRjjN                            
