pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1994-10-01 07:44:05,1994,4,19941001,19941001,    1327201835.48,     251900249.61,        0.28,        0.24,        0.19,     875210601.62,  698524059340.87,    4725942366.41,    905266512,   1041428946,bCkuFaeJpNEMGBQXOWBtresYVDuTqVPhgtCtBzDkjCwU                
1994-10-01 15:48:02,1994,4,19941001,19941001,    2019114445.97,     171704309.16,        0.34,        0.30,        0.09,     887408440.16,    1879029342.50,    9860546924.18,    510738381,    573199171,0000000622
1994-10-01 19:13:00,1994,4,19941001,19941001,    4887032229.42,    2317101337.77,       21.91,       19.82,        0.47,     793679328.69,  656326356820.23,    9176940529.10,    105735727,    116879711,QrjXBNFWFCWULHzTSuZVoDALLeqcM                               
1994-10-02 01:11:02,1994,4,19941001,19941002,    6792197004.44,    4631764108.15,        7.79,        6.58,        0.68,     931282191.82,  263893714093.96,    4769041778.76,    594760734,    704011231,0000000047
1994-10-02 07:38:00,1994,4,19941001,19941002,    4108220375.76,     329497124.08,        0.81,        0.70,        0.08,     632240059.13,    7284110363.55,     143039197.96,    406224574,    472110026,BUJliDksNtDYNWtXQNvxDqRcgLvBFezlasHGMAKJNGW                 
1994-10-02 08:54:01,1994,4,19941001,19941002,     988846641.32,     349448921.89,        3.87,        3.24,        0.35,     664751549.48,  945774242431.99,    4454253878.65,     90398791,    107858038,0000000407
1994-10-02 11:01:04,1994,4,19941001,19941002,    6410255657.58,    3490130951.31,        9.56,        8.11,        0.54,     746382930.22,  262075783423.88,      17720667.75,    365056598,    430156619,BVHGTRJkgUlukRMCUJCGtQDUBcGHsWHdSHl                         
1994-10-02 14:12:02,1994,4,19941001,19941002,    6366680249.39,    3745668513.00,        4.46,        4.33,        0.59,     186645500.58,  439539859061.10,     963438186.60,    839921571,    864293066,BuLgEnqMomFAsMVCmPuZdFUpyQDosfuojsunoeeEGzIQTA              
1994-10-02 22:23:04,1994,4,19941001,19941002,    6366276431.04,    3412481029.33,        6.20,        5.19,        0.54,     279732299.92,  475505172120.47,    4520558691.48,    550081027,    657507251,0000000610
1994-10-03 04:13:04,1994,4,19941001,19941003,    3020476402.77,    1152357497.40,        1.33,        1.25,        0.38,      21828442.50,  508009600765.53,    4879815121.53,    867061026,    920609454,0000000535
1994-10-03 10:10:01,1994,4,19941001,19941003,    6881862552.41,     556570213.40,        6.96,        6.82,        0.08,     222244839.72,  370543529346.97,    5322412117.63,     79931872,     81640695,YlpflHftvhFRyvQtIBh                                         
1994-10-03 12:59:03,1994,4,19941001,19941003,    8470165251.62,    2761269291.32,        3.45,        3.06,        0.33,     436309150.03,  128527093446.34,    1481121415.29,    799600159,    902048718,oeZLMWToRwrbeQgJWDgaGDLoPJbyjlCmkpftuarAh                   
1994-10-03 20:41:03,1994,4,19941001,19941003,    5073863023.72,     736430555.61,        5.00,        4.38,        0.15,     885967402.06,  456038745075.05,    4074738931.34,    147248909,    168290681,0000000253
1994-10-04 04:46:04,1994,4,19941001,19941004,    8571987300.91,    5862232527.47,      120.01,      107.17,        0.68,     713892882.82,  306667019109.53,     426175578.09,     48849838,     54698400,ZCCOyMJvZUmcRfPbvDcNSkIrQANPCLPLGLFTMVUNWdQUEWSlrduI        
1994-10-04 06:49:01,1994,4,19941001,19941004,    6982523950.08,    4238945229.87,        5.44,        5.17,        0.61,     738352683.07,  787994052916.59,    8543991453.75,    779263218,    820104581,EPHKRuDanPcFNDLwHqQZwFQsotdnvyg                             
1994-10-04 10:50:02,1994,4,19941001,19941004,     574361641.89,     232640482.00,        0.92,        0.78,        0.41,     176022093.70,  936236576425.11,    5442827947.63,    254219438,    299474699,YWaRHGhaOyKKsxbDmbIuWCeVwrEHNWGWHPuTKPjtxDlzb               
1994-10-04 18:40:04,1994,4,19941001,19941004,    1849873663.18,      41237234.27,        0.36,        0.32,        0.02,     737599444.93,  481667664884.85,    3028503557.14,    113441270,    130797818,HGjuOXGwmwHRXGKFdedIcHfLMXqXBDWISwgzdmbzHxpPpsrIVQ          
1994-10-05 01:42:01,1994,4,19941001,19941005,    6050436695.07,     386510135.72,        0.60,        0.52,        0.06,     711079654.19,  929002648862.79,    2170384484.74,    645602890,    744739077,0000000627
1994-10-05 09:52:02,1994,4,19941001,19941005,    4356360369.13,    2201153823.14,        4.32,        3.74,        0.51,     302627364.51,  921431912820.66,    3683825710.21,    509657942,    587986971,0000000174
1994-10-05 17:36:00,1994,4,19941001,19941005,    7204571154.47,    2364168015.04,      203.59,      181.92,        0.33,     583508673.55,  913341090322.15,    7735228491.15,     11612190,     12995948,yRflLhHvroMJBNHcMIDiQuHspAHUTFVE                            
1994-10-05 19:35:03,1994,4,19941001,19941005,    5890463507.11,    2670675421.22,       25.25,       22.08,        0.45,     118121190.18,  507615612245.58,    2806479625.79,    105781263,    120952168,0000000323
1994-10-05 22:31:04,1994,4,19941001,19941005,    3396375296.71,    1414159533.19,        9.37,        8.99,        0.42,     531101040.80,   57309473796.78,    8961952310.15,    150964540,    157286089,0000000278
1994-10-06 06:24:01,1994,4,19941001,19941006,    7422219731.17,     465575289.10,        1.15,        1.03,        0.06,     660528644.39,  891789415934.31,    1049274993.32,    404797043,    452140343,0000000038
1994-10-06 11:08:02,1994,4,19941001,19941006,    4203162071.99,    2095126897.95,       70.68,       64.54,        0.50,     432452725.21,  961739809562.42,    7791249773.32,     29642851,     32461902,0000000342
1994-10-06 18:08:05,1994,4,19941001,19941006,    9244011762.30,    5553866018.19,       83.08,       76.75,        0.60,     620073889.36,  549472807751.50,    4778114970.45,     66848660,     72359949,0000000150
1994-10-06 18:45:00,1994,4,19941001,19941006,    3075869331.95,    1578146243.19,       10.33,        9.95,        0.51,     715700768.93,  919125829824.14,    2586306611.05,    152711009,    158657355,KTiTvmnnMnYStdBzZVcfdoUNeBwLNlRJXgDFyRJmgGAfUBSOUyAHvNRCbnB 
1994-10-06 18:53:02,1994,4,19941001,19941006,    7404101929.84,    2462137887.47,        2.80,        2.54,        0.33,      99228611.83,  590704899196.97,    3624252771.64,    877892634,    969157126,rjkmNkyRrYnpSUDcOqIviweufHAQzFKBSXsYPAcKkbMbBVsEUWMNMRKJZK  
1994-10-06 22:51:01,1994,4,19941001,19941006,    1332156568.29,     519272577.65,        0.85,        0.72,        0.39,     753744749.03,  638470952487.04,    6553813219.27,    612496635,    717716648,0000000590
1994-10-07 04:01:01,1994,4,19941001,19941007,     152807977.93,      51777131.33,        0.23,        0.21,        0.34,     967935529.70,  185764917501.95,    6829920334.27,    223121429,    246185875,0000000219
1994-10-07 09:58:04,1994,4,19941001,19941007,    2425697456.52,     441013058.20,        3.85,        3.54,        0.18,     747679593.61,  657361933541.62,    4999372471.97,    114428147,    124461915,0000000576
1994-10-07 11:02:04,1994,4,19941001,19941007,     438943533.64,     196368901.48,        0.38,        0.38,        0.45,      89530831.62,  467757801305.87,    8443036795.67,    514211602,    519177861,QoXRBMfDnLbuNHNxKDhvSPQOzBFcmiECXB                          
1994-10-07 15:29:05,1994,4,19941001,19941007,    8518995438.68,     721860226.04,        1.44,        1.23,        0.08,     275271264.27,  436133642266.97,    1211996921.93,    501128679,    585273527,0000000208
1994-10-07 21:31:01,1994,4,19941001,19941007,    8399604297.06,    1323003190.93,        2.39,        2.07,        0.16,     998071200.30,  321897131345.02,    5172552524.96,    553217958,    637711249,FIWNBUTTRSvRhTjoZJPDHIISMMGfkRUiqDCDrxJwhTOJWDeHodT         
1994-10-07 22:44:03,1994,4,19941001,19941007,    6329861314.01,    1890725908.61,        2.61,        2.21,        0.30,     797318576.36,  591916252904.39,    2586963313.40,    723654939,    854607073,FXXFFyLYBSCOYFGdYBtGPVlkDpAXSQEO                            
