pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1971-01-01 16:51:04,1971,1,19710101,19710101,    8905897526.23,    3295041330.24,        3.94,        3.92,        0.37,     698917784.24,  478349444248.98,    3161793954.37,    836352880,    840699309,0000000144
1971-01-02 08:04:05,1971,1,19710101,19710102,    3403814551.82,    1121802294.43,        2.12,        2.03,        0.33,     706728827.70,  533620271536.02,    7419730678.09,    529235431,    552811867,0000000148
1971-01-02 20:42:00,1971,1,19710101,19710102,     565072480.31,     127022616.24,        0.19,        0.18,        0.22,     882308186.66,  732984934481.04,    3151158595.62,    667413178,    711087039,kdkMSIAUXjfEwPBQSgTKSIKmszCtWWXwKGVRUzPODH                  
1971-01-03 16:25:02,1971,1,19710101,19710103,    3292759520.09,    1839398638.39,        9.15,        8.56,        0.56,     627615633.62,  771137883906.89,    8041437953.43,    201073050,    214993127,EuuMCERLkMvngHuMBGDyOvreRutY                                
1971-01-04 07:08:03,1971,1,19710101,19710104,    3188545707.23,     613514825.97,        1.33,        1.22,        0.19,     747463109.24,  987872429906.89,    6532848172.80,    461921115,    502280748,0000000101
1971-01-04 08:20:02,1971,1,19710101,19710104,    4630366000.36,     262202748.85,        0.46,        0.43,        0.06,     317421753.76,  264725834897.20,     164005669.80,    573809446,    603944085,BlzKUNpcdbxQGHwUAaQlIXGgyZmHnyRREOKBwpXvXwwWEOWiNJVMXWALS   
1971-01-04 12:30:04,1971,1,19710101,19710104,    9207631262.14,    3759160523.01,        7.67,        7.44,        0.41,     275518623.26,  358337748526.29,    3183707697.40,    490265065,    505266248,GKXARCFbFebKiAlLUJXKJgRjmqXdAQcnJFJAKTzRouxMxMVkXQMjtVZu    
1971-01-05 06:22:04,1971,1,19710101,19710105,    5856101336.74,    3907329675.12,       70.04,       69.67,        0.67,     579346204.12,  546531683889.88,    7754348927.07,     55789739,     56082807,0000000121
1971-01-06 03:51:01,1971,1,19710101,19710106,    8150895198.38,    1006610054.62,        1.41,        1.35,        0.12,     625230607.66,  852555367952.61,    8660259596.44,    715060115,    743493121,dIUROFpdEPKnAvxuStaoNvigKwOuJxWBRxARLVKLRWwVcvaoYJo         
1971-01-06 11:45:01,1971,1,19710101,19710106,    7388144882.04,    2558162348.98,       14.97,       13.09,        0.35,     397495696.49,  522250425340.94,    1876482032.64,    170929593,    195358078,WFYoXJTwetIPrSRgPIQQFQDWIJGHMRnFFxMqbJlSjGJyqINQxxHNlwcS    
1971-01-06 12:34:03,1971,1,19710101,19710106,    9944651106.46,    1808138564.89,       43.72,       37.09,        0.18,     446550000.07,  465787528315.65,     522330469.89,     41354814,     48751540,0000000003
1971-01-06 18:07:00,1971,1,19710101,19710106,    2862650713.48,      65282500.07,        0.11,        0.09,        0.02,     273461358.21,  479609260189.84,    2208084779.60,    612522789,    691274777,WGcNCpRBGqeGCDtWOgnZSRvS                                    
1971-01-07 10:36:03,1971,1,19710101,19710107,    9918944821.41,    6763997671.17,       25.87,       22.01,        0.68,     849148266.89,  333224539213.23,    8788542698.02,    261478183,    307271990,BCRRYMzpoAimKRITzLWLsoomeKjnZvguJDE                         
1971-01-07 15:47:04,1971,1,19710101,19710107,    4177429715.12,    1767875720.05,      103.25,       95.17,        0.42,     929436779.09,  821989990004.20,    2208779093.68,     17121880,     18576111,zRfEuBrvHrKyGDfpiRBTeUqPsQSTsDxPdxPXYXbVgMCGJcRviIrmxpTiV   
1971-01-08 14:15:03,1971,1,19710101,19710108,    8856710396.22,    3598951138.14,       12.61,       11.02,        0.41,     394424375.50,  949363453241.67,    2406075254.53,    285337978,    326619020,0000000059
1971-01-08 18:16:02,1971,1,19710101,19710108,    8926020974.73,    3491901844.47,        8.06,        6.91,        0.39,     143535857.47,  559935881545.73,    3380078958.42,    433505964,    505408970,0000000091
1971-01-08 22:14:04,1971,1,19710101,19710108,    5524111733.48,     528769171.39,        0.65,        0.55,        0.10,     226666581.61,  660306242926.78,     372422021.41,    817481747,    955530729,KOoRBLuVJAmbedckFhAQyRqTdgMMbJwtQJUMWiUWf                   
1971-01-08 22:40:01,1971,1,19710101,19710108,    5896134188.12,     458875789.76,       39.32,       34.19,        0.08,     688035798.48,  759519803399.89,    4558262618.21,     11671708,     13419470,yzVtIWYoRQKKPNbDwXqdBMdFXWIZfiTteG                          
1971-01-09 17:11:00,1971,1,19710101,19710109,    8957326152.57,    3350743634.92,        4.05,        3.47,        0.37,     142844118.86,   24264400472.36,    1657397839.15,    826851461,    965283173,0000000043
1971-01-09 21:17:01,1971,1,19710101,19710109,    3945954830.44,    1171287582.02,        1.34,        1.24,        0.30,      13618475.95,  935609700381.63,     391562461.62,    872851939,    942357724,0000000111
1971-01-10 01:52:02,1971,1,19710101,19710110,    2688072694.55,     529563515.53,        0.72,        0.61,        0.20,     988594631.68,  476953822472.48,    8348265448.18,    733949410,    874217913,JVTDCQPqORmzXRXVPyuHaxPpUBqZbpXWKaFfMeSveGysyRqgPMdFMWp     
1971-01-11 02:40:01,1971,1,19710101,19710111,    7528482578.59,    4322154528.15,        5.31,        5.14,        0.57,     876795571.20,  893839416892.20,    3328279596.33,    814276640,    841651068,0000000068
1971-01-11 08:07:01,1971,1,19710101,19710111,    2015943904.39,     167959942.08,        0.37,        0.32,        0.08,     403194755.67,  490870814567.55,    4672053614.12,    453054762,    520263206,0000000140
1971-01-12 03:17:05,1971,1,19710101,19710112,    5683688146.66,     920937520.83,        1.81,        1.74,        0.16,      47303247.60,  689396609140.48,    7210969623.67,    507611374,    528872271,FQCxtQRoMnVlnjwEERVRrjOJDAIyWTEKGCbBNsvTNBMQXXA             
1971-01-12 07:27:03,1971,1,19710101,19710112,    8304006542.30,    4513133649.31,        5.46,        4.69,        0.54,     624556470.31,  467896797631.75,    1035702867.75,    826159400,    961910156,0000000099
1971-01-13 00:18:04,1971,1,19710101,19710113,    5074518264.37,    2829640576.23,       10.42,        9.59,        0.56,     858410474.00,  607256004417.40,    3983846245.10,    271669210,    294940669,0000000006
1971-01-13 17:42:00,1971,1,19710101,19710113,    6181784450.48,    2634649659.32,        4.36,        3.75,        0.43,     218672240.08,   76061114174.37,    8838581827.19,    604477146,    703140631,0000000119
1971-01-14 16:36:01,1971,1,19710101,19710114,    4721779403.36,    1140684070.17,       13.39,       11.30,        0.24,     864720048.91,  239102568498.94,     192293286.75,     85213520,    100966111,0000000050
1971-01-15 05:22:03,1971,1,19710101,19710115,    4521120571.15,    2497046694.78,        7.65,        7.00,        0.55,     316760409.28,  537537085898.12,    6928682338.40,    326314321,    356861475,0000000065
1971-01-15 17:33:05,1971,1,19710101,19710115,    2229066903.66,     156587577.77,        1.66,        1.55,        0.07,     699449002.26,  613406491750.67,    7976041045.61,     94539790,    100936482,0000000020
1971-01-16 13:49:04,1971,1,19710101,19710116,    7444641267.93,     425842589.23,        0.44,        0.37,        0.06,      98986662.08,   65195971199.28,    7625824832.85,    976284754,   1159585357,0000000152
1971-01-17 15:19:05,1971,1,19710101,19710117,    2945101079.35,     390755274.01,        0.59,        0.55,        0.13,     629929396.56,  674595408380.49,    3030938901.24,    667130059,    711975027,0000000115
1971-01-18 11:28:04,1971,1,19710101,19710118,    5462337003.33,    3774860574.43,        3.89,        3.79,        0.69,     762039040.10,  699130261222.68,    9049185083.11,    970334203,    995335441,bGFUwQXggAZypFjRCphMxBp                                     
1971-01-19 13:05:03,1971,1,19710101,19710119,    1047335621.68,     398559444.02,       17.52,       14.77,        0.38,     693213376.54,  211754190295.80,     521218756.37,     22754896,     26985929,LHLtYYBVQKIMsKuLPRKpMFxNQ                                   
1971-01-20 01:26:03,1971,1,19710101,19710120,    3939740593.63,    2526123834.97,        5.39,        5.18,        0.64,     546420144.70,  723901334644.17,    2376188955.93,    469094418,    487671072,0000000105
1971-01-20 20:42:00,1971,1,19710101,19710120,    5299202540.84,    2095216265.15,        4.93,        4.14,        0.40,     139743651.19,  707354342971.25,    4955944097.30,    424785050,    505628187,BplMAbfFlMgwSbbmAJYYyizEnBKWD                               
1971-01-20 23:10:03,1971,1,19710101,19710120,    8841884344.25,    3602718776.42,        4.18,        4.10,        0.41,     955168360.32,  135195410053.57,    1529724556.54,    862502571,    878065124,KRtMROFTkhVPydRKxEDtVV                                      
1971-01-21 15:48:02,1971,1,19710101,19710121,    6040446854.10,     957936428.71,        1.31,        1.20,        0.16,     937388910.74,  296623041066.85,    4160537128.28,    731303287,    799060289,0000000086
1971-01-22 17:03:03,1971,1,19710101,19710122,    4528061344.46,     291672620.87,        0.29,        0.28,        0.06,     489855764.52,  484703191055.34,    2687678048.81,    997292394,   1053468913,0000000077
1971-01-23 03:46:04,1971,1,19710101,19710123,    6102301009.59,    3573044357.15,        4.21,        3.69,        0.59,     833526484.28,  357102647682.91,     474695251.45,    848799184,    968160844,PozAgYtmghzwqacMhOFSFF                                      
1971-01-23 19:35:00,1971,1,19710101,19710123,      96551674.71,      60130392.50,        0.10,        0.08,        0.62,     760237067.42,  488221432924.48,    2853903543.13,    610849472,    711902539,0000000112
