pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1968-10-01 20:41:00,1968,4,19681001,19681001,    7425531236.30,    2052583407.73,        5.95,        4.99,        0.28,     641824062.14,  455722455683.96,    2337608612.43,    344809568,    411116408,0000000011
1968-10-03 01:29:02,1968,4,19681001,19681003,    2997681475.89,    1681863722.45,        7.99,        7.57,        0.56,      94485367.29,  675511542266.04,    4017434070.14,    210406831,    222168704,0000000066
1968-10-03 06:12:04,1968,4,19681001,19681003,    3015691013.43,    1525570832.56,        2.36,        2.19,        0.51,     865872629.02,  828094311055.26,    4456153354.81,    646885754,    695994064,yRflLhHvroMJBNHcMIDiQuHspAHUTFVE                            
1968-10-04 07:45:01,1968,4,19681001,19681004,    9902329546.61,    3155504895.82,        6.18,        5.25,        0.32,     338390774.48,  910700599276.46,    8070608958.27,    510469738,    600867655,WFYoXJTwetIPrSRgPIQQFQDWIJGHMRnFFxMqbJlSjGJyqINQxxHNlwcS    
1968-10-05 09:54:02,1968,4,19681001,19681005,     447243635.73,     166022772.43,        0.32,        0.28,        0.37,     654146170.12,  912174148941.40,    2725365623.22,    510881496,    594801775,BCRRYMzpoAimKRITzLWLsoomeKjnZvguJDE                         
1968-10-06 05:20:03,1968,4,19681001,19681006,    6419119890.48,    1892467081.92,       13.98,       12.07,        0.29,     720820859.30,  296592253983.41,    2665915131.59,    135355134,    156797669,gIOONPxnQUwBdFNEMLBUXdUbFPDWDVOVnWIIMRpOMbaMGipmCAICpjncsHs 
1968-10-06 22:58:04,1968,4,19681001,19681006,     522572522.55,     108221799.85,        0.12,        0.12,        0.21,     809358054.56,  568527708209.43,    3504184468.80,    914261278,    933403907,BzijSDvPCIJvDDDXrPdu                                        
1968-10-07 17:34:05,1968,4,19681001,19681007,    6620989025.65,    1751598572.16,        4.84,        4.38,        0.26,     251974825.08,  209612174246.42,    6640975998.29,    362226312,    399913026,iAJNmDakgxlQcGOiloFqkXDmRxJezUSKSBPCvqFfSbAlV               
1968-10-07 20:52:02,1968,4,19681001,19681007,    8354024970.74,    3125664338.79,        3.21,        2.83,        0.37,     396845232.40,  131327230834.79,    1101916245.34,    972556579,   1105718940,0000000063
1968-10-08 17:45:05,1968,4,19681001,19681008,    2774859225.61,    1766738793.31,        2.76,        2.43,        0.64,      83272843.27,  117902160374.91,    3803856813.42,    640301095,    726441106,0000000093
1968-10-10 01:16:05,1968,4,19681001,19681010,    2885189227.71,    1244163516.80,        2.73,        2.31,        0.43,     536854678.93,  774218355868.29,    2876378975.65,    455958320,    539015855,qzuJbEnLbLOlOtyvsWNfYJGAxriKRxn                             
1968-10-10 10:59:01,1968,4,19681001,19681010,    4949751701.35,     362174338.48,        1.50,        1.40,        0.07,     367422127.11,   44795510966.44,     976207704.38,    241738487,    258529861,XdCwDlGsXFstGqdCIcNOKJfTOQPnoEeELXbNmwOl                    
1968-10-10 15:55:01,1968,4,19681001,19681010,    4241064707.57,     777235131.00,        1.50,        1.35,        0.18,     228410164.78,  845899381217.58,    4913743810.86,    518209428,    577230016,0000000055
1968-10-11 13:42:01,1968,4,19681001,19681011,     786056772.96,     113331506.07,        0.12,        0.11,        0.14,      50791924.66,  121087717061.39,    9107576841.12,    956615545,   1005264536,aoTgMQQOVPapOXWxUW                                          
1968-10-12 16:07:02,1968,4,19681001,19681012,    9442040125.17,    5929737164.34,        7.63,        6.89,        0.63,     471549362.89,  450513178787.65,      26696667.44,    777095476,    860556423,ieIyBwMxVgOHXKQlnyDjuAKXXV                                  
1968-10-13 06:34:02,1968,4,19681001,19681013,    8516094656.85,    1592253664.00,        2.27,        2.12,        0.19,     726647021.23,  177154919783.13,    1973997289.62,    700081956,    751849984,0000000096
1968-10-13 22:59:03,1968,4,19681001,19681013,    9404130575.17,    5392444500.07,      125.98,      106.22,        0.57,     637092601.20,   91418220548.18,    2059908481.84,     42803198,     50766475,0000000085
1968-10-14 09:06:02,1968,4,19681001,19681014,    4521382790.32,    2132991579.14,       19.51,       19.33,        0.47,     578978410.75,  309861864705.21,    9190391545.58,    109346511,    110368018,QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO                        
1968-10-15 03:45:03,1968,4,19681001,19681015,    8990882503.05,    6210663977.41,       10.91,       10.53,        0.69,     188184384.72,  453628266165.14,    6515814029.87,    569337487,    589540211,0000000089
1968-10-15 12:14:02,1968,4,19681001,19681015,    7110871419.68,     828662010.20,        3.70,        3.50,        0.12,     260143137.95,  958682504880.44,     869384746.16,    224253537,    237028031,0000000052
1968-10-15 23:55:00,1968,4,19681001,19681015,    6217261250.24,    3312687261.51,       12.87,       11.21,        0.53,     190151231.85,  921868861085.03,    8063210036.39,    257367261,    295532953,0000000001
1968-10-17 05:49:03,1968,4,19681001,19681017,    1538423920.09,     100100362.96,        0.13,        0.13,        0.07,     510206323.43,  243993897407.59,    3292467479.24,    790562104,    798275566,0000000056
1968-10-18 04:13:01,1968,4,19681001,19681018,    7429065075.67,    4670605144.72,       11.50,        9.60,        0.63,     270792005.93,  161458695551.02,    9433164037.00,    406147802,    486756538,0000000099
1968-10-18 16:12:02,1968,4,19681001,19681018,    9183331681.13,    4530084863.00,        5.07,        4.98,        0.49,     307201073.43,  575352558502.68,    8683975925.05,    893858680,    910151077,0000000074
1968-10-19 08:54:05,1968,4,19681001,19681019,    3629005116.54,    2461087229.81,        3.21,        3.06,        0.68,     978703293.44,  520984125545.31,    7763303809.89,    767133055,    805038175,LRYKYZXBcxmTSSowQAFUfTJRSoIvPgvimQgPedHDROTgzAImiQMWqxVFPKu 
1968-10-20 16:04:04,1968,4,19681001,19681020,     449599243.30,     187296326.77,        0.36,        0.35,        0.42,     963684944.03,  940711184616.69,    8456933533.78,    520311532,    528105252,jRhDJJDxLPxUEMMpdhzdZNqRVTuzMCrlMcwMsdHNvIEBwDfErPG         
1968-10-21 22:19:04,1968,4,19681001,19681021,    4388920820.83,    2649834785.14,        8.52,        8.38,        0.60,     562617009.05,  527887691753.98,    5303252593.59,    310939629,    316373066,JOlePeOMqNiWFtIikbYCtGoucRYkTNggTpiDSTEocDbaMdhzl           
