pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1969-06-21 09:36:03,AAAAAAAAAAAAAJY,COMMON,ACTV,snphIsNqRVb yCLRtjCgQpBAWKTViXJhPuQvsFy PNHyUFiBrIPPbGUXGGHJLpMB      ,NASDAQ,86487649     ,19211117,19270330,        0.38,WwXQNkQAqANEBHnihrVhCfRtBAoaKSMATszCV                       
1969-06-22 01:51:05,AAAAAAAAAAAAAJT,COMMON,ACTV,FPuaAEVZSJdXwMEhLoQtkgLEkT                                            ,PCX   ,655061936    ,18731121,18720413,        0.62,0000000061
1969-06-23 05:36:03,AAAAAAAAAAAAAJZ,COMMON,ACTV,KPuWIDzdJfGRxeyWYFzS                                                  ,PCX   ,636396077    ,18591008,18640625,        2.14,0000000089
1969-06-24 09:44:04,AAAAAAAAAAAAAJU,COMMON,ACTV,ifCXJNIZprjzlCPuRtJFMIZzuHxA                                          ,NASDAQ,606664371    ,19440726,19380424,        2.85,0000000054
1969-06-25 16:13:02,AAAAAAAAAAAAAKA,COMMON,ACTV,ZMgiASJuboFCU                                                         ,PCX   ,54075640     ,19190701,19580730,        0.03,ENGDoBcJBTuAugFLKIzoEnkLDnlBMTZAvXJwRWFNVGivMNfTaPXjIhrKIoGj
1969-06-26 15:26:03,AAAAAAAAAAAAAJV,COMMON,ACTV,CfiJgVaMQDiaAhBhFCDCHMrVhiqLmmPFcYzlPJlRhYFsCUCATTQFOkKHfvCupVNxmB    ,AMEX  ,826012032    ,18681215,18931009,        1.58,0000000044
1969-06-26 20:16:02,AAAAAAAAAAAAACK,COMMON,ACTV,VXngmRmFNEGnBWkHfVSSPVF P dbAXUiplE                                   ,NASDAQ,288897630    ,18980525,19211004,        1.27,0000000108
1969-06-26 21:36:02,AAAAAAAAAAAAAJW,COMMON,ACTV,XFBywKFVKlKAKmZNuyyfF VgVnQ                                           ,AMEX  ,339516464    ,19661212,18790218,        0.35,rjkmNkyRrYnpSUDcOqIviweufHAQzFKBSXsYPAcKkbMbBVsEUWMNMRKJZK  
1969-06-27 12:59:03,AAAAAAAAAAAAAIO,COMMON,INAC,OHmKyGinYBXvilAPmfECveLoZYuzBECxfRyrAGPSIwFgrlhqaGU                   ,NASDAQ,395427873    ,19630301,19100920,        1.63,0000000088
1969-06-28 13:06:04,AAAAAAAAAAAAAJX,PREF_C,ACTV,doyEniBIrsjh HgfTRPPPifTZnWIVmXeHqbuBDl                               ,NASDAQ,843928023    ,19090223,19320514,        0.72,0000000005
1969-06-30 23:59:05,AAAAAAAAAAAAAJS,PREF_A,ACTV,GYVuQrO  xASFXwsXPnMrJfaKJIiQk                                        ,NYSE  ,178263031    ,19200125,18950406,        2.74,0000000112
