pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1974-09-24 10:17:01,AAAAAAAAAAAAARH,COMMON,ACTV,azOyYGFELaMCLjleGQwtYyZMUDgcaweT                                      ,PCX   ,179305682    ,18850120,19150916,        2.98,qNBRLBcNHRMNCOGgoLutSmLjluU                                 
1974-09-25 01:11:01,AAAAAAAAAAAAARB,PREF_C,ACTV,AkNJmAItpHAgJHVhgpoKR yNEcjJr                                         ,AMEX  ,954638980    ,19140327,19021230,        1.62,0000000051
1974-09-26 17:40:03,AAAAAAAAAAAAARG,PREF_A,ACTV,yFWYbTBTiXNRGnBSoLJZazcHihSAS TioCpdzHGpsXBUfuQXG                     ,AMEX  ,993575191    ,18910418,19300529,        1.35,0000000150
1974-09-27 18:55:02,AAAAAAAAAAAAARA,PREF_A,ACTV,msLfwoVPVkZXMPzQEESIUIfVVHEaEEwAMqRZKkhAmrrWEmGPOSi                   ,PCX   ,955230476    ,18870425,19121110,        1.16,0000000157
1974-09-28 10:12:01,AAAAAAAAAAAAARF,COMMON,ACTV,DiJNnEBacOXtzwOshrq OtsVpicCLsEbmsinT                                 ,PCX   ,834964765    ,18810926,18761015,        0.53,tvIeADvSGHihEMbMRjXLzwCrqgMnbOWMI                           
1974-09-28 15:39:01,AAAAAAAAAAAAAQZ,COMMON,ACTV,IOVEDmoENVIbYHfuBhRxlqiXjrhyVoptJdLDrO                                ,NASDAQ,543737506    ,19390709,19530308,        0.07,ddSCazOpdJvGoBAzkC                                          
1974-09-29 01:09:00,AAAAAAAAAAAAARE,PREF_A,ACTV,myvUAyVFVbdRMMXMolOQjTHZhYSNUfFvVQwehIkejIBRTN                        ,NYSE  ,935825530    ,19450423,18851020,        0.12,0000000162
1974-09-29 18:18:02,AAAAAAAAAAAAAMG,COMMON,INAC,bITlpgkqhIIxUPaAKSDAdJmQTSrFLOEPOtGxauDkTBydPSEUiVUm UqMRMhdJGKJhjD I ,NYSE  ,615210170    ,19180313,18591013,        2.62,RICOfhFDpPHwKRHsmPHYTpTzGDeJMQruPEEdPICrMiweHGwOFQYNoQXZWIjN
1974-09-30 03:26:03,AAAAAAAAAAAAARD,COMMON,ACTV,opaRYgMWDplaDdJ cVbGrbzYJ                                             ,PCX   ,587796872    ,18770707,19551024,        1.11,khQFSuzOQECuuAgqIPwyODLZBGjmVRGPiQUcBeS                     
1974-09-30 18:42:00,AAAAAAAAAAAAAOL,COMMON,ACTV,FTn lXiIWDmgFRVatDMiXHcJk UBrOLJbzNHLLMXluHb Qxs                      ,NASDAQ,984037864    ,19550608,18760520,        2.18,JuHDDpOBOrGTvGNBSbgrTGHFwDYMlhVhVIzTSLSTdZkxdbxEOOA         
1974-09-30 23:59:05,AAAAAAAAAAAAARC,PREF_A,ACTV,EOOtmOrMwAASMcCEDjNkCzkgVqoBPRYWmXqacPuPAFZaTCyDLDUITyqICb            ,AMEX  ,10403514     ,18750628,18991003,        1.79,0000000170
