pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
2001-01-01 05:58:01,2001,1,20010101,20010101,    8250272921.34,    4739974708.09,        6.03,        5.96,        0.57,     151494062.85,  663562512863.53,    6034811473.69,    786631745,    795130023,GNTvIbNEfPpCRmJUNXFMaXVESIrXqrUZNtNtgjWIGCCXxy              
2001-01-01 11:56:01,2001,1,20010101,20010101,     362005768.20,     240176023.45,        0.55,        0.48,        0.66,     120580100.69,  168254888224.66,    1585194711.55,    439087957,    504244649,HwQOCBYPGIOmXFUfXRMEbGkVPtXzrmxPtxawhcSLEVMcOiOTuWrt        
2001-01-01 16:03:01,2001,1,20010101,20010101,    2201390318.87,     289905708.52,        0.35,        0.29,        0.13,     822830136.70,  434178524898.62,     123202211.39,    829060102,    989764088,euTVhhDavLSOQtpIHXRGCMsTMFAZPwVEeixoBYeccHrTJvz             
2001-01-01 17:27:03,2001,1,20010101,20010101,    1591479791.98,     467930665.04,        1.40,        1.28,        0.29,      16284765.63,   27133200066.12,    1301533016.62,    333471032,    365148058,0000000010
2001-01-01 22:47:04,2001,1,20010101,20010101,    6267954192.70,    1773088505.95,        3.18,        3.18,        0.28,     475743998.39,  369761315851.00,    9747945521.57,    557390000,    558154855,0000000426
2001-01-02 05:17:03,2001,1,20010101,20010102,     441007587.19,     251819878.72,        0.37,        0.31,        0.57,     799650042.91,  730893971877.94,     270462402.08,    684267116,    817582152,0000000270
2001-01-02 10:19:05,2001,1,20010101,20010102,    2834424184.11,    1203952179.54,        5.76,        5.55,        0.42,      47544838.72,  951737682910.56,    8096584529.85,    208860718,    216948131,0000000685
2001-01-02 11:01:01,2001,1,20010101,20010102,    8517447724.54,    4333762471.39,        4.42,        4.17,        0.51,     913047975.78,  545132081309.86,    4267846891.64,    979885659,   1039194826,GXPlSMRxrwRWSQGoFU                                          
2001-01-02 15:14:05,2001,1,20010101,20010102,    7465556644.98,    1097388275.67,        1.23,        1.12,        0.15,     719266122.02,  368793813931.98,    7758774902.36,    892884888,    982667020,0000000690
2001-01-02 18:22:02,2001,1,20010101,20010102,    5765297514.86,    1702301567.61,        7.92,        7.19,        0.30,     789937626.07,   60888259997.36,    5662360125.28,    214998718,    236895397,0000000239
2001-01-02 21:21:01,2001,1,20010101,20010102,    3427620134.31,    2030132042.29,        5.76,        5.20,        0.59,     146253329.13,  545684956086.62,    5583730057.34,    352339726,    390186559,0000000472
2001-01-03 00:30:02,2001,1,20010101,20010103,    6342331689.06,     219230470.13,        0.67,        0.63,        0.03,     271526140.26,   50505891116.69,    7747210512.22,    325790036,    346293029,MGuplonYhFvvSaD                                             
2001-01-03 02:13:04,2001,1,20010101,20010103,    3420866883.51,    1575681399.45,        1.89,        1.87,        0.46,     544435544.93,  753939743614.63,     415934394.47,    831608179,    841355146,0000000618
2001-01-03 04:56:01,2001,1,20010101,20010103,    3338874575.20,     152198383.31,        0.52,        0.48,        0.05,     661904396.55,  507549888739.88,    7497349175.07,    295007261,    315069372,LxCNQZHdIGBiLmZYGscepCSKrWgLgyncYIKYFUOMBChIDWJoRsYQM       
2001-01-03 06:14:03,2001,1,20010101,20010103,    4917248798.14,     922428099.86,        7.88,        7.72,        0.19,     615009223.10,  663491870929.88,    2330660670.35,    117067432,    119456884,BBTPLFzPqhOgnMOuPGHFoQRyQBjPlAMHNrpYFHJxyDXofNbYXEjOaUVK    
2001-01-03 09:57:03,2001,1,20010101,20010103,    5948285327.89,    1661603309.27,        7.22,        6.49,        0.28,      66234659.69,  306236305422.03,    1996973819.72,    230086567,    256012988,0000000540
2001-01-03 16:12:05,2001,1,20010101,20010103,    4741250249.74,     184304057.68,        0.51,        0.49,        0.04,     712000210.52,  556503359880.09,    6645430682.52,    361426431,    379730180,XYreLZjfxjBvJEfNhCshSXODGqAEflcAGWqaGNKjBdRnGBML            
2001-01-03 16:53:02,2001,1,20010101,20010103,    1211909272.26,     274800377.02,        0.40,        0.39,        0.23,     536899376.78,  998723553773.09,    9600273737.49,    688914690,    695751879,auAIvxNBCkKETPMxvWAWwGHGonWkJlXVPYKLzM                      
2001-01-03 22:04:04,2001,1,20010101,20010103,    4269374816.75,     340586512.40,        0.89,        0.77,        0.08,     832136630.72,  180802079982.84,    8483720791.67,    381349387,    444677302,0000000387
2001-01-04 00:21:01,2001,1,20010101,20010104,    3041398699.82,    1248220361.50,        3.44,        3.36,        0.41,     107862952.91,  339644667932.53,    4825984611.31,    362329314,    371188863,FPkUpyGmfknoesAXkjKzaUTNTqPSOUpQgQek                        
2001-01-04 01:35:05,2001,1,20010101,20010104,    4568183902.13,     326207226.93,        0.78,        0.74,        0.07,     280213862.80,   86900519440.96,      88081102.93,    418297147,    442651341,0000000324
2001-01-04 08:22:02,2001,1,20010101,20010104,    9364255616.18,    4553380464.74,        5.55,        4.87,        0.49,     653272567.96,  299377762125.90,    9188422049.81,    820320266,    934478310,nUSbwozHKnjEMwDGEwifsBDVkWMEUCXcZRAlqaRyXugMDSPCvILEtSe     
2001-01-04 12:12:02,2001,1,20010101,20010104,    5058576488.33,    1343024847.82,        1.35,        1.23,        0.27,     546105733.81,  873854076949.65,    2590360970.39,    994107676,   1090361860,zmEtERekHepFHEOKNVYMZhPgUnpfHSFLlcEWhTVN                    
2001-01-04 14:41:02,2001,1,20010101,20010104,    5128813301.48,    1029771363.44,        1.90,        1.59,        0.20,     452369659.50,  207676790104.23,    7598838746.39,    540708533,    646781170,0000000161
2001-01-04 20:07:01,2001,1,20010101,20010104,    1952114078.65,     662428905.58,        1.20,        1.09,        0.34,     956096595.00,  960009180255.48,    9179854699.69,    552701515,    609824232,0000000644
2001-01-04 22:55:04,2001,1,20010101,20010104,    7129218826.21,    4316230562.89,       15.95,       15.73,        0.61,     592923819.04,  928685405284.14,    7967314021.64,    270643207,    274361003,GMVyPigMjOGOWoPxdDwGgnRvywGWpPLZbDNkZTnfnknyKnRjBNz         
2001-01-05 00:21:02,2001,1,20010101,20010105,    7815955916.18,    2231538642.70,        6.37,        6.08,        0.29,     115193140.48,  397237198966.44,    6804119520.02,    350267189,    366868699,khQFSuzOQECuuAgqIPwyODLZBGjmVRGPiQUcBeS                     
2001-01-05 02:59:03,2001,1,20010101,20010105,    8709121014.82,    4463559163.55,       15.15,       14.60,        0.51,     453336887.41,  772592334939.00,    8322704813.70,    294675547,    305753372,0000000637
2001-01-05 08:46:05,2001,1,20010101,20010105,    3613819294.72,    1240081085.88,        5.28,        5.05,        0.34,     707188124.90,   84304413833.68,    4874161824.43,    235030105,    245505658,PTNTHCLWsriUMNBFhDQDGtmBPPNiLOSaNy                          
2001-01-05 08:50:03,2001,1,20010101,20010105,    8101235601.93,    5155188591.78,       15.95,       15.20,        0.64,     905805234.35,   19801971360.37,    4320248312.57,    323249983,    339071569,PmtODMpCJcBNaSVJNhhBL                                       
2001-01-05 11:24:04,2001,1,20010101,20010105,    1777436624.42,     721814882.99,        2.37,        2.07,        0.41,     199305684.89,  521154892186.41,    1705529760.01,    304516078,    349103377,0000000737
2001-01-05 13:41:05,2001,1,20010101,20010105,    5418748691.67,     773326438.60,        1.99,        1.98,        0.14,     724236220.21,  992226548604.11,    1237653507.58,    388295733,    389751092,QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO                        
