pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1976-03-26 12:31:05,AAAAAAAAAAAAATG,COMMON,ACTV,ZSMtwBQoBPVFEIEHoFQI EGzSSRfJUxIXHw                                   ,NYSE  ,673491238    ,19651020,18550306,        0.92,0000000173
1976-03-26 21:11:03,AAAAAAAAAAAAATJ,COMMON,ACTV,jhRpPVdMGHZSaFZTFNKggVWwAYbpYgHpSmJQxMRQiY                            ,AMEX  ,961597065    ,19130830,19681113,        1.36,0000000110
1976-03-27 07:01:02,AAAAAAAAAAAAATB,COMMON,ACTV,XtrmyRbVttetkaRGkcHUkWFCxGhPMiwVEUAfbgRzjOghEFAOgNpO KhEHerpJmJ       ,NASDAQ,657101152    ,19300220,18670903,        2.38,dEluvoyDvJUjnIcJSQeLjfBVqcISrcIOmRsoAGZctiPWPtDsTOmmLoXqrj  
1976-03-27 23:10:00,AAAAAAAAAAAAATE,COMMON,ACTV,izwMtJciBLLRQHjWJQNrNJXGIV rLRAgIrhrJoHBtt                            ,NYSE  ,957940260    ,19180130,19731219,        0.97,0000000001
1976-03-28 08:09:04,AAAAAAAAAAAAATH,COMMON,ACTV, VTWAVjFIHqmFRHpTFYQIXUWDTTJguPYQSlDVvxUTUTEABzjt                     ,PCX   ,727319830    ,18750718,19500328,        0.37,WqyjZxfZCegnAiEm                                            
1976-03-28 08:14:02,AAAAAAAAAAAAAPY,PREF_A,ACTV,FDoFxJbTaoQHWYGLAOposLlMTqUMAEmPWTGCxeoYqXvEgRARMfxKuwNkSEQvQGFaHU    ,NASDAQ,251978939    ,19450711,18800219,        2.88,0000000222
1976-03-29 12:15:00,AAAAAAAAAAAAATC,COMMON,ACTV,zKOTDYdRYsVRNpXpSqu aRGErSlhFPGdtAtrzFbqQajknYHAF                     ,AMEX  ,81724286     ,19170916,18761003,        2.59,KwjfmirRqfjJKRClFNxFXRUpUKSpCNxNadkYKRajlaHBFBFgLPbynOng    
1976-03-30 20:53:03,AAAAAAAAAAAAATF,PREF_B,ACTV,qHFDbFsyrxMuOD                                                        ,NYSE  ,857201947    ,18810630,19540721,        1.15,0000000082
1976-03-31 04:38:03,AAAAAAAAAAAAATI,COMMON,ACTV,MQUlULDEUVB iHGiDpVHdMRep                                             ,PCX   ,675431870    ,18540514,19730313,        1.61,cbOBYMxWQHmHPdBYbLJCDSnTUlNTvGmLYmpMW                       
1976-03-31 16:09:05,AAAAAAAAAAAAALA,COMMON,INAC,JwwYfLTjbfqVXgEVJRMJVLdIkENNncKq                                      ,PCX   ,115764420    ,18971116,18781006,        0.00,0000000022
1976-03-31 23:59:05,AAAAAAAAAAAAATD,COMMON,ACTV,NUnA JKOBMfVydAGyKELnKRHMLRoRBctDuFSCKwvgUzOQBlsZ azBjqRRVIDAaLNKC    ,AMEX  ,965964213    ,18620308,18930729,        2.11,wJOkBHercikQYJdMIbNOgrHyjAnaRBq                             
