pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2005-03-29 14:19:03,AAAAAAAAAAAACHI,COMMON,ACTV,GDUiTR JbARwRnTQVVdAYRcPWUqxKtJMYiAWKJIilE qzJDKPUrGHoeGTdJIBODWKH    ,NASDAQ,797336888    ,19160826,18620823,        0.59,wKRXNcsHhCNLcKyHJAZKtkQ                                     
2005-03-29 19:57:04,AAAAAAAAAAAACHG,PREF_B,ACTV,VZkWjcFESRwOjyBCwKJFFfChYRHx C SGdMAuOEHUfOLuEHKFFnGHslTN TsYyB BeHUBz,AMEX  ,153987527    ,19510926,19921106,        0.85,IPhgsAqJOfTlTNyO                                            
2005-03-29 23:11:00,AAAAAAAAAAAABIA,COMMON,INAC,HhMIHLEFySqGytwIAabeWJjzGgtPUbevTP                                    ,PCX   ,469973619    ,19920623,18501013,        0.11,TfDdCuRCTQODcWhJKicTYcSKtaHxJvVCFpKSBBSLkfGdfRlGaVj         
2005-03-30 01:42:00,AAAAAAAAAAAACHN,PREF_B,ACTV,XIwCXFHTGz                                                            ,NYSE  ,70575900     ,18811117,19650911,        1.51,0000000687
2005-03-30 07:52:05,AAAAAAAAAAAACHL,PREF_A,ACTV,vbrJWBpATEKRrnSOKjOAkZDEGqaobMbJPIWGSZGPMBNUjnmKGZCPePaBAKf           ,AMEX  ,192121897    ,19891226,19570531,        1.72,SPMKLfwtUdDRhLwaRRH                                         
2005-03-30 12:25:01,AAAAAAAAAAAACHJ,PREF_B,ACTV,pFzCHDIiSjDgUOn vicsNIryItLOI                                         ,NASDAQ,609023004    ,18570609,18900119,        0.22,BKFBinjpcLcrvbcMPDnAKRAXGQAf                                
2005-03-31 07:06:01,AAAAAAAAAAAACHH,COMMON,ACTV,c hixijBbKElwOCTKekydKIWXDaURSQzVJipHVwUJQJTbxIFEMfAhTxeUKet          ,NYSE  ,562811449    ,18970301,19220316,        2.63,0000000512
2005-03-31 12:01:03,AAAAAAAAAAAACHF,PREF_B,ACTV,HNZZozusKPlDgouclfSvVaeBwhNxRDnYCBYOnWEUKOCEDdISUlL                   ,PCX   ,39220849     ,19040706,18500321,        0.73,0000000605
2005-03-31 14:29:03,AAAAAAAAAAAAAFA,PREF_B,ACTV,wOV rAnBVW                                                            ,NASDAQ,858105521    ,19510424,19591117,        2.37,meQOglsKDbIHqhuSIKLtLuDhlDLeWCKFqIKjbWBpIKFJtZfvpBt         
2005-03-31 15:19:00,AAAAAAAAAAAACHM,PREF_A,ACTV,PEmb QXEbwZvdxzYQHlupGVEsTbvqtuqIfBJevDQNQpF LImjt                    ,AMEX  ,882180589    ,19630222,19590219,        1.89,diqlqOsDpYaNQhSPBbXhMXocCDXEfNMfLDMDHOdpovsklTN             
2005-03-31 20:50:02,AAAAAAAAAAAACHK,COMMON,ACTV,aqBSyJlm ivNOQ NxjOMBFrFsOIHyuzLNOASpRvSvOPZfpCEZEILraB               ,AMEX  ,822490885    ,18580512,19070810,        2.97,0000000009
