pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1976-12-25 07:23:05,AAAAAAAAAAAAAUC,COMMON,ACTV,HrhJAaLvENlAsNLLIVzjqUlrcqJJACSH                                      ,NASDAQ,910220185    ,18590619,19240109,        1.47,MeBrscyIWSJmfpAWPIFOxMNIJUduDrCUaWAJamKU                    
1976-12-27 01:00:00,AAAAAAAAAAAAAUK,COMMON,ACTV,VGlFScTA TOyVhCMKqRmLCPNQnOnKVHGTGLSFUKCLxOKXqCJuImJ                  ,NASDAQ,762380268    ,18610123,19290921,        0.14,dTpthWoaQBLMBRCRNonpuyzduOcCjNK                             
1976-12-27 12:56:03,AAAAAAAAAAAAAUH,PREF_A,ACTV,RkJSqKkdvt                                                            ,AMEX  ,562567190    ,19320227,18870328,        2.84,0000000117
1976-12-27 21:06:05,AAAAAAAAAAAAAUE,COMMON,ACTV,pCkhTRqcXPbuEgAeJHoaFaUmaNFu                                          ,AMEX  ,867346797    ,18860213,19661020,        2.10,LawPVRQMaKJxZlvIWZkIUpFJdEJZVBFJMqsfXESdjgxXNcRr            
1976-12-28 09:50:05,AAAAAAAAAAAAAGB,COMMON,INAC,TESCLhVHOYwrcsW                                                       ,AMEX  ,922264232    ,18860410,18780207,        1.37,ieIyBwMxVgOHXKQlnyDjuAKXXV                                  
1976-12-29 18:56:01,AAAAAAAAAAAAAUJ,COMMON,ACTV,ZkknJjTzMwTGWAnFPPNBBLs                                               ,NYSE  ,40087649     ,18770602,19580213,        0.04,NsdEVEJhwVPGniYhTLJCYNXlWPZSLefpXBVfBbpTGiAW                
1976-12-30 06:36:02,AAAAAAAAAAAAAUG,COMMON,ACTV,fpcdnHJEEEVHTpEdMYpWBHaFDxsuJxZBDmBTDULYSDBYaFbGjR rDFqg XOh          ,AMEX  ,204878714    ,18531007,19350715,        0.72,0000000128
1976-12-30 12:52:04,AAAAAAAAAAAAAUD,COMMON,ACTV,kNcgfvDmULAwphf                                                       ,NYSE  ,75705358     ,18590108,19140604,        1.44,0000000084
1976-12-31 01:35:01,AAAAAAAAAAAAAHJ,COMMON,ACTV,FbO PescDqLPEFvDjRlrfaUiAJlPgNzVnJHliaeqvFsYesPORTmlFizMOYpiOxjUj     ,NYSE  ,777110304    ,18580803,19340505,        2.59,0000000260
1976-12-31 02:25:03,AAAAAAAAAAAAAUI,COMMON,ACTV,jmoEKTmQZDFIDUwPHSPkUywmvliFOdtKNJT                                   ,NYSE  ,222177250    ,19001227,18741027,        2.55,DuTVHvJAVGeGEBbTItjQmOvzOSSNUEEtPexAdWUJvXQEQUqUOOZJkcWhFB  
1976-12-31 23:59:05,AAAAAAAAAAAAAUF,COMMON,ACTV,sMTVgZDDPLRYDkjUFVMBbAsGNQvnbVeZVdfEEdERxQmHFaMUalTLEATAwNHVRsBbwjAtx ,NASDAQ,777797056    ,19031118,18521101,        2.08,lSBXSwESnnboFFeSvHxFjlfxrwIZABfGMjiWUbhTmnRHnPFOTMlMAQnZJA  
