pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1998-12-29 15:39:05,AAAAAAAAAAAABYS,COMMON,ACTV,gMfzjwSMts                                                            ,NASDAQ,521389621    ,19620216,19000620,        0.88,drtQyTTaYrFhVuUaKdIJHCACRLXgXRBYvRMIbpOlKUzGVYHTCZ          
1998-12-29 16:41:02,AAAAAAAAAAAABYO,PREF_A,ACTV,qYibvATveDHZDZqnI                                                     ,PCX   ,147254639    ,19881003,18790601,        0.05,0000000421
1998-12-29 18:16:03,AAAAAAAAAAAABYV,COMMON,ACTV,bW MsUXVYSHZfJLrwPB                                                   ,NYSE  ,661069269    ,18551005,18900227,        1.88,0000000049
1998-12-30 10:02:04,AAAAAAAAAAAABYR,PREF_D,ACTV,XENVTvZSontKfkaeJq kjYfNpNEDmDmaEoKZSiJSIskqmhwOSREJTHAqLWoQzf        ,PCX   ,571292622    ,19581126,18660506,        1.18,GNTvIbNEfPpCRmJUNXFMaXVESIrXqrUZNtNtgjWIGCCXxy              
1998-12-30 14:25:04,AAAAAAAAAAAABLX,COMMON,INAC,bCCTeYI eEcBFKLGFgx                                                   ,NYSE  ,79346606     ,19141213,18521018,        1.01,0000000453
1998-12-30 20:11:03,AAAAAAAAAAAABYU,COMMON,ACTV,RkseIGGzTKhpiilDjWZPSPnERiRP jEUJEOJrCJIRkbdfNZuEMlqQzYCKrzstPw rHEMGu,PCX   ,985570772    ,18620228,18950221,        0.10,0000000388
1998-12-31 02:46:04,AAAAAAAAAAAABYQ,COMMON,ACTV,HcdbfcjNDaJCobBMSAXkGBLeC                                             ,AMEX  ,146073605    ,19661204,19150207,        2.27,0000000508
1998-12-31 05:47:03,AAAAAAAAAAAABLO,COMMON,ACTV,IQgLSyXnTVzVXpFrTOsNJUEyElSgDbDSrPONlTWaDYOozOElOuFnUDSB              ,AMEX  ,323647785    ,19701229,19950323,        1.29,0000000387
1998-12-31 17:10:04,AAAAAAAAAAAABYT,COMMON,ACTV,NKyffkDYzUEmHZMSGvpzmmfkTKiNwSXOvchZBTc                               ,NASDAQ,586491887    ,18680210,19251020,        2.65,zeRsZlYPPbJDMEXBCFPOhFpvXZLtHnOuLSJnTKEdRohYSW              
1998-12-31 19:15:00,AAAAAAAAAAAABYP,COMMON,ACTV,apznUJgTbiLJh                                                         ,PCX   ,973704505    ,19640509,18720721,        0.75,0000000108
1998-12-31 21:46:01,AAAAAAAAAAAABYW,COMMON,ACTV,KxUaEHgjqMrPCJEyELfTH                                                 ,NASDAQ,95189160     ,18840430,19860223,        0.35,0000000435
