pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1998-06-27 11:08:03,AAAAAAAAAAAABYE,COMMON,ACTV,VKnpROhRVqVpMsVwlNmxsBrcNQEYIke                                       ,NYSE  ,235746780    ,19360929,19270809,        1.53,iMnAsQoUDsGnBmeKGnnDkaCNBQEmFJADUWfWk                       
1998-06-27 18:48:02,AAAAAAAAAAAABXW,PREF_A,ACTV,RnKqIs ZCaQ zNYUiIIKFZAMJWspbhhQVKEFJTbDMuQPBF                        ,AMEX  ,877608736    ,19080318,19240825,        2.72,0000000428
1998-06-27 23:49:04,AAAAAAAAAAAABXZ,COMMON,ACTV,jwHUdHYJVKlDGTJpBuqgHDRjlPM                                           ,NASDAQ,664197804    ,19170725,19320614,        0.68,0000000610
1998-06-28 19:53:04,AAAAAAAAAAAABYC,COMMON,ACTV,yPRhWREElLjwFHmqi                                                     ,NASDAQ,693131994    ,18730308,18960623,        1.40,0000000189
1998-06-29 01:33:01,AAAAAAAAAAAABNJ,COMMON,ACTV,APEQDnTk uLrOIPFuvESIcSyNVszHzdM                                      ,PCX   ,345993543    ,18810611,18520426,        0.77,zrSTGcDFEsLPCXxmCPtYZNqhzMQFVCoJJuQwHIsdSBWACrvrCSjjV       
1998-06-29 13:13:02,AAAAAAAAAAAABXX,COMMON,ACTV,NTFCQdfvhRlAnRKMrKvcI AVCnBwbxjiRtl                                   ,NYSE  ,401833053    ,19591014,18741201,        2.10,0000000639
1998-06-29 16:54:01,AAAAAAAAAAAABYA,PREF_A,ACTV,VsKyphHkZeSFmUgERbdyPcpijIRbkvPtTIUOuR                                ,PCX   ,862375637    ,19660406,18980620,        0.35,xKSLHLQHLoSoXvqFuKQUbXRVFUTzWeCGVANNrqhMIvqtVUIFANTIGTDXQY  
1998-06-29 23:06:05,AAAAAAAAAAAABYD,COMMON,ACTV,FHBSiARJCZakEOHo PCpITYglpoxEoogtrgPRgZRJIP mApZvWMCM xuyEdlqVkPHvly  ,NYSE  ,864799722    ,19710601,19141206,        0.48,EqVOckXbWHRVWKT                                             
1998-06-30 11:35:00,AAAAAAAAAAAAAKN,COMMON,INAC,IvQEIJoVxMomgkqE idpIfFHesDYhbvNpqPbeYOH NzCHUF Lrfg                  ,PCX   ,716132376    ,19290831,18620417,        1.44,euTVhhDavLSOQtpIHXRGCMsTMFAZPwVEeixoBYeccHrTJvz             
1998-06-30 16:46:01,AAAAAAAAAAAABXY,COMMON,ACTV,nViHYSnIPQRBLlEbmBQNPrSOhujkZY OoATVhp                                ,AMEX  ,528737723    ,19460830,19880417,        2.79,VorcEHRLARvvSBYOGfSgtJZqwptfVNOLrdXPelXcrjtcPWAISIENBy      
1998-06-30 23:59:05,AAAAAAAAAAAABYB,COMMON,ACTV,wJAcVCDKXXAPmuuAJVWg LiBExJIHuRMBMnGewmvmOV QypSBHUQabNOgP gYvQKMnfyAO,PCX   ,945570966    ,18530201,19720619,        1.47,zPZDFCVuwVXZJGMJAsRfXJ                                      
