pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2011-12-29 23:01:04,AAAAAAAAAAAABBC,PREF_A,INAC,mDSwuJjKNFrBsMGbvEjyYwQPIvmONlKyDxJLApJcKsdMjPWSc                     ,AMEX  ,12577966     ,19161121,19770611,        0.01,BELJVClFSUDWQNFrxaHxDDEMSOMNqTeWbFtIh                       
2011-12-30 05:38:04,AAAAAAAAAAAACQW,PREF_A,ACTV,wQCfV kJkiHvhuuPKdIIG gSiKUBU                                         ,NYSE  ,117816096    ,19151113,20091106,        0.69,0000000462
2011-12-30 13:40:01,AAAAAAAAAAAACQU,PREF_B,ACTV,tJU LMORlJ                                                            ,NASDAQ,399935131    ,19490314,19600514,        1.42,OBWjCTLirMOaFnMGgDcFs                                       
2011-12-30 14:22:03,AAAAAAAAAAAACQS,COMMON,ACTV,CvCLmRzPgxNlVWebJIJoE LFAAjIWpASiviZyt                                ,PCX   ,631482152    ,18810608,19390816,        1.17,0000000517
2011-12-30 18:16:05,AAAAAAAAAAAACQQ,COMMON,ACTV,StpgjHARROZaqdezIA VQUHAdnIBx                                         ,AMEX  ,182707574    ,19460702,19540816,        0.28,0000000626
2011-12-31 03:02:02,AAAAAAAAAAAACQO,COMMON,ACTV,FSPPwToQaMpUKGTPkQEpbaN                                               ,PCX   ,25531803     ,18500224,20030206,        2.20,YvuLQGaAEUJrgLINfzmiDrEoWTcImvDFGQRScVJDYkSZJNKWHPTQzPtpxXO 
2011-12-31 04:22:05,AAAAAAAAAAAAANW,COMMON,ACTV,ULGNlyGdLjcbvIyuaGkWBg                                                ,NASDAQ,510670135    ,19770422,19880930,        1.79,0000000957
2011-12-31 08:41:01,AAAAAAAAAAAACQV,COMMON,ACTV,aTyBNGVwQsmMWGTIjeyRCZqBtgmBNxNNKZRvBrXzSBMdHHIDhaMPTVS               ,NASDAQ,867544132    ,19721016,19720725,        1.19,0000000792
2011-12-31 18:48:02,AAAAAAAAAAAACQT,PREF_B,ACTV,kNJiUDYADYfkpJdRDSVNxrfrVPCtZSnNlFPJJUt erhiUf                        ,NASDAQ,629561804    ,20101203,19201110,        1.15,0000000424
2011-12-31 21:54:03,AAAAAAAAAAAACQR,COMMON,ACTV,edDFZkFDUO                                                            ,PCX   ,327442169    ,19491008,19510213,        0.74,0000000462
2011-12-31 23:59:05,AAAAAAAAAAAACQP,COMMON,ACTV,JdjDtQMmgIGDwAdNDYwRJnyGNPALEMJAkvbMB                                 ,NASDAQ,944399410    ,18630704,18830118,        2.88,kkIRvsmZipHHArAUWdCpziUKFEVSvIFagWBHggLuLJAwAdZgydVxDZDUrGVm
