pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1972-01-01 16:42:05,1972,1,19720101,19720101,    3011709330.19,    1813262227.20,        2.65,        2.38,        0.60,     983954058.40,  710590619330.02,    7717956442.92,    683899380,    762736593,0000000038
1972-01-02 00:57:02,1972,1,19720101,19720102,    4888813184.64,    2113231745.61,        3.02,        2.80,        0.43,      79280326.49,  396736638953.40,    9816907554.37,    699857697,    754624768,0000000130
1972-01-02 14:07:05,1972,1,19720101,19720102,     487274936.69,     240554701.57,        0.39,        0.36,        0.49,     213845798.98,  935549214297.70,    1856072310.07,    623948670,    669619597,WGcNCpRBGqeGCDtWOgnZSRvS                                    
1972-01-03 15:21:03,1972,1,19720101,19720103,    5033802663.03,    3243730476.20,        4.22,        3.60,        0.64,     969017160.73,  948009271032.71,    5813031064.27,    768187340,    902099392,0000000147
1972-01-04 04:38:05,1972,1,19720101,19720104,    7096152367.38,    3347802643.12,      155.07,      130.55,        0.47,     315223655.21,  376392412239.54,    2669709931.14,     21589151,     25644508,WCJJAitQbHnCKfmKEVEELEBjYtHsVGTBpOMMCLXEadMPRGRTA           
1972-01-04 14:12:05,1972,1,19720101,19720104,    5410778997.68,    1672285979.43,        2.17,        1.91,        0.31,     174104589.80,  922005592378.63,    2099885436.13,    770370738,    873748456,0000000149
1972-01-05 01:16:03,1972,1,19720101,19720105,    4771970568.31,    1028065699.94,        3.29,        3.13,        0.22,     505156575.11,  628673808912.56,    8529502031.09,    312320643,    328178094,0000000036
1972-01-05 15:10:04,1972,1,19720101,19720105,    5114782915.54,    1890258288.26,        5.33,        5.26,        0.37,     326974054.60,  247122064235.96,    7340137915.51,    354355623,    359209090,0000000071
1972-01-06 04:44:01,1972,1,19720101,19720106,    3938327825.85,    1045098327.50,        1.84,        1.54,        0.27,     197327652.11,  695140597976.98,    8719548082.62,    567855198,    677718807,0000000060
1972-01-06 10:27:00,1972,1,19720101,19720106,    5965731116.85,    3681847229.49,       18.82,       17.70,        0.62,     928966124.07,  161512079106.63,    8596996000.27,    195682093,    208065605,JVTDCQPqORmzXRXVPyuHaxPpUBqZbpXWKaFfMeSveGysyRqgPMdFMWp     
1972-01-06 15:25:01,1972,1,19720101,19720106,    3225611231.25,    1086593270.95,        6.87,        6.35,        0.34,     178126654.91,  617646366096.44,    6446056296.55,    158223195,    171125995,0000000048
1972-01-06 23:49:02,1972,1,19720101,19720106,    4158494721.46,    1001523011.84,        1.13,        1.12,        0.24,     578249912.41,  683987231723.31,    5511550475.21,    884273006,    897179749,0000000087
1972-01-07 00:47:03,1972,1,19720101,19720107,    9073588890.74,    4552717020.25,        4.84,        4.14,        0.50,      98385527.32,  964866780247.90,    5637439241.49,    940768159,   1099744494,0000000030
1972-01-07 09:28:05,1972,1,19720101,19720107,    3358301659.08,    1317697126.24,        2.74,        2.61,        0.39,     677521230.40,   22500631067.98,    4615500779.13,    481478748,    504180728,xUJWMEEmEMdIWSDGXW                                          
1972-01-07 18:47:05,1972,1,19720101,19720107,    5932690756.84,    1979175828.33,        5.44,        4.93,        0.33,     694558150.08,  607712600484.98,    5875619793.87,    363522251,    401164418,0000000026
1972-01-08 16:42:03,1972,1,19720101,19720108,    9677157224.53,    5202022264.83,        5.30,        5.29,        0.54,     257263777.83,  266782889960.89,    3396383094.71,    980814569,    983307532,ANKZqXnAPolCevVlalzEIxkMBL                                  
1972-01-09 15:06:00,1972,1,19720101,19720109,    3942922279.26,    1623575071.23,        4.72,        4.60,        0.41,     414458414.43,  532793160116.90,    9300946332.70,    343872838,    352737506,VRCqMDchijxAuePBgjywAGgqrVRBEFpiTlAyRVbIdJsaEVtlYWHXc       
1972-01-10 05:33:01,1972,1,19720101,19720110,    4192338906.48,    1307012243.49,        2.58,        2.25,        0.31,     944615814.03,  723374558488.99,    5340225988.21,    507392443,    580890916,0000000173
1972-01-10 09:34:00,1972,1,19720101,19720110,      97500782.94,       6845641.30,        0.04,        0.04,        0.07,     330734409.58,  515015456443.75,     900115486.71,    168080133,    185952887,YtvHEQBjudJlIIctWcFxmnzyLLXwZIjQbTYYSJjShQPPW               
1972-01-10 21:48:03,1972,1,19720101,19720110,    2828883278.41,     375812599.19,        6.73,        5.86,        0.13,     999737836.82,  127618161034.63,      60947763.94,     55819128,     64122768,VGhBMeHkpGZBxnGhQhTaecpCsRiIBJyRKuIUKNESBTXO                
1972-01-11 10:17:05,1972,1,19720101,19720111,    4516713471.38,    3132738743.45,        8.07,        7.65,        0.69,     645665245.65,  538258274718.99,    5108402209.86,    387964293,    409487424,0000000169
1972-01-11 20:49:01,1972,1,19720101,19720111,    8375479388.03,    4376527568.11,        5.53,        4.94,        0.52,     674904550.71,  939383017039.80,    2980847690.69,    792117818,    886387748,ELRDIvILDRFhUOPlOdBNRoJISmXZkKmyFIXaoT                      
1972-01-12 08:15:04,1972,1,19720101,19720112,    5012988473.18,     995494970.54,        6.51,        6.18,        0.20,      91243390.11,  648873989172.72,     572902676.42,    152963482,    161131525,BplMAbfFlMgwSbbmAJYYyizEnBKWD                               
1972-01-12 17:54:03,1972,1,19720101,19720112,    5913612988.30,    1541352566.00,       55.36,       50.74,        0.26,     930458555.56,  226572334060.66,    6010826898.14,     27840136,     30379520,0000000136
1972-01-13 04:45:04,1972,1,19720101,19720113,    2563891796.33,    1405980195.30,        2.03,        1.71,        0.55,     447399383.13,  181271493570.80,      42819329.12,    694088569,    822163414,0000000058
1972-01-13 16:00:05,1972,1,19720101,19720113,    1412474549.82,     177150359.70,        0.81,        0.75,        0.13,     404831947.36,  642252683338.87,    9350956606.03,    219479867,    234755974,BELJVClFSUDWQNFrxaHxDDEMSOMNqTeWbFtIh                       
