pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1995-07-01 00:51:05,1995,3,19950701,19950701,    5159425651.16,    2919053699.18,        3.91,        3.29,        0.57,     668583792.97,   73313500417.50,    5717538307.23,    745993399,    887991760,EeOmQQYnqhyyWrzBHMkHIv                                      
1995-07-01 07:03:02,1995,3,19950701,19950701,    2179436221.78,    1237325541.00,        1.85,        1.55,        0.57,     295925628.65,  246365576428.68,    6129806414.11,    670370787,    800805290,0000000598
1995-07-01 07:57:02,1995,3,19950701,19950701,    1674523299.86,     114878961.01,        1.05,        0.99,        0.07,      27988047.13,   11824563203.56,    4673979189.75,    109435781,    116459646,0000000112
1995-07-01 11:17:03,1995,3,19950701,19950701,    2825340894.46,     595038553.20,        0.71,        0.64,        0.21,     356630193.11,  774695605751.08,    9428988052.01,    840462918,    929077059,dovVSXAljJaoXNUagOsMWwA                                     
1995-07-01 16:42:02,1995,3,19950701,19950701,    8527958073.89,    1090450936.60,        1.69,        1.45,        0.13,     124996381.64,  483173627542.16,    9259249379.72,    644915565,    753480906,hNmqLPzEQEuTARnnPKRhpbQDGTFD                                
1995-07-01 18:47:01,1995,3,19950701,19950701,    2124060960.10,     997802790.81,        1.15,        1.05,        0.47,     514695826.92,  514632419620.15,    5816133373.88,    869435798,    950012045,0000000484
1995-07-02 01:33:02,1995,3,19950701,19950702,    5231685234.99,    1702476763.51,        2.17,        1.95,        0.33,     380110319.38,  406079910049.45,    3951108411.35,    785941712,    872064901,zmEtERekHepFHEOKNVYMZhPgUnpfHSFLlcEWhTVN                    
1995-07-02 06:14:05,1995,3,19950701,19950702,    7720571924.34,    5085112662.30,       14.86,       13.04,        0.66,     626400616.92,  267697355331.17,    4962044063.79,    342269677,    389895460,0000000429
1995-07-02 07:13:01,1995,3,19950701,19950702,    9603931545.38,    1610033577.45,        2.21,        2.19,        0.17,     448272982.85,   90708095980.20,    1244662406.66,    727635353,    735218801,0000000307
1995-07-02 11:50:05,1995,3,19950701,19950702,    7084948092.08,    2975997893.11,       10.19,        9.39,        0.42,     660680263.13,   93405482467.40,    4119593792.32,    292030287,    317024720,NkpmsBILljFbVIAskKSudkLAIHYbeCnBzSVbIcIypZcePYIXqxdlNs      
1995-07-02 14:14:03,1995,3,19950701,19950702,    9776431847.95,    5455609802.57,       21.72,       20.79,        0.56,     482549542.47,  627446481519.41,    2064563705.92,    251121358,    262417375,0000000231
1995-07-02 18:21:01,1995,3,19950701,19950702,    2348106764.46,     628725151.13,        1.67,        1.43,        0.27,     924116167.83,  730430843586.38,    4231732424.45,    375741203,    441177778,0000000379
1995-07-02 22:34:02,1995,3,19950701,19950702,    2689679469.13,     309345431.43,        0.32,        0.29,        0.12,     953157888.56,  755403985892.50,    4511731902.93,    975292627,   1075367899,rrQOJFGWIwbEigmZA                                           
1995-07-03 02:41:02,1995,3,19950701,19950703,    1127613923.65,     180781494.61,        0.23,        0.21,        0.16,     280360368.22,  910187532492.04,    1743992276.20,    776102506,    864024921,0000000463
1995-07-03 02:47:02,1995,3,19950701,19950703,    4168143839.03,    1551817392.02,        3.27,        2.83,        0.37,     856339863.11,  750638110437.10,    6127175544.86,    474073122,    548512969,0000000389
1995-07-03 05:43:00,1995,3,19950701,19950703,    8802367159.55,    5344918474.93,        6.57,        5.86,        0.61,     337600678.39,  353992849394.47,    5015901741.38,    814098554,    912655096,0000000467
1995-07-03 07:21:01,1995,3,19950701,19950703,    2254934975.94,    1090686547.35,        1.31,        1.22,        0.48,     420248538.23,  895303435686.03,    5117507940.56,    833549040,    891743206,0000000563
1995-07-03 11:54:02,1995,3,19950701,19950703,    8561520028.38,    5760471207.05,       11.58,        9.92,        0.67,     619201718.44,  342196379784.63,    9774843955.71,    497276322,    580696675,YUWtBaXTbSCZJSUdRrjrPndChMPGtJwEIWyPrXM                     
1995-07-03 15:56:05,1995,3,19950701,19950703,    9083075870.83,    6001681546.99,        6.06,        5.45,        0.66,     399438880.63,  636757421687.31,    6741684137.86,    990612204,   1100409891,0000000464
1995-07-03 23:58:01,1995,3,19950701,19950703,    9299871258.20,    3999325881.20,       11.80,       10.04,        0.43,     750084564.94,  998633372758.13,    7484274320.02,    338965559,    398490859,0000000143
1995-07-04 01:48:05,1995,3,19950701,19950704,    8120525768.27,    1000195129.05,        1.82,        1.81,        0.12,     380397707.97,  602464898867.38,    4802467551.18,    548473520,    553636127,0000000535
1995-07-04 09:22:01,1995,3,19950701,19950704,    9682758459.73,    2791622969.74,        4.93,        4.16,        0.29,     542105360.95,  939891656022.78,    9996108971.94,    566211556,    670389237,0000000610
1995-07-04 09:24:01,1995,3,19950701,19950704,    6547042732.58,     351702339.70,        1.49,        1.49,        0.05,     414455261.66,  572992411366.40,    4290660133.64,    235829592,    236203003,0000000424
