pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1978-07-01 10:52:02,1978,3,19780701,19780701,    4229928979.75,    1483165696.53,        3.15,        2.82,        0.35,     911747393.51,  726877760288.32,    2557136430.54,    470993194,    526099410,HEEdQmAOtAKZHpIQIKHhILSOXfXLIJGxIPEV                        
1978-07-01 11:26:01,1978,3,19780701,19780701,    1221647407.34,     480585517.10,        1.43,        1.38,        0.39,     971466151.04,  595016807975.02,    7606788941.04,    335900316,    348680871,0000000268
1978-07-01 13:55:01,1978,3,19780701,19780701,    3143783419.05,    1927856239.14,        3.51,        3.21,        0.61,     224671727.26,  362056783628.44,    2438117057.35,    549700858,    600293337,0000000208
1978-07-01 15:04:01,1978,3,19780701,19780701,    3732192737.69,    1394125923.55,        3.42,        2.91,        0.37,     926494729.93,  462049271911.75,    7992564993.42,    408225094,    478851227,TBHUyLHgvcUeRifuLnPHLzKiytfUGhaZIgHItfaCIhzcVLYGaMW         
1978-07-01 19:07:03,1978,3,19780701,19780701,    3344702245.28,     730282509.68,        1.06,        1.01,        0.22,     211168844.60,  258342161066.93,    4089036372.37,    689709993,    720019916,0000000159
1978-07-02 04:08:00,1978,3,19780701,19780702,    8750881262.80,    4239887163.79,        5.39,        5.08,        0.48,     291876011.50,  241174745621.40,    2646387989.59,    786075370,    835443882,0000000042
1978-07-02 16:40:00,1978,3,19780701,19780702,    9750002741.48,    6723473147.34,       12.99,       11.46,        0.69,     876034052.93,  243965489089.82,    8859763141.36,    517618997,    586639172,lShXFZIoCoSMbiPefLPHHOjGHvkdLoNXkUBBv                       
1978-07-02 18:49:05,1978,3,19780701,19780702,    2993828795.87,     142767399.27,        0.15,        0.14,        0.05,     803958567.63,  469341773554.00,    7198903964.71,    922205512,   1016509513,0000000227
1978-07-03 06:04:01,1978,3,19780701,19780703,    5437786376.63,     753640210.08,        1.69,        1.50,        0.14,     195465337.13,   26223391968.26,    7592703359.60,    446773770,    501253599,swaSHRQuKBkOQzDSWqmePyUKrMSsbxr                             
1978-07-03 11:28:00,1978,3,19780701,19780703,    7844516233.71,    2778539196.54,        3.21,        2.98,        0.35,     407650551.60,  504645245866.57,    1810549011.15,    866000432,    931596647,IaIJkJbThYSCqPmZqGFESRtOvhVxcLlZsBRXICTFtkvM                
1978-07-03 14:51:01,1978,3,19780701,19780703,    1254193408.91,     803218843.38,        3.38,        3.19,        0.64,     423976740.92,  541466626588.26,    8047893040.04,    237358862,    252059355,0000000206
1978-07-04 05:38:04,1978,3,19780701,19780704,    4471219618.92,    2293174493.01,       21.63,       20.24,        0.51,     358359036.86,  272106400620.27,    2838854162.33,    106025209,    113312861,0000000281
1978-07-04 13:58:04,1978,3,19780701,19780704,    7730689380.08,    3781787802.03,        4.89,        4.27,        0.49,     352801825.41,  950133177655.23,    4582949515.68,    773868729,    884629215,HlQpDmkZOggAglCWGRqFOTNSSGgWMLcHRffCrHPSwEYItP              
1978-07-04 15:59:01,1978,3,19780701,19780704,    9872367710.52,    3524762659.52,        9.77,        9.29,        0.36,     799814989.68,   42018843075.55,     493246928.17,    360807213,    379438245,0000000275
1978-07-04 17:22:03,1978,3,19780701,19780704,    9339002706.53,    5533495922.45,        8.88,        8.87,        0.59,     315977094.33,  470094361769.37,     428091982.84,    622796840,    624080488,0000000264
1978-07-05 09:55:05,1978,3,19780701,19780705,    1982299870.53,     105293280.35,        0.77,        0.72,        0.05,     925524540.41,  124477326850.89,    9128841763.50,    136831210,    145354217,gIOONPxnQUwBdFNEMLBUXdUbFPDWDVOVnWIIMRpOMbaMGipmCAICpjncsHs 
1978-07-05 16:39:00,1978,3,19780701,19780705,    2092035536.03,     893744338.59,        5.24,        4.44,        0.43,     608237922.67,  590509601177.00,     304860587.92,    170657528,    201519379,mpCtHGHMzRmRSOWhCSWIitSDekVuZAVlHmMDCcBYd                   
