pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1999-06-28 10:44:04,AAAAAAAAAAAABZJ,PREF_B,ACTV,aQhdHqnOMSMSJKVvUyNLkBEDAF                                            ,PCX   ,749202162    ,19640519,19250109,        2.96,rrQOJFGWIwbEigmZA                                           
1999-06-28 15:34:04,AAAAAAAAAAAABZL,COMMON,ACTV,KbUMjKQxZKtvfErNzdTzehLxNIJmsfBsTrNIhsypvJXDpOUKuZ                    ,NASDAQ,368552986    ,19210509,18690904,        0.60,0000000022
1999-06-28 18:53:05,AAAAAAAAAAAABZN,PREF_C,ACTV,yFJizANFBEEPeQrOxiCEIXDBvlGLR                                         ,PCX   ,787538360    ,19480614,19311220,        1.18,0000000552
1999-06-28 21:31:01,AAAAAAAAAAAAALZ,COMMON,ACTV,pHVcUGSRzhJxcVGDSAwTTNyrvPIBYVenISJoRRDguDScXSWFIVCX oIDUWAMJsi       ,NYSE  ,567410214    ,19101206,19120507,        1.36,cvHBmTLiIdhwlKKOspBGxcApOPHHmtlSdIFfVGeaM                   
1999-06-29 09:20:03,AAAAAAAAAAAABZG,COMMON,ACTV,eLZRLDjIYopPAUiQzIwmddTBRLTAgDOcbastOCTlqLiKTUySpjPVZANMLpvfJlGX KA   ,AMEX  ,159006497    ,19210307,18660206,        2.53,0000000082
1999-06-29 12:57:00,AAAAAAAAAAAABZI,PREF_B,ACTV,wcULGYEb IuivLPSzPKP QjLxDOrcSTWugxOLOwFH                             ,AMEX  ,918456527    ,18571128,18550403,        2.68,WhyIqNAXleBJHwGAzVcPWLWWnYSnJTDIimSwVnBpMECPlqhbtMHvIiXQmKH 
1999-06-29 16:48:02,AAAAAAAAAAAABZK,PREF_A,ACTV,jaiFUnsbPAOCmandptYJFLrwRpPeLnrihsTVBVMaVQoWPZtoeqtOVTfEeyZIqBxhAi    ,PCX   ,887741310    ,19000224,18960801,        2.37,0000000645
1999-06-29 21:02:01,AAAAAAAAAAAABZM,COMMON,ACTV,xMLVjBaSptqil kwscjfRdmlcKmGQonHLGyKPlxicC PcMRTcRJLDwUt              ,AMEX  ,585051903    ,19330302,19340310,        2.39,0000000202
1999-06-30 07:52:01,AAAAAAAAAAAABZO,COMMON,ACTV,STUha AmcdsrFwiEkCrHKiqGVTXUEYJkKhGcYjqlgZTBUrpTMJENKxD               ,NASDAQ,816042495    ,19850904,19261111,        1.75,0000000356
1999-06-30 14:05:04,AAAAAAAAAAAAAOA,COMMON,INAC,JOAECaNuiXiPVnTADmcddABKKjJADPeO RfCqKHZFJfJFTtFTRZIDO                ,PCX   ,452487384    ,18821010,18890707,        1.95,dovVSXAljJaoXNUagOsMWwA                                     
1999-06-30 18:44:00,AAAAAAAAAAAABZH,COMMON,ACTV,krNVSSFZAQmgHCTAiqMPvxvzFieMOZgNgvqaeQd G                             ,NYSE  ,43859054     ,19370816,19590125,        2.84,XzsnTQRvaMKTMblxlOXKAWgJnKUtmDBdBDllebQFsaVhSJyMuVCATROa    
