pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1985-03-28 15:32:02,AAAAAAAAAAAABFN,COMMON,ACTV,bHGpnLPKChjCeWZ                                                       ,NYSE  ,849084303    ,18570306,19221211,        0.82,0000000173
1985-03-28 17:06:01,AAAAAAAAAAAABFU,COMMON,ACTV,pFmsFSVSi UNR NECePITHeKDpQoHU JBXMXXKVDKRYGiiUyvcIWpzwE              ,PCX   ,81648918     ,19260926,18830529,        1.51,BuLgEnqMomFAsMVCmPuZdFUpyQDosfuojsunoeeEGzIQTA              
1985-03-28 20:13:00,AAAAAAAAAAAABFQ,COMMON,ACTV,OL RLVTgPJWMUkQlYvAGy vTN NrchcVSCFuxsqrQmk                           ,PCX   ,384200010    ,19200916,19080611,        1.98,0000000032
1985-03-28 20:23:05,AAAAAAAAAAAAAEH,PREF_B,INAC,HONWVscwQAdviErMqPvrfKggKKCpOU                                        ,NASDAQ,902699700    ,19150324,19170910,        0.82,0000000042
1985-03-30 00:01:04,AAAAAAAAAAAABFT,COMMON,ACTV,cvoPYzmbCLqKOBvduWTyYHlXTGYdeYSCe                                     ,PCX   ,468081491    ,18570114,19691117,        1.31,RpEFmTSQLXsSTZRBOAJrhbGaiKtTejnrwRvygNqOXNKzS               
1985-03-30 14:36:05,AAAAAAAAAAAABFP,PREF_A,ACTV,pHeCPJTFSGNvBYnbpkniVkTxAxVlksDnzaRLsPN ldxkSDP                       ,AMEX  ,311449701    ,19280201,19390529,        0.95,0000000281
1985-03-30 22:02:01,AAAAAAAAAAAAAHB,COMMON,ACTV,p iqOGYvFRYHGsGjksIyNVaREH zOHBcCuNQMUueMQSa                          ,AMEX  ,514745971    ,19500801,18641217,        2.77,0000000074
1985-03-31 06:55:03,AAAAAAAAAAAABFS,PREF_B,ACTV,SQMJPbaJE TbKUPTphIzpQgjPwLTsTtfncDlC                                 ,NASDAQ,536984562    ,19740807,18830615,        0.10,jACSOfFCZDlTWAuiNvQDIYVLDEoMIcvaTOJXSSlTwvMKnoBhDrctarVBTh  
1985-03-31 07:53:01,AAAAAAAAAAAABFO,COMMON,ACTV,apxTvgTHxlLAcFgiwzFgGiGQQRNGRsbfChKCiJBd                              ,AMEX  ,409384548    ,19320424,19720418,        2.50,TGfFOOldnTHLjuAaQqJBgbibktVyiLStkrLCynHAZNCp                
1985-03-31 18:09:03,AAAAAAAAAAAABFV,COMMON,ACTV,OUYVVauIjbQELHLSPAQTuWbAEfODkpiRiANGVjOIvBkCTJMw                      ,NASDAQ,300454871    ,19410128,18650918,        1.97,OCCqgHNKVmnHCpUWqcpvGPKChBNBKCjbMjChCqPYLlDYAX              
1985-03-31 21:47:00,AAAAAAAAAAAABFR,PREF_B,ACTV,FVrNXafrMnvGWlUMhvhPxKnqOQxVfrrT                                      ,NASDAQ,995525244    ,19690318,19290217,        2.56,EPHKRuDanPcFNDLwHqQZwFQsotdnvyg                             
