pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1992-04-01 08:28:02,1992,2,19920401,19920401,    3604830120.51,     187560790.87,        0.24,        0.22,        0.05,     385637381.90,  183653695777.54,    3886224046.14,    766075500,    838617964,QJGipNTGNmGNgqosEPXLiJIlrxPpar                              
1992-04-01 10:09:04,1992,2,19920401,19920401,    8468275487.47,    5288581569.43,        7.90,        7.61,        0.62,     612466107.44,  229072007195.46,    1012767098.02,    669748522,    695121576,0000000502
1992-04-01 17:34:05,1992,2,19920401,19920401,     544986296.25,     332199479.25,        0.70,        0.67,        0.61,     478931302.27,   82186072663.62,     335813787.65,    473861611,    496635103,0000000519
1992-04-01 21:19:03,1992,2,19920401,19920401,    7594338641.67,    3934091227.93,        5.36,        4.71,        0.52,     141956317.18,  888764351894.77,    4484297224.54,    734611557,    836094307,0000000435
1992-04-01 22:56:01,1992,2,19920401,19920401,    8245437180.21,    3984322928.91,       20.08,       16.78,        0.48,     883238890.41,  691336912200.14,    9434762355.05,    198380024,    237462975,0000000024
1992-04-02 04:54:01,1992,2,19920401,19920402,    3714564829.83,     324966136.97,        0.55,        0.52,        0.09,     856812588.78,   46035040272.07,    2302948161.03,    592096336,    621314096,aUukjFwShAQTgyziXgUcOpJIiPCdVBRBKVAvktHJVuhFlMIUvWjOs       
1992-04-02 10:17:00,1992,2,19920401,19920402,    8775585156.23,    5126563123.94,       10.44,       10.31,        0.58,     312222358.55,  432547863531.37,    7344956950.37,    491120749,    497053441,YUWtBaXTbSCZJSUdRrjrPndChMPGtJwEIWyPrXM                     
1992-04-02 16:00:03,1992,2,19920401,19920402,    2080030570.43,     475097766.53,        1.05,        0.94,        0.23,     476457492.06,  378673329086.16,    6449416080.79,    452143825,    506481388,0000000436
1992-04-03 00:06:04,1992,2,19920401,19920403,    3366120098.74,    1666872806.29,        1.85,        1.71,        0.50,     849257216.06,  713678489784.76,     661526516.39,    899749560,    974341738,0000000301
1992-04-03 00:16:03,1992,2,19920401,19920403,    2010886977.57,     808003455.84,        1.06,        0.90,        0.40,     122998619.83,  764666341382.59,    7890815522.55,    761855124,    900304792,zSzyZVwpMSypTaf                                             
1992-04-03 01:40:03,1992,2,19920401,19920403,    6452939445.61,    1055711442.45,        1.56,        1.55,        0.16,     822213244.29,  239598887605.30,    1033597014.52,    676134850,    680161758,iLRgsRKORjPEuGBYgmdeGGaIPIxIKBVoZOoLfVbbtoy                 
1992-04-03 04:24:03,1992,2,19920401,19920403,    5815037804.60,    3817991544.54,       25.03,       22.28,        0.66,     461807280.84,  954156960972.81,    5385655272.31,    152523015,    171327836,0000000249
1992-04-03 11:45:03,1992,2,19920401,19920403,    2122989414.55,     651793697.70,       24.16,       23.38,        0.31,     110500660.38,  448342766038.70,    3515448029.43,     26980754,     27881470,0000000386
1992-04-03 17:03:03,1992,2,19920401,19920403,    6793806218.22,    3719815099.65,        5.63,        5.28,        0.55,     180516019.64,  233320348847.04,    8463311369.34,    660242013,    704550472,0000000404
1992-04-04 00:15:05,1992,2,19920401,19920404,    1470021017.37,     844505505.29,        0.97,        0.84,        0.57,     162085375.05,  670755306214.35,    4672347640.88,    871401361,   1009106570,SFWYyFVjRXVbbJImeTwoVSiiVrmrQAMWErRpIjAkTLkjLFqQAEauVBZSF   
