pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1978-12-24 07:45:04,AAAAAAAAAAAAAAS,PREF_A,INAC,TrHEldPATEJNSN AJMDEKXBiwMtQf EKWaNpahbVkdSSPdoOloroCmJQa             ,PCX   ,250773393    ,19770909,18890303,        0.38,0000000073
1978-12-24 20:42:00,AAAAAAAAAAAAAWW,COMMON,ACTV,YQYEQUTaxlDzqKybBHiSJAkgrOYqbKQ                                       ,AMEX  ,207269107    ,19010410,19620108,        1.55,0000000198
1978-12-25 08:02:00,AAAAAAAAAAAAAWX,COMMON,ACTV,VOSuijmDqrTYOhWDozIBEM                                                ,NYSE  ,812462812    ,18680216,19120726,        2.16,0000000207
1978-12-25 11:16:04,AAAAAAAAAAAAAWY,COMMON,ACTV,vLNMhEUUphDFHKVkePvDuowTqMxBlAMFkBPGRRTTLKJaEdGRFATV                  ,NASDAQ,846550816    ,18840125,19400319,        2.46,BUJliDksNtDYNWtXQNvxDqRcgLvBFezlasHGMAKJNGW                 
1978-12-27 04:03:00,AAAAAAAAAAAAAWZ,PREF_B,ACTV,XVUgkXIHYVNrfAoTD uVYLDHoUtgOr                                        ,AMEX  ,938540116    ,18570408,18521202,        1.87,0000000274
1978-12-28 04:59:01,AAAAAAAAAAAAAXA,COMMON,ACTV,Jc aDpXDOaLINEF                                                       ,AMEX  ,696974339    ,19670320,18831127,        2.98,0000000164
1978-12-29 08:52:05,AAAAAAAAAAAAAXB,PREF_A,ACTV,dtSnUErJq oMoamdgbpqXejUGaIchelNaxmUHUBQJQxofKdekVLMTUJNRPpFYTjXjoDM  ,NASDAQ,142854523    ,18900906,19260726,        1.99,DCHxoKcJGofOARectG                                          
1978-12-29 21:42:00,AAAAAAAAAAAAAXC,COMMON,ACTV,UiTPgWKebrPyTuIkKYgONDFkMNvLBDKFCjqGDoFihvaWUxwBAhn                   ,AMEX  ,579206078    ,18751020,19740206,        0.46,0000000263
1978-12-30 22:58:03,AAAAAAAAAAAAAXD,PREF_B,ACTV, HpQuYiSLdGUQUnpAGSMVrPlvyKUCcgSDfXmyfEDvahS                          ,NYSE  ,630597504    ,19490901,19080921,        2.86,aUukjFwShAQTgyziXgUcOpJIiPCdVBRBKVAvktHJVuhFlMIUvWjOs       
1978-12-31 10:53:03,AAAAAAAAAAAAAXE,COMMON,ACTV,IaAIXCFgkOFBkF                                                        ,NYSE  ,56238908     ,19320507,19311008,        0.08,JuHDDpOBOrGTvGNBSbgrTGHFwDYMlhVhVIzTSLSTdZkxdbxEOOA         
1978-12-31 23:59:05,AAAAAAAAAAAAAOS,COMMON,ACTV,UfNEwjNAmPIRUPrsPZV dfDEUIkcNsSTiVXUkFrrOhnGECfhwZqH                  ,NYSE  ,597756402    ,19550606,19620603,        0.16,0000000261
