pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1973-04-01 07:24:01,1973,2,19730401,19730401,    3297856661.18,     954946708.04,        1.96,        1.91,        0.29,     840383702.11,  836696461114.62,     270154085.98,    488148222,    500408652,BzijSDvPCIJvDDDXrPdu                                        
1973-04-01 11:08:02,1973,2,19730401,19730401,    5637511975.04,     922885662.60,        0.98,        0.93,        0.16,     726572819.41,   69618052244.34,    8776023363.56,    941790382,    997128522,0000000133
1973-04-02 05:20:03,1973,2,19730401,19730402,    8279771529.50,    5474349027.27,        7.51,        6.76,        0.66,     230447381.08,  333152731578.22,    8207433307.11,    728717074,    809684829,0000000198
1973-04-02 05:32:03,1973,2,19730401,19730402,    3766708091.73,     421659867.08,        2.59,        2.32,        0.11,     659889466.98,  957936697827.08,    9911248913.62,    162828775,    182035930,0000000054
1973-04-02 20:39:02,1973,2,19730401,19730402,     682716418.48,      91773183.08,        0.26,        0.23,        0.13,     149479581.52,  354244483374.66,    5682045233.25,    356175984,    404418144,0000000192
1973-04-03 12:35:01,1973,2,19730401,19730403,    1426130973.72,     939185251.79,        1.07,        0.93,        0.66,     176776120.40,  468201821486.40,    7207475542.49,    877086267,   1006771739,0000000090
1973-04-04 08:58:05,1973,2,19730401,19730404,    5627544080.34,    1082406197.34,        1.88,        1.87,        0.19,     990979041.01,  966973004263.25,    7816748864.66,    575650317,    579364221,KwjfmirRqfjJKRClFNxFXRUpUKSpCNxNadkYKRajlaHBFBFgLPbynOng    
1973-04-04 19:40:04,1973,2,19730401,19730404,    7622457309.79,      97534070.07,        0.21,        0.18,        0.01,     633399909.77,   66617461665.43,    2008343055.28,    473994160,    542042353,zRfEuBrvHrKyGDfpiRBTeUqPsQSTsDxPdxPXYXbVgMCGJcRviIrmxpTiV   
1973-04-05 02:46:04,1973,2,19730401,19730405,    7995574421.03,    2281051589.10,        8.29,        7.23,        0.29,     367920284.51,  707001186087.52,    6744921874.97,    275044911,    315679008,XXXKMFlBflOSPDNMOGcQiBEOcgTqRSnETOfsmwVPBWvsaIdZezM         
1973-04-05 14:34:04,1973,2,19730401,19730405,    7798985312.36,    1029124359.71,        3.31,        3.02,        0.13,     903825056.06,  247369221396.57,    4821777304.29,    311022118,    340724166,TzOOKJSXlzetRDAZNOaBGRiAoYkrPjDLzvR                         
1973-04-06 08:44:00,1973,2,19730401,19730406,    8285563736.41,     749850069.77,        2.23,        2.09,        0.09,     562135064.64,  152304357710.16,    5316870747.31,    336870889,    358918912,0000000087
1973-04-06 11:23:00,1973,2,19730401,19730406,    8493997856.97,    3058981487.09,       11.67,       10.60,        0.36,     536730392.74,  829157070058.38,    7923685482.37,    262050169,    288516796,tvSFcCQtEywTlgDTDcLJCLU                                     
1973-04-06 19:33:01,1973,2,19730401,19730406,    7625484003.14,    2315964032.03,        3.69,        3.35,        0.30,      28626429.01,  663926590035.02,    4284622536.55,    628220968,    691108171,qJMDMRCAwOizZWrxnUJxXKHDuyQQFXbjdYHCHjuA                    
1973-04-07 13:10:03,1973,2,19730401,19730407,    4706764338.64,    1686162230.10,        2.67,        2.57,        0.36,     527307430.54,  982992410177.78,    3743031068.22,    631627931,    655547690,0000000095
1973-04-08 05:13:03,1973,2,19730401,19730408,    8133194456.80,    3976004387.01,        7.43,        6.28,        0.49,     338455674.72,  456982882141.39,     261625849.94,    535453351,    633229321,0000000041
1973-04-08 15:22:05,1973,2,19730401,19730408,    9269493175.95,     625374711.92,        0.76,        0.73,        0.07,     209011420.75,  290024433823.13,    4324230644.49,    825240429,    851073140,0000000163
1973-04-09 03:54:03,1973,2,19730401,19730409,    4264378026.10,    2130018259.04,        2.31,        2.16,        0.50,     807249644.12,  116588574521.08,    9743067153.48,    921097464,    984401776,0000000073
1973-04-09 22:10:03,1973,2,19730401,19730409,    2877524102.57,     524002611.35,        1.21,        1.01,        0.18,     779540551.91,  533722401026.86,    9937648478.00,    433957162,    518915216,YtvHEQBjudJlIIctWcFxmnzyLLXwZIjQbTYYSJjShQPPW               
1973-04-10 13:42:00,1973,2,19730401,19730410,     693799491.83,     103638348.53,        0.31,        0.31,        0.15,     182365345.13,  468275975961.07,    7552690940.71,    334223310,    339570274,qKRGeBmCgmRgpBiQpEFEbdIWFBjPxEfNXDuazKBKUXCkjdvYg           
1973-04-11 06:56:05,1973,2,19730401,19730411,    2386681874.48,     553621838.35,        4.48,        4.31,        0.23,     993032121.88,  111785582548.56,     225309904.26,    123646054,    128399371,LHLtYYBVQKIMsKuLPRKpMFxNQ                                   
1973-04-11 23:41:00,1973,2,19730401,19730411,    5601452583.45,    3794849682.74,       37.40,       32.23,        0.68,     802562989.59,  381016882295.45,    9579414533.21,    101467854,    117746225,YCmHMrlCgmfVKmzzPrAlepDA                                    
1973-04-12 13:16:01,1973,2,19730401,19730412,    8287673419.87,    2193644521.33,        4.17,        3.55,        0.26,     684940722.67,  305714612561.08,     157681928.69,    526233632,    617533827,0000000078
1973-04-12 19:52:00,1973,2,19730401,19730412,    7265646725.42,     379767380.15,        0.42,        0.39,        0.05,     387707257.60,  836316413689.83,    6551678700.41,    903467457,    974918267,PqHHQPtFmLMYtaQZeCPyWOpeDGcHWjGJJWGnpUVWYUbRjsNExvioDRDUsgU 
1973-04-13 06:49:01,1973,2,19730401,19730413,    6897354282.35,    1325752207.08,        1.35,        1.14,        0.19,     213518318.67,  615241706315.62,    2540745770.90,    981246651,   1162921053,nUSbwozHKnjEMwDGEwifsBDVkWMEUCXcZRAlqaRyXugMDSPCvILEtSe     
1973-04-13 19:15:05,1973,2,19730401,19730413,    5706601930.46,    3969546960.24,        4.12,        3.57,        0.70,     779455486.05,  776883601792.37,    9228054725.60,    963005407,   1112648603,0000000178
1973-04-13 21:53:03,1973,2,19730401,19730413,    4409586671.39,    1517549239.99,        2.83,        2.56,        0.34,     721461548.58,  236937720635.43,    8409091109.00,    536969746,    593260924,0000000111
1973-04-14 18:04:03,1973,2,19730401,19730414,    7601622911.26,     184291688.13,        0.35,        0.29,        0.02,     432099000.47,  180695486823.68,    6208818569.45,    530286254,    631000317,YNouztDEEgVJnWzrV                                           
1973-04-14 23:04:04,1973,2,19730401,19730414,     314760703.94,     122658941.26,        0.69,        0.58,        0.39,     489922838.01,  802182936040.39,    5926367053.55,    177620164,    211849671,GQgODZYcTEajaEMYDrWGoMdiJOENBaMGcnwYwuNTRPoOXXVjWD          
1973-04-15 06:15:04,1973,2,19730401,19730415,    9529072538.07,    4874399898.75,       12.14,       11.56,        0.51,     235216277.44,  372253112539.48,    1949992903.20,    401442143,    421766830,DuTVHvJAVGeGEBbTItjQmOvzOSSNUEEtPexAdWUJvXQEQUqUOOZJkcWhFB  
1973-04-15 11:04:01,1973,2,19730401,19730415,    2511168641.34,     604744873.93,       11.10,       10.61,        0.24,     632374572.62,  250922850094.23,    7934618787.95,     54498985,     57018591,VKglnFBQTmHKbkhURWViVkJPWJMHHYGIvBBIOlSNDmPLWjCc            
1973-04-16 04:24:00,1973,2,19730401,19730416,     922006413.89,     433394219.63,        0.58,        0.56,        0.47,      27343504.14,  366500004334.80,    8752710086.37,    752816005,    774488209,0000000094
1973-04-16 17:46:04,1973,2,19730401,19730416,    2029695844.79,     329674775.84,        0.35,        0.31,        0.16,     277744507.24,  397810357038.95,    6961678930.78,    931453772,   1049653449,SAFZEJLLiMLuOrGrCmR                                         
1973-04-17 10:38:04,1973,2,19730401,19730417,    7754052940.71,    1139795270.79,        3.85,        3.29,        0.15,     942788163.73,  758577709880.87,    9662376220.62,    296344211,    346725098,cbOBYMxWQHmHPdBYbLJCDSnTUlNTvGmLYmpMW                       
1973-04-17 17:58:02,1973,2,19730401,19730417,    3981258238.05,     763701809.03,        1.09,        1.02,        0.19,     458595189.83,  396159353025.41,    6461925713.01,    698772930,    745409326,0000000006
1973-04-18 14:06:04,1973,2,19730401,19730418,    3859045105.09,     332464365.80,        3.73,        3.40,        0.09,     872373876.75,  663622924956.08,     674976828.68,     89165598,     97895596,LfVjSbTbrJNKISiNWoWHWpjzkqpJJNDyTwMZLmCuRedPcuPMRxdNfODXW   
1973-04-18 23:33:05,1973,2,19730401,19730418,    2601114327.29,    1435843119.63,        2.04,        1.94,        0.55,     695167448.88,  946123610669.07,    4487254742.61,    702861533,    739932425,0000000058
1973-04-19 10:19:05,1973,2,19730401,19730419,    5029113989.81,    2004909668.75,        2.28,        2.19,        0.40,     552037459.06,  872876661393.56,    6996669719.79,    878871228,    915715266,0000000015
1973-04-20 06:48:05,1973,2,19730401,19730420,    8930195534.53,    5454637153.60,       13.90,       12.50,        0.61,      34241232.26,   82008898833.60,     736748035.54,    392406888,    436196761,0000000145
1973-04-20 18:00:02,1973,2,19730401,19730420,    1574832284.69,     776852043.44,      252.46,      237.46,        0.49,     149875902.24,  114301405778.11,    8962703578.24,      3077154,      3271441,xBfwEYOdOFAcXvJFTRoxqeNagtacjnEftDQZvqDIe                   
