pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1985-06-28 19:35:03,AAAAAAAAAAAABGA,COMMON,ACTV,tRcTGibnFEdYYLRBWpuEcWNbhdZusIrbjoXOCFNlHdIhRUzliqZMNtIWN             ,NYSE  ,257759793    ,19831130,18950103,        2.74,0000000077
1985-06-28 22:22:03,AAAAAAAAAAAABGC,COMMON,ACTV,dmOiPqFmbANGSBejrZsqQIvKvVRGeEEhJoyaSNKMrkQtgKbAwAFrRntNthZYWg        ,PCX   ,303842487    ,18640401,19500424,        0.54,0000000048
1985-06-29 02:26:01,AAAAAAAAAAAABGE,COMMON,ACTV,SjWbOUZSLiYvIJgFEHrjIIMoHbYes EBfoneeArRyMIDsDsiTNELQNaFix            ,AMEX  ,429892007    ,19260904,18880703,        0.05,0000000060
1985-06-29 02:35:04,AAAAAAAAAAAAASO,COMMON,INAC,OKmMhEdBYf                                                            ,NYSE  ,553301105    ,19690524,19810802,        1.26,0000000196
1985-06-29 10:08:05,AAAAAAAAAAAABFX,COMMON,ACTV,JLxDiPSVwrMNCrflPdwoA                                                 ,PCX   ,855568717    ,18770907,18581111,        2.94,0000000004
1985-06-29 10:55:01,AAAAAAAAAAAABFZ,COMMON,ACTV,lYVcuCWQjsfaqoS                                                       ,NASDAQ,358060804    ,18650908,19280312,        1.48,0000000280
1985-06-29 16:05:03,AAAAAAAAAAAABGB,COMMON,ACTV,SnlUPyPnoRohMOxYAUSXltslxJkniOJW                                      ,AMEX  ,982172274    ,18660717,19781206,        1.33,0000000016
1985-06-30 15:06:04,AAAAAAAAAAAABGD,COMMON,ACTV,SOrzOOGI ibaglVeSMsFmYRPVEJErQxnoNKEUFIQBdQEpDADGorBhHPNzJxNKO        ,AMEX  ,701568370    ,19300726,19741105,        1.15,0000000270
1985-06-30 19:09:05,AAAAAAAAAAAAADQ,COMMON,ACTV,SNvALBVOfHZzMFjGBBfbFQVpDKajaphZZbUPFQpeA                             ,NASDAQ,656649669    ,19331114,18900114,        2.26,GXPlSMRxrwRWSQGoFU                                          
1985-06-30 23:50:01,AAAAAAAAAAAABFW,COMMON,ACTV,y faLNvzTCxKWUssFkmbsTQtgWPusIieloJpNs                                ,NASDAQ,901382127    ,18930129,18930504,        0.90,0000000216
1985-06-30 23:59:05,AAAAAAAAAAAABFY,COMMON,ACTV,NUYeHMBkBvjrSapHcpW                                                   ,NYSE  ,815340882    ,19740114,18600122,        2.42,0000000116
