pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
1993-01-01 03:28:02,1993,1,19930101,19930101,    1469376828.75,     309084021.63,        0.44,        0.40,        0.21,     404625451.29,   56078743106.31,    2823210603.13,    699617139,    772668879,0000000270
1993-01-01 10:48:01,1993,1,19930101,19930101,    7122354022.34,    3138837099.71,        5.16,        4.62,        0.44,      48513480.26,  931688188531.32,    3463127924.86,    608088145,    679230318,0000000399
1993-01-01 14:19:05,1993,1,19930101,19930101,    7746030789.57,    2044057124.87,        2.45,        2.39,        0.26,     487840362.81,  928950009280.72,     365425838.92,    834362485,    856283055,TzOOKJSXlzetRDAZNOaBGRiAoYkrPjDLzvR                         
1993-01-01 19:26:03,1993,1,19930101,19930101,    5779891457.97,     372398626.69,        1.33,        1.22,        0.06,     712438183.13,  476357881180.11,     721950212.96,    279377672,    304429031,0000000256
1993-01-02 01:54:05,1993,1,19930101,19930102,    5498575556.29,    1167767758.99,        3.75,        3.14,        0.21,     661367274.44,  298379992594.90,    7641228245.01,    311372583,    372357935,QQEJQsNErEWUBihAqN                                          
1993-01-02 02:53:00,1993,1,19930101,19930102,    5871532758.97,    3594930079.37,        4.25,        4.04,        0.61,     227495400.43,  240526742707.25,    7353922768.76,    846710415,    889996828,0000000468
1993-01-02 03:26:00,1993,1,19930101,19930102,    5649988304.64,     723832168.62,        3.04,        2.61,        0.13,     668125345.28,  308432730926.92,    7712292771.40,    237858417,    277562114,kHtGiuFfPHTrsLQCQMHgHEIaeKArhp                              
1993-01-02 08:25:05,1993,1,19930101,19930102,    4228168946.16,    2367435657.55,        6.41,        5.81,        0.56,     259344643.79,  150494421770.90,    3460397901.47,    369597874,    407488513,jBTaFZxKSGcJVXEOAtnApSlFPFPZEVuxaj                          
1993-01-02 12:09:03,1993,1,19930101,19930102,     114361358.27,      25263017.53,        0.18,        0.16,        0.22,     554024255.18,  626712769910.04,    6620024360.40,    143566356,    157506629,LDWnqFgGDdOMUOFRoyrouVnhSdSjzWiBTBNHXSbzUHWRtN              
1993-01-02 16:50:01,1993,1,19930101,19930102,    4797133387.25,      51057047.81,        0.09,        0.08,        0.01,     835688919.31,   16620830376.30,    1595017187.37,    549326740,    616463387,0000000033
1993-01-02 21:47:05,1993,1,19930101,19930102,     396001376.35,     248467557.33,        2.57,        2.50,        0.63,     935298340.46,  646566472602.52,    1680050568.56,     96814675,     99545234,PPpRIPNDehUKmWWSVCVQZevFOFgaKKDbdIZTaHAWUfogoHb             
1993-01-03 02:02:05,1993,1,19930101,19930103,    2156747805.30,     443781372.79,        1.32,        1.24,        0.21,      26358321.39,  472848527469.72,    4320601982.79,    335648172,    358908481,zPZDFCVuwVXZJGMJAsRfXJ                                      
1993-01-03 08:15:03,1993,1,19930101,19930103,    4914161179.98,     161171028.69,        0.29,        0.26,        0.03,     324249189.01,  541566532227.97,    1761181937.77,    558880714,    620527281,0000000082
1993-01-03 12:09:01,1993,1,19930101,19930103,    2512333576.26,    1494286776.05,       37.78,       34.04,        0.59,     485339998.22,  652127618492.45,    7537031810.05,     39553210,     43896193,PTNTHCLWsriUMNBFhDQDGtmBPPNiLOSaNy                          
1993-01-03 13:12:03,1993,1,19930101,19930103,    1807352087.85,     792097785.76,        1.80,        1.69,        0.44,     727377058.75,  199036286012.34,    5116598595.49,    440508841,    469826134,0000000339
1993-01-03 18:50:02,1993,1,19930101,19930103,    4398109483.05,    2492829031.03,        4.27,        3.85,        0.57,     662290049.84,  772207736186.29,    2065330481.19,    583637543,    647010138,0000000535
1993-01-03 19:05:04,1993,1,19930101,19930103,    2726105721.35,       4524517.71,        0.01,        0.01,        0.00,     620930576.18,  168179860021.45,    6548278972.68,    663106793,    722880521,PleiLoVZROAwlvG                                             
1993-01-03 23:53:03,1993,1,19930101,19930103,     886601801.32,     536513789.94,        1.78,        1.60,        0.61,     957095004.57,  924434421475.94,    2643668367.24,    302235462,    335213785,LfVjSbTbrJNKISiNWoWHWpjzkqpJJNDyTwMZLmCuRedPcuPMRxdNfODXW   
1993-01-04 07:47:05,1993,1,19930101,19930104,    2771520484.70,     898848370.90,        0.95,        0.80,        0.32,     606150906.56,  446798456854.75,     700748234.58,    944973255,   1117295045,SqCUkYbSlmUBVEeHQcYWlEhwLjOKBYzdJQXvcxaOioFLRqACxzvRPPNtjbD 
1993-01-04 10:08:03,1993,1,19930101,19930104,    1329828263.03,     681033775.10,        1.61,        1.43,        0.51,      21504661.36,  179127536793.94,    2504629947.02,    422855018,    475324984,0000000324
1993-01-04 15:27:00,1993,1,19930101,19930104,    8948598511.92,    2048172613.55,        5.02,        4.69,        0.23,     954992877.44,  486117581515.96,    1990228053.38,    408090421,    436456345,0000000241
1993-01-04 16:37:03,1993,1,19930101,19930104,    5916054700.92,    3676607426.53,        4.00,        3.73,        0.62,     254584051.62,  318520417497.69,    6980451712.50,    918912219,    986044793,mqQCOozeEqLNZRIVvzkMzMXNakRApPHZgiZkjTsfYcs                 
1993-01-04 20:23:04,1993,1,19930101,19930104,    1992211591.72,     948897798.86,        1.59,        1.55,        0.48,     918320967.97,  133488903999.53,    5132148276.09,    597251529,    612243670,gvzOOFIxvAZVNbSQBOYoeUsTAJUkTzOmWVjxTWFlFCvSWVOCNBecHvb     
1993-01-05 04:00:05,1993,1,19930101,19930105,    1776256026.68,     892598644.64,        5.15,        5.03,        0.50,     921297063.09,  907469772318.71,    1099203798.03,    173153171,    177359143,0000000015
1993-01-05 09:21:04,1993,1,19930101,19930105,     194422377.49,      14444438.51,        0.08,        0.08,        0.07,     184676271.14,  765833232491.02,    7160475597.12,    176490950,    186511341,0000000573
