pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
2005-10-01 01:33:04,2005,4,20051001,20051001,    1605034891.18,     145712326.59,        0.54,        0.51,        0.09,     349643698.71,  691532130037.61,    4534905093.79,    270489461,    284661307,XzIzgeXASFZRyIGdTPxBZrt                                     
2005-10-01 06:54:02,2005,4,20051001,20051001,    3248510195.73,      80204374.50,        0.12,        0.12,        0.02,     130234590.70,  805702221125.66,     379238620.88,    647132043,    668844515,0000000264
2005-10-01 10:23:02,2005,4,20051001,20051001,     328843109.21,       2593381.72,        0.01,        0.01,        0.01,     752183109.31,  314535128797.57,    3846918588.15,    289219305,    308077231,0000000698
2005-10-01 13:53:03,2005,4,20051001,20051001,    5565362922.66,      92450761.94,        0.38,        0.38,        0.02,     126062024.68,  321015800083.75,    7005189830.80,    242252279,    245497444,0000000504
2005-10-01 13:56:01,2005,4,20051001,20051001,    7487076181.40,    1268732215.72,        6.49,        6.12,        0.17,     186245452.58,  132231678928.62,    4822095281.64,    195626364,    207161264,0000000726
2005-10-01 15:07:03,2005,4,20051001,20051001,    4517319106.98,    1853382132.02,        8.34,        7.81,        0.41,     695364321.04,  452595431748.23,    3105968285.80,    222136679,    237379795,BdBeFzlIGNbTGFMGeisQvHpnoNTnwtoIR                           
2005-10-01 18:31:04,2005,4,20051001,20051001,    1411631031.79,     589299874.24,        3.61,        3.55,        0.42,     545172816.24,  641157512736.45,    6589934711.32,    163173484,    165927632,EPHKRuDanPcFNDLwHqQZwFQsotdnvyg                             
2005-10-01 20:39:01,2005,4,20051001,20051001,    3862698321.67,    1317203954.98,        1.34,        1.31,        0.34,     511783059.64,   73618133894.42,    4573225147.79,    983860112,   1009055309,0000000326
2005-10-01 23:50:03,2005,4,20051001,20051001,     692933689.81,     219818163.84,        0.43,        0.38,        0.32,     366317528.47,  500743153784.83,    3679492434.05,    512150643,    571206144,0000000022
2005-10-02 05:08:02,2005,4,20051001,20051002,    9959420970.88,     805799207.83,        1.19,        1.19,        0.08,     742298972.37,  377140104635.76,    3405868086.49,    677731765,    677836944,0000000448
2005-10-02 06:01:01,2005,4,20051001,20051002,    6291105597.94,    1881699480.65,       11.80,       10.29,        0.30,     571932783.87,  853849576427.55,     920720694.56,    159499497,    182785909,pVnwmhqIyAZNtzhKwAZLAHOZNxyw                                
2005-10-02 11:07:03,2005,4,20051001,20051002,    8921731624.48,    4811594061.61,        5.56,        4.96,        0.54,     395888924.36,  306971768084.94,    1686842260.43,    865353678,    970369051,LDQgBKVkfpXzLHmFsqGAcFQQchTBTWMK                            
2005-10-02 12:48:04,2005,4,20051001,20051002,    5881157673.09,    3914205086.67,        4.40,        4.34,        0.67,     674316920.57,  774565298293.27,    6432435781.73,    889808494,    901273896,0000000712
2005-10-02 17:07:01,2005,4,20051001,20051002,    9227362642.68,    4063077156.21,       18.54,       16.09,        0.44,     869051574.46,  222225327937.06,    1349712469.82,    219134655,    252528706,QcySppMNkOpwGexLPsmWJLkKHED                                 
