pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1987-12-29 06:32:05,AAAAAAAAAAAABJL,PREF_C,ACTV,XTauaSPSoKEdWdrXmBldfwiVIFjlAETSvLqvfPQBU                             ,NYSE  ,969661423    ,19540630,18920823,        1.16,0000000376
1987-12-29 11:30:03,AAAAAAAAAAAABJK,PREF_C,ACTV,cAunCJnAZxMUBLZDrVjFDFEfMEgTmvlx                                      ,NYSE  ,731921511    ,18501005,19660403,        1.72,0000000422
1987-12-29 19:45:05,AAAAAAAAAAAABJJ,COMMON,ACTV,QzbBvzUBzdWLcwQSKbMMLHgvIvXAHaWAMWmZXbsmStqCAeiromnJQ                 ,NYSE  ,210703139    ,19641022,18860424,        2.88,KPFAOhPCFCVJPlwIEtNRzoWuB                                   
1987-12-30 04:37:03,AAAAAAAAAAAABJI,COMMON,ACTV,exawdNuHCKuZJQIxHIumKpWSMJUUCQldyZUIjRyHu                             ,AMEX  ,725235726    ,18750212,19860301,        1.42,0000000438
1987-12-30 12:51:00,AAAAAAAAAAAAABR,COMMON,INAC,bGUIcXh ASpzItAOZXuPDi t                                              ,AMEX  ,758047030    ,18641110,18520922,        0.49,JOlePeOMqNiWFtIikbYCtGoucRYkTNggTpiDSTEocDbaMdhzl           
1987-12-30 21:58:04,AAAAAAAAAAAABDZ,COMMON,ACTV,WVbEJtmaKAjNqeOiRLVKC                                                 ,NYSE  ,864253004    ,19241010,19091231,        2.27,noSTRZdjEkTgSAnXDVFsGLbzzEAfBSiINBJIKbVCMtnPWmXUHjhCGDSwOyZ 
1987-12-31 08:57:03,AAAAAAAAAAAABJQ,COMMON,ACTV,GIVXaMuUAQxsGYPyEsaJLzvMkJxlCGPwLXBSGiufQKHUXEhNBPQGwWHjRaK           ,AMEX  ,804225157    ,19570730,19060123,        1.41,yzVtIWYoRQKKPNbDwXqdBMdFXWIZfiTteG                          
1987-12-31 13:51:00,AAAAAAAAAAAABJP,COMMON,ACTV,xmHPuQxfdo ErAkeiQlqwMajVeXbNUMH                                      ,NYSE  ,987724897    ,19210903,18800624,        0.93,UXdbFfGONxFQaJWKidnPyrFyxiJWxQqdiZGTDCBBLWJOaRrnziABDP      
1987-12-31 18:13:03,AAAAAAAAAAAABJO,COMMON,ACTV,iESpBIrJJJqFlHJgCJee BnZRDtkOANdOTjsnmDiuAuUCNCmPtVSH                 ,NYSE  ,613407439    ,19571014,19421018,        0.62,VypTRNPibuJtFroLXOLVGEAJ                                    
1987-12-31 18:56:02,AAAAAAAAAAAABJN,PREF_B,ACTV,vjXymgUauSAUYAITDAuPHkZmONN oMeFEDfpvqwUUEISPlEWAZUHJqAHAK            ,NYSE  ,982975111    ,19380122,19500728,        0.11,YhXLpLlUxNqudIbhviMnZGJKHOHYY                               
1987-12-31 20:41:05,AAAAAAAAAAAABJM,COMMON,ACTV,HKkUNQvZTcDpAMSqhWpsTnWRCsiVTSEGAgTRGERqZKG                           ,NASDAQ,344629389    ,19120329,18531213,        0.23,0000000071
