pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1996-03-29 14:00:05,AAAAAAAAAAAABUT,COMMON,ACTV,fQPa avjwzUwsDhVdwJmfodmckgfNtdWUcxNnsvRyGCSsQhWJXfLpX                ,NASDAQ,730081754    ,19480504,18760526,        0.40,HlQpDmkZOggAglCWGRqFOTNSSGgWMLcHRffCrHPSwEYItP              
1996-03-29 18:03:02,AAAAAAAAAAAABVB,COMMON,ACTV,GXFzUjSdUPJIUEgjNiWpDZMKVETfrYHQEMyx uiszxFIKf                        ,NASDAQ,598852134    ,19150731,19670814,        1.08,STyDQLTBedJYbMVBQdlEpCrORTjPJJOUEQumBNpJBmQg                
1996-03-29 21:12:00,AAAAAAAAAAAABUY,COMMON,ACTV,dCzdPfVHwTEzTCBYwAvGYQ                                                ,NASDAQ,467045457    ,19890405,19111201,        2.36,HEEdQmAOtAKZHpIQIKHhILSOXfXLIJGxIPEV                        
1996-03-30 05:06:03,AAAAAAAAAAAABUV,PREF_B,ACTV,ZKPssGiFwzRxUCyVkKYkCtdJxLtRglHYSYrIDXWRO xhQJmRiTrATKCGbY            ,NASDAQ,141447582    ,19370527,18560123,        0.15,CWBsjPPwyrsQXglDRvqGcngNyhjadPIgeG                          
1996-03-30 12:32:01,AAAAAAAAAAAAAYB,COMMON,INAC,QEyAqLMwuVmGExLf                                                      ,NASDAQ,207256961    ,19831210,18910408,        1.61,GMMVEDTptKeuKPLmwqtGMoENLIQVRRdqUWPfm                       
1996-03-31 03:26:01,AAAAAAAAAAAABVA,COMMON,ACTV,CFIOBMvpWomjKNYdXQyEnCbUPZNiheXqiQEDrDQu GpKOKUDH ajDbK iqCpTTtLGQTS  ,NYSE  ,465287024    ,19630610,19570531,        1.92,0000000356
1996-03-31 05:38:04,AAAAAAAAAAAABUX,PREF_A,ACTV,NISAlpJGOixHOIWqMwnBhSzfYNUNErVRBbWENNvzTMsuDLw                       ,PCX   ,772132771    ,18750306,18590512,        1.13,0000000622
1996-03-31 06:20:05,AAAAAAAAAAAABUU,COMMON,ACTV,USSEMPkzuTQDmmADmXJDjpoZcJ                                            ,AMEX  ,945457086    ,19080108,18551106,        2.26,0000000447
1996-03-31 10:54:01,AAAAAAAAAAAABER,PREF_A,ACTV,EFoMeDFUdXPbn                                                         ,NASDAQ,264402816    ,18650408,19830613,        2.03,0000000300
1996-03-31 23:13:02,AAAAAAAAAAAABUZ,COMMON,ACTV,HwtgXdImOzNIMTmeVEtffMUrWlnVWAqAjturyGpjKTJHQnwbIMSwZ                 ,PCX   ,98899841     ,18610424,19500702,        0.19,0000000494
1996-03-31 23:59:05,AAAAAAAAAAAABUW,PREF_A,ACTV,ixnjPmszPRtdnHnbWwHLVHKBHcCszUKjOGDfUUSLqIIvJE                        ,AMEX  ,768839913    ,19300312,19030213,        2.54,YsBoESOcrkgRnnKvsVIbBnYXxOvr                                
