pts,year,quarter,quarter_start_date,posting_date,revenue,earnings,eps,diluted_eps,margin,inventory,assets,liabilities,sh_out,diluted_sh_out,co_name_or_cik
2015-07-01 03:44:01,2015,3,20150701,20150701,     239620711.81,      53644769.22,        0.07,        0.06,        0.22,     712228825.54,  959542540307.14,    7716350243.14,    805256882,    931221284,LHYFPyNOiVpqGprGPgbCWMQNaqWjseUuRpgDRUOGgJQyBW              
2015-07-01 04:35:01,2015,3,20150701,20150701,    5075572792.02,    2487494693.36,        2.86,        2.74,        0.49,     164627450.26,  799523588827.17,     710092444.57,    870438891,    908201761,0000000399
2015-07-01 07:48:04,2015,3,20150701,20150701,    2237061599.95,     832523779.18,        0.87,        0.75,        0.37,      44620850.21,  685874641329.29,     408508420.76,    959694611,   1104247402,VzmhsTOBUyEAOAPzCuQJbAnyKSOq                                
2015-07-01 10:55:04,2015,3,20150701,20150701,    4315737745.92,     591357532.73,        1.04,        0.90,        0.14,     134556796.30,  424253541214.33,    5707575772.32,    569987326,    654766611,QNmUWeWUSRXPWlMIranLwNaBgpHYzzImImlmB                       
2015-07-01 11:06:00,2015,3,20150701,20150701,    9717093430.41,    4983181485.92,        5.34,        4.78,        0.51,     750062997.21,  849599561223.22,    4832096216.41,    932943919,   1042176809,0000000385
2015-07-01 13:39:02,2015,3,20150701,20150701,    9052841693.10,    3629819427.44,        5.56,        4.79,        0.40,     794505393.23,  882986863822.51,    1232251457.82,    652900170,    758488714,0000000456
2015-07-01 13:41:01,2015,3,20150701,20150701,    2895592598.41,    1911125313.48,        3.62,        3.35,        0.66,     852334542.01,  956864366704.47,    1231596237.13,    527383144,    570163792,ytlQTCvrwgtRlBlUVCRMMhI                                     
2015-07-01 14:43:05,2015,3,20150701,20150701,    1212314773.41,     476838352.67,        0.74,        0.69,        0.39,     989939583.14,  292661869459.64,    5075228100.95,    640190837,    695033837,OxERTwhdlHGLNywLoeDKMFSvjBAQqOZAelNBSEUFBBPkUYZOgMvBWHUIguA 
2015-07-01 17:50:00,2015,3,20150701,20150701,    8642607335.59,    2322697353.61,       15.06,       12.73,        0.27,     618059796.54,  609140634417.36,    7739402677.86,    154216753,    182510568,CdPbWQWCIUkLPFdlZzFBFJGUarVnnFEPIcMiqCxK                    
2015-07-01 19:38:00,2015,3,20150701,20150701,    8107283702.56,    5572598554.11,        8.01,        6.97,        0.69,     974170786.40,  663200467585.99,     696387152.10,    695952431,    800080917,OYcthKvGHreXBspTUPFWqjCPKDgrCjxIvQMLLnBwwjz                 
