pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1990-12-28 14:10:02,AAAAAAAAAAAABNS,PREF_A,ACTV,hOUHvNnL jzAqAvYeDPCWMRKPTVYJmGDAXBYSQCMO                             ,AMEX  ,667452989    ,19011025,18591228,        0.09,0000000265
1990-12-28 21:46:04,AAAAAAAAAAAABNN,COMMON,ACTV,kedQbwhpzMXEExrCIEKsQcIxbAeHLztASOWLkpqqDjgWu sQCl                    ,NASDAQ,596503334    ,19250124,19580216,        1.24,APIemUAnWYRCcEsLL                                           
1990-12-29 01:05:01,AAAAAAAAAAAABNT,COMMON,ACTV,aBPOcJVDbKAovNYYqBUAFZscnRYJnerSTXzrSJnMl Cm                          ,AMEX  ,407897721    ,19050525,18651216,        2.43,cLttkQEjRHyRwOLBHjSOQLFUcVFAZKstpAKFWWPjT                   
1990-12-29 14:12:00,AAAAAAAAAAAABNO,COMMON,ACTV,dJfwytKpTjnxDzOmnAcbprxYEEVGLqHsUqJojadUTNDVEtVhnORNDUBbAQIoHO        ,NYSE  ,375260296    ,18530107,19300215,        0.99,hBElaBVPKkVMSVdeHNMVCNSloGxdlCvheAexXHriIZGCukSEhLWsZ       
1990-12-29 20:28:04,AAAAAAAAAAAABNU,PREF_D,ACTV,CBlnInXZdbgMcUKoDzHYCaIfFGakCYuiLTBP                                  ,PCX   ,959511841    ,19530622,19750816,        1.17,0000000296
1990-12-30 12:59:05,AAAAAAAAAAAABNP,COMMON,ACTV,LWSCLNBLOlGUTIP                                                       ,NYSE  ,968446986    ,18800115,19200724,        2.52,0000000016
1990-12-30 14:46:01,AAAAAAAAAAAABAK,COMMON,ACTV,THZFjVrFDAcSgryIYxVdWddLQbQaC R                                       ,NYSE  ,350752790    ,19140507,19840618,        1.89,0000000218
1990-12-31 04:02:05,AAAAAAAAAAAABNQ,COMMON,ACTV,QYJBCuaTRXFNmzJHBIfDsXZVxNGsRjIeG                                     ,NASDAQ,718486779    ,19401230,19390615,        0.53,0000000240
1990-12-31 13:55:04,AAAAAAAAAAAABJE,COMMON,INAC,DUSNbnRLFVpJLkigyOXykJkIKvptJbxCBFOQ mkPGMTwzXDQLNW                   ,NYSE  ,97612795     ,18830812,18921231,        2.34,nejESMxciuKMLFHMFEUV                                        
1990-12-31 15:27:05,AAAAAAAAAAAABNR,COMMON,ACTV,QxGmCeNQFFLVtOuynLdSrYgfYZnDcNGAqwgMFUVFsMLSrIF GL awABDeXJarqSg      ,PCX   ,890997396    ,19810702,19260812,        2.27,caAINGknvILjXQDZSOIOA                                       
1990-12-31 23:59:05,AAAAAAAAAAAABNM,COMMON,ACTV,H OqzUbPwcLT PHdWIbqzWjibhQwXTyirixktfewPBsDfRijGKNSRLvxJN            ,PCX   ,412825954    ,18800719,18541126,        0.92,0000000269
