pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
1967-09-12 18:02:05,AAAAAAAAAAAAAHI,COMMON,ACTV,SWGoMWJuRGtCc ORXMCkXbPGxUDUgadZNONYeXLNrfXAqGOgQhOCIo                ,AMEX  ,399495775    ,18871002,18800106,        0.69,0000000077
1967-09-14 19:43:02,AAAAAAAAAAAAAHH,COMMON,ACTV,IJqZkvTRUVQTPeoUjTirvapVqbdyMFupWBzrtINcpcRk                          ,NASDAQ,159082733    ,18640826,19090305,        0.34,UXKSWgGTVwuzWNnUV                                           
1967-09-14 22:59:00,AAAAAAAAAAAAAEP,COMMON,INAC,vTUPBpcHRbAxKcgwlTiVfNtjnGDHTfIFEw CM rPAUPIKrylLUdVSLRoLWnmVRxS      ,AMEX  ,224972889    ,18590106,19040921,        1.08,0000000057
1967-09-16 10:42:01,AAAAAAAAAAAAAEX,PREF_A,ACTV,rXXqIXUudvLsJzyySqDmCiOmUIhEkFcmJWUKM zeTFtQCSYObBgjXbFRWMkNtvM       ,PCX   ,295217815    ,19101105,19270715,        2.76,0000000050
1967-09-17 23:28:05,AAAAAAAAAAAAAHP,COMMON,ACTV,ckMqEsCLAYthIIGPFfHKLIRkXFKhCMnj NRNjBWBQtBjeyaK UTIXiRiiZ qAv        ,NASDAQ,480465320    ,18991207,19060314,        2.42,0000000073
1967-09-18 20:08:04,AAAAAAAAAAAAAHO,COMMON,ACTV,iNdOIURI XLJDHMOpBJdlJwTTxYvksxHGKULNxbRb                             ,PCX   ,213828863    ,18730819,19590113,        2.17,jmClCXBcZwINVyetRxHbWYRbsYBIFkuIGtecXWIN                    
1967-09-20 09:41:03,AAAAAAAAAAAAAHN,PREF_A,ACTV,jcgoObuufoeoyLixmIUxtDMswiGj NmWMCKqWMJIbQ                            ,NASDAQ,832007373    ,19581210,19320711,        0.99,0000000014
1967-09-24 03:03:02,AAAAAAAAAAAAAHM,COMMON,ACTV,CTOTVzPsHCK                                                           ,PCX   ,768211392    ,19090522,18720313,        0.61,0000000010
1967-09-26 20:50:03,AAAAAAAAAAAAAHL,PREF_A,ACTV,eDuNDDBObVQJcXSJiVMfkO                                                ,NASDAQ,141200231    ,19550222,18501023,        2.32,0000000081
1967-09-28 03:38:00,AAAAAAAAAAAAAHK,COMMON,ACTV,EG K FufNITSIVLWMoOIzhwzKAOMPeHkCI SWiNpZsSwCOHsOZFgOA                ,NYSE  ,154493527    ,18761122,18750503,        1.60,0000000039
1967-09-29 05:08:01,AAAAAAAAAAAAAHJ,COMMON,ACTV,BGorZcMhPzNRKyXZrR                                                    ,AMEX  ,274244828    ,19291031,19490127,        0.37,xUJWMEEmEMdIWSDGXW                                          
