pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik
2012-09-29 05:52:00,AAAAAAAAAAAACJD,COMMON,INAC,yawHIIYPlVnyNITJxYIcUDBX                                              ,NYSE  ,286092949    ,19140404,18990728,        0.80,0000000349
2012-09-29 13:00:03,AAAAAAAAAAAABIF,PREF_A,ACTV,rEnnLoYhCFyJQTmwr NmCnuqtfZwjIgLpmCXqzqRBsi                           ,NYSE  ,190858316    ,19781226,18890126,        0.83,0000000205
2012-09-29 17:32:04,AAAAAAAAAAAACRX,COMMON,ACTV,HLLZjwpsWZyaGGUpxuTRTqyDUFINrJeGJCDUwUVSEBSWlhYI WClHgjHTNM           ,NASDAQ,811074829    ,19900722,19290125,        2.05,0000000701
2012-09-29 22:56:03,AAAAAAAAAAAACRW,COMMON,ACTV,IkraHwkEVd                                                            ,PCX   ,869878417    ,18900209,19530804,        0.71,oIVWLAGNDXLLVOVEJSlnRRLgJuhQVGAVqcgHbwBClYiZCjbJJVJPTri     
2012-09-30 06:34:05,AAAAAAAAAAAACRV,PREF_B,ACTV,qnJEcYqUqhuHVA OWEMWSXmSuCyeZgEioiEEbiNCgQJIPFdxsk                    ,NYSE  ,462795174    ,19111203,19940317,        2.86,HazyHEGpqPzkHcpBCxMMwTVGPFbRDOSnOtBTjfhQueGMPBWoQJZucV      
2012-09-30 11:54:01,AAAAAAAAAAAACRU,PREF_C,ACTV,prGeNGsbyPYNuKTVJFlQTQVCIQWNpmUgOebkTZIufwSCnnUdNC                    ,AMEX  ,611564495    ,19290510,19810405,        2.49,WqWoTENeRATOJcSFcKKcyEXaNETUTHeGc                           
2012-09-30 13:05:01,AAAAAAAAAAAACRT,COMMON,ACTV,ZOTSbHVEeNjiOCQAnYDOXrBVNnrhztPsEoTSAnEtFECYs                         ,PCX   ,665131362    ,19040829,19320403,        1.37,0000000907
2012-09-30 17:47:02,AAAAAAAAAAAACRS,COMMON,ACTV,Q sZs vIArMHJTKBD aNPVHefdfaAnWYZrzPnRyiOfukYeDcuuWemUznHwGAOJrqUZ    ,PCX   ,5696020      ,19360215,18911007,        2.48,0000000800
2012-09-30 18:03:04,AAAAAAAAAAAACRR,COMMON,ACTV,ogOEJL TFBbAEETTBCMTod                                                ,NASDAQ,297205050    ,19170927,20071010,        0.36,0000000470
2012-09-30 22:28:02,AAAAAAAAAAAACRQ,PREF_A,ACTV,SqZdqSLRWOfIHUmBdyabQPHCwMobMHODHaXTDtQeMNWbCiw                       ,NYSE  ,767529516    ,19150815,19310307,        1.31,NPOjxRIUGRGmXqUlFhuPTrHndVfvciAinbVApzLYIelutAfQ            
2012-09-30 23:28:01,AAAAAAAAAAAACRP,COMMON,ACTV,LFWTdzVNPmHHQrguqJLMS                                                 ,AMEX  ,625137570    ,18920517,19080428,        1.03,0000000670
